date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY
,revenue,4717800000.0,8648500000.0,9398000000.0,7650300000.0,4349100000.0,4395200000.0,4551600000.0,4649100000.0,4611300000.0,4086100000.0,3482900000.0
,costOfRevenue,1991200000.0,3306500000.0,3608400000.0,3028500000.0,1746000000.0,1757000000.0,1865700000.0,1860300000.0,1824000000.0,1640000000.0,1473200000.0
,grossProfit,2726600000.0,5342000000.0,5789600000.0,4621800000.0,2603100000.0,2638200000.0,2685900000.0,2788800000.0,2787300000.0,2446100000.0,2009700000.0
,grossProfitRatio,0.577938869812201,0.617679366364109,0.61604596722707,0.604133171248186,0.598537628474857,0.60024572260648,0.590100184550488,0.599858037039427,0.604449938195303,0.598639289297863,0.577019150707744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3120000000.0,4563900000.0,5009600000.0,4060000000.0,2027800000.0,2066100000.0,2220300000.0,2283700000.0,2299400000.0,2034200000.0,1723000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,11600000.0,-30900000.0,-38000000.0,-1600000.0,-30400000.0,0.0,-1300000.0,800000.0,3500000.0,0.0,700000.0
,operatingExpenses,3353100000.0,4917400000.0,5362400000.0,4335100000.0,2107300000.0,2140800000.0,2306000000.0,2373900000.0,2399500000.0,2113800000.0,1784100000.0
,costAndExpenses,5344300000.0,8223900000.0,8970800000.0,7363600000.0,3853300000.0,3897800000.0,4171700000.0,4234200000.0,4223500000.0,3753800000.0,3257300000.0
,interestExpense,233300000.0,302500000.0,287100000.0,219600000.0,112900000.0,71400000.0,69800000.0,77200000.0,85500000.0,77800000.0,52100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,233100000.0,353500000.0,352800000.0,275100000.0,79500000.0,74700000.0,85700000.0,90200000.0,100100000.0,79600000.0,61100000.0
