Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2014-12-31
Revenue,57000.0,73000.0,100000.0,64000.0,0.0
Revenue Growth,-0.2192,-0.27,0.5625,0.0,
Cost of Revenue,83000.0,250000.0,516000.0,237000.0,0.0
Gross Profit,-26000.0,-177000.0,-416000.0,-173000.0,0.0
R&D Expenses,9079000.0,9140000.0,10158000.0,5702000.0,2519000.0
SG&A Expense,7401000.0,7559000.0,7852000.0,9283000.0,5252000.0
Operating Expenses,16480000.0,16699000.0,18010000.0,14985000.0,7771000.0
Operating Income,-16506000.0,-16876000.0,-18426000.0,-15158000.0,-7771000.0
Interest Expense,0.0,0.0,0.0,0.0,76000.0
Earnings before Tax,-17256000.0,-16638000.0,-18404000.0,-15594000.0,-7807000.0
Income Tax Expense,2000.0,2000.0,2000.0,4000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-17258000.0,-16640000.0,-18406000.0,-15598000.0,-7807000.0
Preferred Dividends,0.0,0.0,126000.0,403000.0,322000.0
Net Income Com,-17258000.0,-16640000.0,-18532000.0,-16001000.0,-8129000.0
EPS,-2.25,-4.75,-13.0,-22.25,-20.0
EPS Diluted,-2.25,-4.75,-13.0,-22.25,-20.0
Weighted Average Shs Out,8512612.0,5100358.0,2708783.0,843564.0,
Weighted Average Shs Out (Dil),7727120.0,3436000.0,1432240.0,718000.0,408680.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,-0.4561,-2.4247,-4.16,-2.7031,0.0
EBITDA Margin,-301.649,-227.205,-181.44,-242.313,
EBIT Margin,-302.7368,-227.9178,-184.04,-243.6563,0.0
Profit Margin,-302.772,-227.945,-185.32,-250.016,
Free Cash Flow margin,-263.7719,-214.0822,-157.91,-197.6875,0.0
EBITDA,-17194000.0,-16586000.0,-18144000.0,-15508000.0,-7706000.0
EBIT,-17256000.0,-16638000.0,-18404000.0,-15594000.0,-7731000.0
Consolidated Income,-17258000.0,-16640000.0,-18406000.0,-15598000.0,-7807000.0
Earnings Before Tax Margin,-302.7368,-227.9178,-184.04,-243.6563,0.0
Net Profit Margin,-302.7719,-227.9452,-184.06,-243.7188,0.0
