date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,revenue,4910200000.0,2451900000.0,2689800000.0,2375400000.0
,costOfRevenue,3296800000.0,1540200000.0,1677300000.0,1477500000.0
,grossProfit,1613400000.0,911700000.0,1012500000.0,897900000.0
,grossProfitRatio,0.328581320516476,0.371834087850239,0.376422038813295,0.377999494821925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,-2300000.0,194200000.0
,SellingAndMarketingExpenses,894800000.0,436000000.0,434000000.0,446000000.0
,otherExpenses,8000000.0,1900000.0,1400000.0,13300000.0
,operatingExpenses,1296700000.0,562600000.0,559500000.0,773000000.0
,costAndExpenses,4593500000.0,2176800000.0,2247900000.0,2351200000.0
,interestExpense,111100000.0,-88000000.0,220700000.0,215800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,395800000.0,178100000.0,180400000.0,173800000.0
,EBITDA,712500000.0,453200000.0,622300000.0,198000000.0
,EBITDARatio,0.145106105657611,0.18483624943921,0.231355491114581,0.083354382419803
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,316700000.0,275100000.0,441900000.0,24200000.0
,operatingIncomeRatio,0.064498391104232,0.112198703046617,0.164287307606513,0.0101877578513093
,totalOtherIncomeExpensesNet,-225000000.0,4700000.0,7200000.0,3800000.0
,incomeBeforeTax,-19400000.0,190900000.0,349500000.0,-112700000.0
,incomeBeforeTaxRatio,-0.00395095922773003,0.0778579876830213,0.129935311175552,-0.0474446409025848
,incomeTaxExpense,13000000.0,31800000.0,281300000.0,80200000.0
,netIncome,-33300000.0,159100000.0,269400000.0,18400000.0
,netIncomeRatio,-0.00678180114862938,0.0648884538521147,0.100156145438323,0.00774606382083018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.159406414552417,0.76161,1.28838,0.09766
,EPSDiluted,-0.159406414552417,0.76161,1.28838,0.09766
,weightedAverageShsOut,208900000.0,208900000.0,209100000.0,188400000.0
,weightedAverageShsOutDil,208900000.0,208900000.0,209100000.0,188400000.0
