date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY
,revenue,300761000.0,331504000.0,316965000.0,324263000.0,347146000.0,362674000.0,378393000.0,380268000.0,413552000.0,451900000.0,435921000.0,366635000.0,343460000.0,353370000.0,347066000.0,310800000.0,255149000.0,196495000.0,144372000.0,109493000.0,92079000.0
,costOfRevenue,155932000.0,178317000.0,182589000.0,181027000.0,194395000.0,194416000.0,200054000.0,199540000.0,211979000.0,223469000.0,212577000.0,193490000.0,186640000.0,186245000.0,173229000.0,145026000.0,116730000.0,92443000.0,70813000.0,59554000.0,48523000.0
,grossProfit,144829000.0,153187000.0,134376000.0,143236000.0,152751000.0,168258000.0,178339000.0,180728000.0,201573000.0,228431000.0,223344000.0,173145000.0,156820000.0,167125000.0,173837000.0,165774000.0,138419000.0,104052000.0,73559000.0,49939000.0,43556000.0
,grossProfitRatio,0.48154182224424,0.462096988271635,0.423945861530453,0.441727856708906,0.440019473074729,0.463937310091156,0.471306287378466,0.47526481323698,0.487418752659883,0.505490152688648,0.512349714741891,0.472254421972807,0.456588831304955,0.472946203695843,0.500875914091268,0.533378378378378,0.542502616118425,0.529540191862388,0.509510154323553,0.456093083576119,0.473028595010806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,108030000.0,118346000.0,120265000.0,102981000.0,126487000.0,116329000.0,125589000.0,128400000.0,134360000.0,133640000.0,176794000.0,154504000.0,146123000.0,143375000.0,133097000.0,109996000.0,88297000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,39707000.0,41163000.0,44789000.0,38561000.0,41191000.0,44688000.0,39221000.0,36986000.0,42127000.0,34605000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,148700000.0,160989000.0,166976000.0,144233000.0,170221000.0,163535000.0,168030000.0,170037000.0,187458000.0,183326000.0,176794000.0,154504000.0,146123000.0,143375000.0,133097000.0,109996000.0,88297000.0,67896000.0,51541000.0,38332000.0,33893000.0
,costAndExpenses,304632000.0,339306000.0,349565000.0,325260000.0,364616000.0,357951000.0,368084000.0,369577000.0,399437000.0,406795000.0,389371000.0,347994000.0,332763000.0,329620000.0,306326000.0,255022000.0,205027000.0,160339000.0,122354000.0,97886000.0,82416000.0
,interestExpense,10000.0,3220000.0,3310000.0,3381000.0,3439000.0,2340000.0,1847000.0,1000.0,4000.0,6000.0,9000.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,963000.0,1480000.0,1922000.0,2691000.0,2543000.0,2518000.0,3220000.0,4651000.0,5796000.0,6802000.0,19888000.0,17568000.0,17605000.0,18751000.0,14205000.0,9777000.0,8812000.0,6382000.0,4948000.0,4532000.0,3887000.0
,EBITDA,-1621000.0,-2965000.0,-30465000.0,3341000.0,-15544000.0,-5823000.0,10814000.0,11470000.0,20762000.0,52456000.0,67176000.0,36921000.0,31626000.0,45121000.0,57915000.0,67016000.0,56769000.0,39114000.0,19865000.0,16139000.0,13550000.0
,EBITDARatio,-0.00538966155851324,-0.00894408513924417,-0.0961147129809285,0.0103033648612392,-0.0447765493481129,-0.0160557415199325,0.0285787527781962,0.0301629377176097,0.0502040855805316,0.116078778490817,0.154101316522948,0.100702333383338,0.0920805916263903,0.127687692786598,0.166870278275602,0.215624195624196,0.222493523392214,0.19905850021629,0.137595932729338,0.147397550528344,0.147156246266793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-3871000.0,-7802000.0,-32600000.0,-997000.0,-17470000.0,4723000.0,10309000.0,10691000.0,14115000.0,45105000.0,46550000.0,18641000.0,10697000.0,23750000.0,40740000.0,55778000.0,50122000.0,36156000.0,22018000.0,11607000.0,9663000.0
,operatingIncomeRatio,-0.0128706846964866,-0.023535160963367,-0.10285047244964,-0.00307466470118392,-0.050324647266568,0.0130227146142266,0.0272441614934737,0.0281143824881399,0.0341311370758695,0.0998119052887807,0.10678540377729,0.0508434819370764,0.031144820357538,0.0672100065087585,0.117384013415316,0.179465894465894,0.196442078942108,0.184004682052978,0.152508796719586,0.106006776688921,0.10494249503144
,totalOtherIncomeExpensesNet,-1277000.0,-137000.0,3097000.0,1734000.0,4056000.0,15404000.0,4562000.0,3873000.0,-847000.0,-543000.0,-729000.0,-664000.0,-3324000.0,-2620000.0,-2970000.0,-1461000.0,2165000.0,3424000.0,7101000.0,10674000.0,11877000.0
,incomeBeforeTax,-2594000.0,-7665000.0,-35697000.0,-2731000.0,-21526000.0,-10681000.0,5747000.0,6818000.0,14962000.0,45648000.0,47279000.0,19305000.0,14021000.0,26370000.0,43710000.0,57239000.0,47957000.0,32732000.0,14917000.0,933000.0,-2214000.0
,incomeBeforeTaxRatio,-0.00862478845329015,-0.0231218929485014,-0.112621267332355,-0.00842217582641251,-0.0620084921041867,-0.0294506912544048,0.0151879130956439,0.0179294602753847,0.0361792471079816,0.101013498561629,0.10845772513827,0.0526545474381878,0.0408228032376405,0.0746243314373037,0.125941463583295,0.184166666666667,0.187956840904726,0.166579302272322,0.103323359100103,0.00852109267259094,-0.0240445704232235
,incomeTaxExpense,-10602000.0,203000.0,-3015000.0,5397000.0,26170000.0,-1532000.0,3710000.0,3008000.0,5930000.0,18410000.0,18451000.0,7572000.0,5805000.0,10806000.0,16324000.0,21420000.0,19137000.0,12353000.0,5228000.0,0.0,0.0
,netIncome,8008000.0,-7868000.0,-32682000.0,-8128000.0,-47696000.0,-9149000.0,2037000.0,3810000.0,9032000.0,27238000.0,28828000.0,11733000.0,8216000.0,15564000.0,27386000.0,35819000.0,28820000.0,20379000.0,9689000.0,-9739000.0,-36220000.0
,netIncomeRatio,0.0266257925728402,-0.0237342535836672,-0.103109176091998,-0.0250660729099527,-0.137394640871564,-0.0252265119639125,0.00538329197421728,0.0100192495818738,0.0218400588075986,0.0602743969904846,0.0661312485519165,0.0320018547056337,0.0239212717638153,0.0440444859495713,0.0789071819192891,0.115247747747748,0.112953607499931,0.103712562660627,0.0671113512315407,-0.0889463253358662,-0.393357877474777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.05,-0.52,-1.51,-0.54,-2.02,-0.38,0.0826704545454545,0.16,0.37,1.12,1.2,0.483914872556298,0.321263783530148,0.58,0.99,1.28,1.14,1.03,0.51,-0.813685,-2.783353
,EPSDiluted,0.05,-0.52,-1.51,-0.54,-2.02,-0.38,0.0817415730337079,0.15,0.36,1.1,1.18,0.476428310391034,0.318363234781261,0.57,0.97,1.26,1.04,0.79,0.44,-0.813685,-2.783353
,weightedAverageShsOut,29812000.0,25438000.0,25115000.0,24712000.0,24313000.0,24391000.0,24640000.0,24515000.0,24711000.0,24427000.0,24041000.0,24246000.0,25574000.0,26775000.0,27799000.0,27899000.0,24659000.0,13543000.0,13402000.0,13402000.0,13432000.0
,weightedAverageShsOutDil,30113000.0,25438000.0,25115000.0,24712000.0,24313000.0,24391000.0,24920000.0,24704000.0,24937000.0,24740000.0,24511000.0,24627000.0,25807000.0,27424000.0,28255000.0,28536000.0,27585000.0,25051000.0,20244000.0,13402000.0,13432000.0
