date,,2020-06-27_FY,2019-06-29_FY,2018-06-30_FY,2017-07-01_FY,2016-07-02_FY,2015-06-27_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY
,revenue,1678600000.0,1565300000.0,1247700000.0,1001600000.0,903000000.0,837100000.0,817900000.0,769900000.0,727900000.0
,costOfRevenue,1028400000.0,1139400000.0,815600000.0,683500000.0,625700000.0,579200000.0,561300000.0,547100000.0,523000000.0
,grossProfit,650200000.0,425900000.0,432100000.0,318100000.0,277300000.0,257900000.0,256600000.0,222800000.0,204900000.0
,grossProfitRatio,0.387346598355773,0.27208841755574,0.346317223691593,0.317591853035144,0.307087486157254,0.308087444749731,0.313730284875902,0.289388232237953,0.281494710811925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,198600000.0,184600000.0,156800000.0,148300000.0,141100000.0,140800000.0,134900000.0,113700000.0,107000000.0
,GeneralAndAdministrativeExpenses,210400000.0,192300000.0,128200000.0,110200000.0,117300000.0,128900000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,12300000.0,62600000.0,300000.0,12000000.0,7400000.0,11600000.0,-300000.0,-300000.0,400000.0
,operatingExpenses,446100000.0,447500000.0,285000000.0,270500000.0,265800000.0,281300000.0,0.0,0.0,0.0
,costAndExpenses,1474500000.0,1586900000.0,1100600000.0,954000000.0,891500000.0,860500000.0,804400000.0,763400000.0,731600000.0
,interestExpense,61200000.0,36300000.0,18200000.0,-109100000.0,100000.0,700000.0,200000.0,1000000.0,900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,191900000.0,157500000.0,77200000.0,61000000.0,54600000.0,51000000.0,44800000.0,46000000.0,42000000.0
,EBITDA,396000000.0,135900000.0,224300000.0,108600000.0,66100000.0,27600000.0,58300000.0,52500000.0,38300000.0
,EBITDARatio,0.235910878112713,0.0868204178112822,0.179770778231947,0.108426517571885,0.0732004429678848,0.0329709712101302,0.0712801075926152,0.0681906741135212,0.0526171177359527
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,204100000.0,-21600000.0,147100000.0,47600000.0,11500000.0,-23400000.0,13500000.0,6500000.0,-3700000.0
,operatingIncomeRatio,0.121589419754557,-0.0137992717051045,0.117896930351847,0.0475239616613419,0.0127353266888151,-0.0279536495042408,0.0165056852916004,0.00844265489024549,-0.00508311581261162
,totalOtherIncomeExpensesNet,17000000.0,2500000.0,-8000000.0,1700000.0,-200000.0,-100000.0,-3500000.0,-1800000.0,8600000.0
,incomeBeforeTax,174300000.0,-33300000.0,129400000.0,-59800000.0,9700000.0,-24500000.0,9800000.0,3700000.0,4000000.0
,incomeBeforeTaxRatio,0.103836530442035,-0.021273877212036,0.103710827923379,-0.0597044728434505,0.0107419712070875,-0.0292677099510214,0.011981904878347,0.00480581893752435,0.00549526033795851
,incomeTaxExpense,38800000.0,3100000.0,-118700000.0,42700000.0,400000.0,-21100000.0,-900000.0,-2800000.0,1400000.0
,netIncome,135500000.0,-36400000.0,248100000.0,-102500000.0,9300000.0,-3400000.0,10700000.0,6500000.0,2600000.0
,netIncomeRatio,0.0807220302633147,-0.0232543282437871,0.198845876412599,-0.102336261980831,0.0102990033222591,-0.00406164138095807,0.013082283897787,0.00844265489024549,0.00357191921967303
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.80666666666667,-0.51485,3.88,-1.69142,0.15736,-0.05782,0.184483,0.112069,0.044828
,EPSDiluted,1.75974025974026,-0.51485,3.82,-1.69142,0.15736,-0.05782,0.184483,0.112069,0.044828
,weightedAverageShsOut,75000000.0,70700000.0,62300000.0,60600000.0,59100000.0,58800000.0,58000000.0,58000000.0,58000000.0
,weightedAverageShsOutDil,77000000.0,70700000.0,63300000.0,60600000.0,59100000.0,58800000.0,58000000.0,58000000.0,58000000.0
