Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2011-12-31
Revenue,842840000.0,843000000.0,602623000.0,603000000.0,204430000.0,204000000.0,339640000.0,340000000.0,386547000.0,387000000.0,178970000.0,20353000.0
Revenue Growth,-0.000189798339264531,0.398884543072535,-0.000625207296849088,1.94966492197818,0.0021078431372549,-0.399364032505005,-0.00105882352941176,-0.120417439535166,-0.00117054263565891,1.16237358216461,7.79329828526507,
Cost of Revenue,616258000.0,616000000.0,467797000.0,468000000.0,205340000.0,205000000.0,256238000.0,261000000.0,225984000.0,226000000.0,95884000.0,6447000.0
Gross Profit,226582000.0,227000000.0,134826000.0,135000000.0,-910000.0,-0000000.0,83402000.0,78000000.0,160563000.0,161000000.0,83086000.0,13906000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,381000.0
SG&A Expense,59328000.0,59000000.0,43667000.0,39000000.0,36807000.0,33000000.0,27811000.0,22000000.0,26451000.0,26000000.0,19096000.0,2324000.0
Operating Expenses,62591000.0,,41436000.0,,71262000.0,,41554000.0,,26697000.0,,19371000.0,2733000.0
Operating Income,163991000.0,,93390000.0,,-72172000.0,,41848000.0,,133866000.0,,63715000.0,11173000.0
Interest Expense,25347000.0,25000000.0,12971000.0,11000000.0,20853000.0,13000000.0,14126000.0,14000000.0,9946000.0,10000000.0,3671000.0,1893000.0
Earnings before Tax,137595000.0,,76162000.0,,-93025000.0,,27722000.0,,122965000.0,,59770000.0,9280000.0
Income Tax Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,955000.0,,274000.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,137595000.0,138000000.0,76162000.0,83000000.0,-93025000.0,-81000000.0,27722000.0,28000000.0,122965000.0,123000000.0,59770000.0,9280000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,137595000.0,138000000.0,76162000.0,83000000.0,-93025000.0,-81000000.0,27722000.0,28000000.0,122965000.0,123000000.0,59770000.0,9280000.0
EPS,1.46,1.46,0.97,0.97,-1.64,-1.64,0.73,0.73,3.09,3.09,2.08,
EPS Diluted,1.42,1.42,0.96,0.96,-1.64,-1.64,0.73,0.73,3.0,3.00,2.08,
Weighted Average Shs Out,91248042.0,91000000.0,86518249.0,87000000.0,49567268.0,50000000.0,36958988.0,37000000.0,36952426.0,33000000.0,28168265.0,
Weighted Average Shs Out (Dil),93638180.0,94000000.0,87900982.0,88000000.0,49567268.0,50000000.0,37150878.0,37000000.0,,36000000.0,,
Dividend per Share,1.4,,0.15,,0.0,,1.825,,2.235,,1.915,0.0
Gross Margin,0.2688,0.26927639383155,0.2237,0.22388059701493,-0.0045,-0,0.2456,0.22941176470588,0.4154,0.41602067183463,0.4642,0.6832
EBITDA Margin,0.243,0.24317912218268,0.2,0.20729684908789,-0.259,-0.25,0.177,0.16764705882353,0.38,0.38242894056848,0.409,0.571
EBIT Margin,0.1933,0.19335705812574,0.1479,0.1558872305141,-0.353,-0.33333333333333,0.1232,0.12352941176471,0.3438,0.34366925064599,0.3545,0.549
Profit Margin,0.163,0.16370106761566,0.126,0.13764510779436,-0.455,-0.39705882352941,0.082,0.082352941176471,0.318,0.31782945736434,0.334,0.456
Free Cash Flow margin,0.1172,,-0.0635,,-0.373,,-0.0779,,0.0571,,0.3,-1.5418
EBITDA,205091000.0,205000000.0,120686000.0,125000000.0,-52874000.0,-51000000.0,60152000.0,57000000.0,146955000.0,148000000.0,73260000.0,11622000.0
EBIT,162942000.0,163000000,89133000.0,94000000,-72172000.0,-68000000,41848000.0,42000000,132911000.0,133000000,63441000.0,11173000.0
Consolidated Income,137595000.0,138000000.0,76162000.0,83000000.0,-93025000.0,-81000000.0,27722000.0,28000000.0,123920000.0,123000000.0,60044000.0,9280000.0
Earnings Before Tax Margin,0.1633,0,0.1264,0,-0.455,0,0.0816,0,0.3181,0,0.334,0.456
Net Profit Margin,0.1633,0.16370106761566,0.1264,0.13764510779436,-0.455,-0.39705882352941,0.0816,0.082352941176471,0.3181,0.31782945736434,0.334,0.456
