Date,2019-02-28,2018-02-28,2017-02-28,2016-02-29
Depreciation & Amortization,502997.0,367176.0,397445.0,211845.0
Stock-based compensation,3985160.0,6547313.0,135673.0,0.0
Operating Cash Flow,-7562487.0,-6391486.0,-2833490.0,-1107755.0
Capital Expenditure,-2046119.0,-2798372.0,-513022.0,-1598723.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-2046119.0,-2798372.0,-513022.0,-1598723.0
Issuance (repayment) of debt,7496845.0,1088426.0,0.0,0.0
Issuance (buybacks) of shares,0.0,15694497.0,3986016.0,2237000.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,7328024.0,16504451.0,3986016.0,2851001.0
Effect of forex changes on cash,-35741.0,-81367.0,-145603.0,68267.0
Net cash flow / Change in cash,-2316323.0,7233226.0,493901.0,212790.0
Free Cash Flow,-9608606.0,-9189858.0,-3346512.0,-2706478.0
Net Cash/Marketcap,-0.0025,0.0176,0.0108,0.0108
