Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,49794000.0,106362000.0,-613000.0,12999000.0,119473000.0,-13595000.0
Revenue Growth,-0.5318,174.5106,-1.0472,-0.8912,9.788,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,49794000.0,106362000.0,-613000.0,12999000.0,119473000.0,-13595000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,3628000.0,4017000.0,4939000.0,5227000.0,4871000.0,6446000.0
Operating Expenses,22676000.0,17778000.0,21246000.0,22483000.0,18760000.0,14260000.0
Operating Income,27118000.0,88584000.0,-21859000.0,-9484000.0,100713000.0,-27855000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,27118000.0,88584000.0,-21859000.0,-9484000.0,100713000.0,-27855000.0
Income Tax Expense,709000.0,3487000.0,3156000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,26409000.0,85097000.0,-25015000.0,-9484000.0,100713000.0,-27855000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,26409000.0,85097000.0,-25015000.0,-9484000.0,100713000.0,-27855000.0
EPS,0.61,2.03,-0.61,-0.25,2.67,-1.19
EPS Diluted,0.61,2.03,-0.61,-0.25,2.67,-1.19
Weighted Average Shs Out,48116379.0,41919801.0,41919801.0,41919801.0,41718467.0,24304503.0
Weighted Average Shs Out (Dil),48116379.0,41919801.0,41919801.0,41919801.0,41718467.0,24304503.0
Dividend per Share,1.24,1.24,1.38,2.49,2.74,3.55
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.545,0.833,35.659,-0.73,0.843,2.049
EBIT Margin,0.5446,0.8329,35.6591,-0.7296,0.843,2.0489
Profit Margin,0.53,0.8,40.808,-0.73,0.843,2.049
Free Cash Flow margin,2.1499,0.5583,-18.8352,10.3006,0.8987,-13.1917
EBITDA,27118000.0,88584000.0,-21859000.0,-9484000.0,100713000.0,-27855000.0
EBIT,27118000.0,88584000.0,-21859000.0,-9484000.0,100713000.0,-27855000.0
Consolidated Income,26409000.0,85097000.0,-25015000.0,-9484000.0,100713000.0,-27855000.0
Earnings Before Tax Margin,0.5446,0.8329,35.6591,-0.7296,0.843,2.0489
Net Profit Margin,0.5304,0.8001,40.8075,-0.7296,0.843,2.0489
