date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,98564000.0,346560000.0,301041000.0,179190000.0,243493000.0,231912000.0,138811000.0,54788000.0,9512000.0,-67484000.0,136148000.0,54699000.0,55396000.0,75686000.0,70994000.0,44717000.0,23553000.0,-11867000.0,47036000.0,47270000.0,43751000.0,19800000.0
,depreciationAndAmortization,142810000.0,111515000.0,98966000.0,82764000.0,66083000.0,52960000.0,48304000.0,43309000.0,42448000.0,35232000.0,26390000.0,20629000.0,17743000.0,17752000.0,17470000.0,23358000.0,21778000.0,22363000.0,18070000.0,15303000.0,5998000.0,3900000.0
,deferredIncomeTax,-19568000.0,-7568000.0,-9767000.0,-3947000.0,-11936000.0,-4844000.0,22411000.0,11583000.0,-7538000.0,-8503000.0,-5170000.0,1873000.0,-1988000.0,-1102000.0,-6382000.0,-6322000.0,-3150000.0,-4918000.0,4101000.0,-390000.0,-1604000.0,-2800000.0
,stockBasedCompensation,65240000.0,41076000.0,30468000.0,28902000.0,23081000.0,18296000.0,8684000.0,2388000.0,11527000.0,14320000.0,13739000.0,5736000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,550285000.0,-40558000.0,114242000.0,301640000.0,212582000.0,214177000.0,74771000.0,56735000.0,68886000.0,-87169000.0,107586000.0,144697000.0,-110117000.0,73101000.0,89577000.0,47327000.0,36048000.0,-8925000.0,146788000.0,46667000.0,28305000.0,-12600000.0
,accountsReceivables,13259000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,78632000.0,-171903000.0,-7212000.0,-158628000.0,-58152000.0,-176062000.0,-100162000.0,-22589000.0,-111813000.0,160241000.0,-172417000.0,39362000.0,-58240000.0,-3045000.0,-64364000.0,13202000.0,-11560000.0,11852000.0,9825000.0,-45951000.0,-42749000.0,-3600000.0
,accountsPayables,-37714000.0,154464000.0,174352000.0,-12806000.0,38247000.0,130075000.0,98686000.0,17596000.0,9958000.0,-18074000.0,32828000.0,28136000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,2131645000.0,1581360000.0,1621918000.0,1507676000.0,1206036000.0,993454000.0,779277000.0,704506000.0,647771000.0,578885000.0,666054000.0,558468000.0,413771000.0,523888000.0,450787000.0,361210000.0,313883000.0,277835000.0,286760000.0,139972000.0,93305000.0,65000000.0
,otherNonCashItems,0.0,334000.0,10714000.0,13746000.0,13099000.0,1343000.0,1201000.0,1201000.0,2195000.0,-96000.0,258000.0,-3817000.0,11336000.0,4147000.0,10765000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0
,netCashProvidedByOperatingActivites,331453000.0,426552000.0,568552000.0,159337000.0,361622000.0,232214000.0,163882000.0,98977000.0,-3447000.0,164919000.0,-47379000.0,115109000.0,-21829000.0,101355000.0,26039000.0,75898000.0,33046000.0,12319000.0,116814000.0,-1720000.0,-1009000.0,13100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-310000000.0,-236111000.0,-143036000.0,-136190000.0,-119471000.0,-118199000.0,-56905000.0,-41381000.0,-52452000.0,-122248000.0,-82310000.0,-39841000.0,-72461000.0,-31175000.0,-27560000.0,-14029000.0,-16000000.0,-21789000.0,-14520000.0,-31519000.0,-21897000.0,-10800000.0
,acquisitionsNet,0.0,-101000000.0,0.0,0.0,-23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-166614000.0,-189624000.0,-446127000.0,-2344000.0,-3810000.0,-8428000.0,0.0,0.0,0.0,0.0,0.0,-30000000.0,-11725000.0,-249450000.0,-113100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,164062000.0,176773000.0,269749000.0,284000.0,170000.0,144000.0,0.0,0.0,0.0,0.0,30000000.0,375000.0,20600000.0,204950000.0,53100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-312468000.0,-344073000.0,-319414000.0,-138250000.0,-145645000.0,-126483000.0,-56905000.0,-41381000.0,-52452000.0,-105148000.0,-52310000.0,25784000.0,-63586000.0,-75675000.0,-87560000.0,-14029000.0,-15965000.0,-24117000.0,-14520000.0,-31519000.0,-21846000.0,-10800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-4108000.0,-1683000.0,-1783000.0,-15653000.0,-32656000.0,-12028000.0,-11667000.0,-10243000.0,-14287000.0,-9121000.0,-413000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,6173000.0,5297000.0,5479000.0,5120000.0,4318000.0,3363000.0,2947000.0,3425000.0,3321000.0,0.0,0.0,0.0,0.0,18963000.0,6916000.0,8905000.0,1509000.0,6452000.0,9369000.0,2572000.0,70000000.0
,commonStockRepurchased,0.0,-30019000.0,-99977000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35400000.0
