Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,958154000.0,920338000.0,857779000.0,897801000.0,981135000.0,1019714000.0,952612000.0,958992000.0,1036273000.0,990480000.0
Revenue Growth,0.0411,0.0729,-0.0446,-0.0849,-0.0378,0.0704,-0.0067,-0.0746,0.0462,0.0765
Cost of Revenue,22985000.0,23545000.0,25126000.0,26022000.0,24709000.0,24481000.0,23750000.0,24991000.0,25754000.0,26748000.0
Gross Profit,935169000.0,896793000.0,832653000.0,871779000.0,956426000.0,995233000.0,928862000.0,934001000.0,1010519000.0,963732000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,742842000.0,735280000.0,715891000.0,740211000.0,783817000.0,808511000.0,752588000.0,765949000.0,815130000.0,806029000.0
Operating Expenses,843920000.0,848703000.0,835108000.0,857878000.0,922280000.0,925182000.0,894303000.0,878127000.0,916778000.0,905236000.0
Operating Income,91249000.0,48090000.0,-2455000.0,13901000.0,34146000.0,70051000.0,34559000.0,55874000.0,93741000.0,58496000.0
Interest Expense,46396000.0,28354000.0,19437000.0,16329000.0,16956000.0,26142000.0,35086000.0,38026000.0,25750000.0,21429000.0
Earnings before Tax,44869000.0,20682000.0,-13423000.0,2368000.0,20960000.0,42817000.0,-3289000.0,15547000.0,65743000.0,37067000.0
Income Tax Expense,15977000.0,-2134000.0,-12262000.0,406000.0,12134000.0,17756000.0,324000.0,5231000.0,27211000.0,16243000.0
Net Income - Non-Controlling int,-16000.0,184000.0,1652000.0,936000.0,735000.0,1092000.0,2762000.0,2301000.0,2248000.0,0.0
Net Income - Discontinued ops,0.0,-1130000.0,-10121000.0,-5732000.0,-4505000.0,0.0,0.0,0.0,0.0,0.0
Net Income,28892000.0,22816000.0,-1161000.0,1962000.0,8826000.0,25061000.0,-3613000.0,10316000.0,38532000.0,20824000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,28892000.0,22816000.0,-1161000.0,1962000.0,8826000.0,25061000.0,-3613000.0,10316000.0,38532000.0,20824000.0
EPS,2.18,1.72,-0.09,0.14,0.65,1.85,-0.27,0.76,2.89,1.59
EPS Diluted,2.05,1.67,-0.09,0.14,0.62,1.77,-0.27,0.74,2.77,1.55
Weighted Average Shs Out,13277596.0,13109313.0,13360760.0,13433048.0,13630368.0,13512577.0,13614692.0,13671945.0,13364202.0,13180983.0
Weighted Average Shs Out (Dil),13248876.0,13246423.0,13368768.0,13640610.0,13604258.0,13577725.0,13602205.0,13638087.0,13340846.0,13110647.0
Dividend per Share,0.44,0.44,0.44,0.44,0.44,0.44,0.42,0.44,0.44,0.44
Gross Margin,0.976,0.9744,0.9707,0.971,0.9748,0.976,0.9751,0.9739,0.9751,0.973
EBITDA Margin,0.102,0.059,0.016,0.03,0.049,0.079,0.052,0.076,0.104,0.077
EBIT Margin,0.0953,0.0533,0.007,0.0208,0.0386,0.0676,0.0334,0.0559,0.0883,0.0591
Profit Margin,0.03,0.025,-0.001,0.002,0.009,0.025,-0.004,0.011,0.037,0.021
Free Cash Flow margin,0.1669,-0.0236,-0.0846,-0.0282,0.0753,-0.0171,-0.0254,0.0796,-0.1442,0.0474
EBITDA,98136000.0,54693000.0,14088000.0,26612000.0,48483000.0,80245000.0,49352000.0,73306000.0,108265000.0,75940000.0
EBIT,91265000.0,49036000.0,6014000.0,18697000.0,37916000.0,68959000.0,31797000.0,53573000.0,91493000.0,58496000.0
Consolidated Income,28876000.0,23000000.0,491000.0,2898000.0,9561000.0,26153000.0,-851000.0,12617000.0,40780000.0,20824000.0
Earnings Before Tax Margin,0.0468,0.0225,-0.0156,0.0026,0.0214,0.042,-0.0035,0.0162,0.0634,0.0374
Net Profit Margin,0.0302,0.0248,-0.0014,0.0022,0.009,0.0246,-0.0038,0.0108,0.0372,0.021
