date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,567513000.0,361433000.0,334710000.0,294852000.0,255635000.0,183458000.0,134178000.0,116862000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,314644000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.554426066010823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,245158000.0,162673000.0,145992000.0,136843000.0,118173000.0,86267000.0,66293000.0,57227000.0
,SellingAndMarketingExpenses,10062000.0,9138000.0,13139000.0,12957000.0,10608000.0,7866000.0,2873000.0,1390000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,232183000.0,303000000.0,263000000.0,219000000.0,195000000.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,48986000.0,56501000.0,35503000.0,16342000.0,9544000.0,8910000.0,9513000.0,11606000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5323000.0,4339000.0,3185000.0,1995000.0,10453000.0,4526000.0,2010000.0,1726000.0
,EBITDA,136762000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.240984788013667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,82461000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.145302398359157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,82461000.0,109539000.0,105854000.0,73485000.0,62324000.0,50824000.0,34731000.0,28797000.0
,incomeBeforeTaxRatio,0.145302398359157,0.303068618526809,0.316255863284634,0.249226730698791,0.243800731511726,0.277033435445715,0.258842731297232,0.24641885300611
,incomeTaxExpense,18832000.0,25725000.0,25618000.0,21087000.0,21733000.0,2968000.0,2269000.0,1894000.0
,netIncome,63621000.0,83814000.0,80236000.0,52398000.0,40591000.0,47856000.0,32462000.0,26903000.0
,netIncomeRatio,0.112104920944542,0.231893601303699,0.239717964805354,0.177709494933051,0.1587849864064,0.260855345637694,0.241932358508846,0.230211702692064
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.06090130005778,2.7,2.6,1.9,2.12,2.0,1.353446,1.121673
,EPSDiluted,2.06090130005778,2.65,2.55,1.86,2.1,2.0,1.353446,1.121673
,weightedAverageShsOut,47278865.0,30870474.0,30675755.0,27627228.0,19165182.0,23984704.0,23984704.0,23984704.0
,weightedAverageShsOutDil,47969106.0,31402897.0,31314981.0,28207602.0,19312174.0,23984704.0,23984704.0,23984704.0
