Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,152312000.0,172121000.0,129656000.0,76840000.0,26060000.0,4481000.0,8988000.0,5422443.0,4988638.0
Revenue Growth,-0.1151,0.3275,0.6874,1.9486,4.8157,-0.5014,0.6576,0.087,-0.6495
Cost of Revenue,110650000.0,116250000.0,86366000.0,52617000.0,16108000.0,4705000.0,7075000.0,4059756.0,3368379.0
Gross Profit,41662000.0,55871000.0,43290000.0,24223000.0,9952000.0,-224000.0,1913000.0,1362687.0,1620259.0
R&D Expenses,3712000.0,2372000.0,2475000.0,2076000.0,1809000.0,555000.0,834000.0,943606.0,550599.0
SG&A Expense,44030000.0,39408000.0,32179000.0,23204000.0,11193000.0,4417000.0,5234000.0,6096585.0,5857969.0
Operating Expenses,91716000.0,53887000.0,44191000.0,35123000.0,20474000.0,9193000.0,7223000.0,7040191.0,6408568.0
Operating Income,-50054000.0,1984000.0,-901000.0,-10900000.0,-10522000.0,-9417000.0,-5310000.0,-5677504.0,-4788309.0
Interest Expense,3853000.0,2506000.0,1481000.0,830000.0,52000.0,210000.0,127000.0,247688.0,460495.0
Earnings before Tax,-53907000.0,-522000.0,-2382000.0,-11730000.0,-16821000.0,-8578000.0,-5469000.0,-8011470.0,-7155093.0
Income Tax Expense,0.0,0.0,0.0,-6550000.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,1646194.0,1908305.0
Net Income,-53907000.0,-522000.0,-2382000.0,-5180000.0,-16821000.0,-8578000.0,-5469000.0,-8011470.0,-7155093.0
Preferred Dividends,0.0,0.0,0.0,7665000.0,3650000.0,5226000.0,0.0,0.0,7745068.0
Net Income Com,-53907000.0,-522000.0,-2382000.0,-12845000.0,-20471000.0,-13804000.0,-5469000.0,-8011470.0,-14900161.0
EPS,-2.59,-0.03,-0.16,-1.39,-2.6,-6.3,-3.3,-4.9,-17.1
EPS Diluted,-2.59,-0.03,-0.16,-1.39,-2.6,-6.3,-3.3,-4.9,-17.1
Weighted Average Shs Out,21266825.0,20846114.0,15753084.0,8346184.0,8163857.0,3500551.0,1645274.0,1624550.0,875851.0
Weighted Average Shs Out (Dil),20847000.0,19034000.0,14930000.0,9216000.0,7731700.0,2206500.0,1640600.0,1624435.0,870453.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2735,0.3246,0.3339,0.3152,0.3819,-0.05,0.2128,0.2513,0.3248
EBITDA Margin,-0.279,0.047,0.031,-0.068,-0.524,-1.757,-0.51,-1.279,-1.175
EBIT Margin,-0.3286,0.0115,-0.0069,-0.1419,-0.6435,-1.8674,-0.5943,-1.4318,-1.342
Profit Margin,-0.354,-0.003,-0.018,-0.167,-0.786,-3.081,-0.608,-1.477,-2.987
Free Cash Flow margin,-0.0529,-0.0393,-0.1323,-0.1925,-0.3177,-1.1475,-0.399,-1.2466,-1.3515
EBITDA,-42505000.0,8099000.0,3967000.0,-5256000.0,-13647000.0,-7875000.0,-4588000.0,-6935636.0,-5859237.0
EBIT,-50054000.0,1984000.0,-901000.0,-10900000.0,-16769000.0,-8368000.0,-5342000.0,-7763782.0,-6694598.0
Consolidated Income,-53907000.0,-522000.0,-2382000.0,-5180000.0,-16821000.0,-8578000.0,-5469000.0,-8011470.0,-7155093.0
Earnings Before Tax Margin,-0.3539,-0.003,-0.0184,-0.1527,-0.6455,-1.9143,-0.6085,-1.4775,-1.4343
Net Profit Margin,-0.3539,-0.003,-0.0184,-0.0674,-0.6455,-1.9143,-0.6085,-1.4775,-1.4343
