Date,2018-12-30,2017-12-31,2017-01-01,2016-01-03,2014-12-28,2013-12-29
Revenue,4741772000.0,4570565000.0,4341795000.0,3970980000.0,3534244000.0,3210293000.0
Revenue Growth,0.0375,0.0527,0.0934,0.1236,0.1009,
Cost of Revenue,4024130000.0,3896897000.0,3712291000.0,3372120000.0,3006955000.0,2736357000.0
Gross Profit,717642000.0,673668000.0,629504000.0,598860000.0,527289000.0,473936000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,682306000.0,621078000.0,582486000.0,503995000.0,438528000.0,387133000.0
Operating Expenses,776306000.0,801078000.0,582486000.0,503995000.0,438528000.0,387133000.0
Operating Income,-58664000.0,-127410000.0,47018000.0,94865000.0,88761000.0,86803000.0
Interest Expense,42903000.0,36470000.0,32654000.0,32687000.0,37602000.0,50365000.0
Earnings before Tax,-99474000.0,-162957000.0,10911000.0,61364000.0,49972000.0,13600000.0
Income Tax Expense,12681000.0,-24043000.0,-2037000.0,23102000.0,16854000.0,5429000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-112155000.0,-138914000.0,12948000.0,38262000.0,33118000.0,8171000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-112155000.0,-138914000.0,12948000.0,38262000.0,33118000.0,8171000.0
EPS,-1.54,-1.92,0.18,0.52,0.54,0.14
EPS Diluted,-1.54,-1.92,0.17,0.5,0.52,0.14
Weighted Average Shs Out,,,,,,
Weighted Average Shs Out (Dil),72890501.0,72352102.0,72727071.0,73121964.0,61455584.0,57030099.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1513,0.1474,0.145,0.1508,0.1492,0.1476
EBITDA Margin,0.009,-0.006,0.03,0.041,0.043,0.039
EBIT Margin,-0.0119,-0.0277,0.01,0.0237,0.0248,0.0199
Profit Margin,-0.024,-0.03,0.003,0.01,0.009,0.003
Free Cash Flow margin,0.0021,0.0017,-0.0119,0.0042,0.0022,0.0164
EBITDA,42957000.0,-28115000.0,130580000.0,162817000.0,151768000.0,124724000.0
EBIT,-56571000.0,-126487000.0,43565000.0,94051000.0,87574000.0,63965000.0
Consolidated Income,-112155000.0,-138914000.0,12948000.0,38262000.0,33118000.0,8171000.0
Earnings Before Tax Margin,-0.021,-0.0357,0.0025,0.0155,0.0141,0.0042
Net Profit Margin,-0.0237,-0.0304,0.003,0.0096,0.0094,0.0025
