Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31,2010-03-31
Revenue,71300000.0,83917000.0,90466000.0,90707000.0,86790000.0,82629000.0,82110446.0,80515050.0,73715079.0,56471653.0
Revenue Growth,-0.1504,-0.0724,-0.0027,0.0451,0.0504,0.0063,0.0198,0.0922,0.3053,0.0634
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12177.0,12866.0,18288.0
Gross Profit,71300000.0,83917000.0,90466000.0,90707000.0,86790000.0,82629000.0,82110446.0,80502873.0,73702213.0,56453365.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,33168000.0,32681000.0,35057000.0,34835000.0,33623000.0,30166000.0,27936872.0,26068146.0,25432134.0,23024404.0
Operating Expenses,33548000.0,33150000.0,35549000.0,35293000.0,33989000.0,34143000.0,29114510.0,26915500.0,25698820.0,23346454.0
Operating Income,37752000.0,50767000.0,54917000.0,55414000.0,52801000.0,48486000.0,52995936.0,53587373.0,48003393.0,33106911.0
Interest Expense,9504000.0,10137000.0,9222000.0,9007000.0,5970000.0,5678000.0,5120827.0,4891854.0,5599951.0,5169736.0
Earnings before Tax,-4588000.0,3163000.0,8740000.0,20105000.0,26096000.0,28517000.0,32486155.0,36148275.0,27287034.0,17650195.0
Income Tax Expense,-940000.0,4261000.0,3331000.0,7726000.0,9240000.0,11814000.0,12545209.0,13926516.0,10518740.0,6785634.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-3648000.0,-1098000.0,5409000.0,12379000.0,16856000.0,16703000.0,19940946.0,22221759.0,16768294.0,10864561.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-3648000.0,-1098000.0,5409000.0,12379000.0,16856000.0,16703000.0,19940946.0,22221759.0,16768294.0,10864561.0
EPS,-0.46,-0.14,0.7,1.6,1.4,1.38,1.66,1.89,1.44,0.95
EPS Diluted,-0.46,-0.14,0.69,1.59,1.38,1.36,1.63,1.85,1.41,0.93
Weighted Average Shs Out,12623652.0,12599201.0,12495089.0,12463285.0,12310735.0,12217574.0,12125889.0,11980435.0,11795660.0,11717220.0
Weighted Average Shs Out (Dil),12623652.0,12599201.0,12495089.0,12463285.0,12310735.0,12217574.0,12125889.0,11980435.0,11795660.0,11717220.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.24,2.46,0.3,0.0,0.726
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9998,0.9997
EBITDA Margin,0.074,0.164,0.204,0.326,0.374,0.418,0.461,0.513,0.45,0.41
EBIT Margin,0.0689,0.1585,0.1985,0.3209,0.3695,0.4138,0.458,0.5097,0.4461,0.4041
Profit Margin,-0.051,-0.013,0.06,0.136,0.194,0.202,0.243,0.276,0.227,0.192
Free Cash Flow margin,0.2002,0.299,0.2941,0.2376,0.2779,0.254,0.3092,0.2686,0.285,0.3741
EBITDA,5296000.0,13769000.0,18454000.0,29570000.0,32432000.0,34513000.0,37891576.0,41327968.0,33153671.0,23141981.0
EBIT,4916000.0,13300000.0,17962000.0,29112000.0,32066000.0,34195000.0,37606982.0,41040129.0,32886985.0,22819931.0
Consolidated Income,-3648000.0,-1098000.0,5409000.0,12379000.0,16856000.0,16703000.0,19940946.0,22221759.0,16768294.0,10864561.0
Earnings Before Tax Margin,-0.0643,0.0377,0.0966,0.2216,0.3007,0.3451,0.3956,0.449,0.3702,0.3125
Net Profit Margin,-0.0512,-0.0131,0.0598,0.1365,0.1942,0.2021,0.2429,0.276,0.2275,0.1924
