date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY
,revenue,1949700000.0,2141000000.0,2234400000.0,2298400000.0,2362000000.0,2421200000.0,4447700000.0,4466000000.0,4567200000.0,4645700000.0,4248300000.0,3999800000.0,4331000000.0,3365100000.0,3076900000.0,2989800000.0,2812700000.0,2232500000.0,1739700000.0,1694200000.0,1914300000.0,1872300000.0,1921800000.0,2005800000.0
,costOfRevenue,1068800000.0,1174400000.0,1197600000.0,1167800000.0,1202100000.0,1237400000.0,2312500000.0,2361700000.0,2429300000.0,2500000000.0,2229000000.0,2141200000.0,2293300000.0,1760400000.0,1596100000.0,1512100000.0,1404000000.0,1274200000.0,963800000.0,999100000.0,892700000.0,997900000.0,1004400000.0,1085700000.0
,grossProfit,880900000.0,966600000.0,1036800000.0,1130600000.0,1159900000.0,1183800000.0,2135200000.0,2104300000.0,2137900000.0,2145700000.0,2019300000.0,1858600000.0,2037700000.0,1604700000.0,1480800000.0,1477700000.0,1408700000.0,958300000.0,775900000.0,695100000.0,1021600000.0,874400000.0,917400000.0,920100000.0
,grossProfitRatio,0.451813099451198,0.451471275105091,0.464017185821697,0.491907413853115,0.491066892464014,0.488931108541219,0.480068349933674,0.471182266009852,0.468098616220003,0.461867963923628,0.475319539580538,0.464673233661683,0.470491803278689,0.476865472051351,0.481263609477071,0.494247106829888,0.500835496142497,0.429249720044793,0.445996436167155,0.410282139062684,0.533667659196573,0.467019174277626,0.477364970340306,0.458719712832785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,55300000.0,53500000.0,61100000.0,67600000.0,71900000.0,71000000.0,94800000.0,99000000.0,112500000.0,108300000.0,97100000.0,90500000.0,91700000.0,70700000.0,74200000.0,69900000.0,74000000.0,51500000.0,37100000.0,46400000.0,49900000.0,48500000.0,46600000.0,41900000.0
,GeneralAndAdministrativeExpenses,408800000.0,372000000.0,392200000.0,390000000.0,412700000.0,571600000.0,859900000.0,825000000.0,895100000.0,856100000.0,765700000.0,742600000.0,794000000.0,627900000.0,601900000.0,572400000.0,542100000.0,382600000.0,307000000.0,320300000.0,565400000.0,397300000.0,581500000.0,582000000.0
,SellingAndMarketingExpenses,216200000.0,250900000.0,293300000.0,318300000.0,336700000.0,367100000.0,492900000.0,439900000.0,449500000.0,524000000.0,461300000.0,414500000.0,486800000.0,395200000.0,368900000.0,387600000.0,403300000.0,251000000.0,124500000.0,133600000.0,0.0,164300000.0,0.0,0.0
,otherExpenses,-5400000.0,-1500000.0,-5400000.0,10200000.0,-3200000.0,11800000.0,1100000.0,107600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,680300000.0,676400000.0,746600000.0,775900000.0,821300000.0,1009700000.0,1447600000.0,1363900000.0,1457100000.0,1488400000.0,1324100000.0,1247600000.0,1372500000.0,1093800000.0,1045000000.0,1029900000.0,1019400000.0,685100000.0,468600000.0,500300000.0,697300000.0,618600000.0,654900000.0,716200000.0
,costAndExpenses,1749100000.0,1850800000.0,1944200000.0,1943700000.0,2023400000.0,2247100000.0,3760100000.0,3725600000.0,3886400000.0,3988400000.0,3553100000.0,3388800000.0,3665800000.0,2854200000.0,2641100000.0,2542000000.0,2423400000.0,1959300000.0,1432400000.0,1499400000.0,1590000000.0,1616500000.0,1659300000.0,1801900000.0
,interestExpense,61200000.0,62600000.0,68000000.0,69200000.0,71800000.0,99800000.0,122600000.0,130500000.0,127300000.0,121400000.0,125400000.0,144700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,88800000.0,93800000.0,97600000.0,94400000.0,92600000.0,115300000.0,136200000.0,144500000.0,162200000.0,181300000.0,139200000.0,130400000.0,141300000.0,115000000.0,117500000.0,116300000.0,115800000.0,83200000.0,57400000.0,79800000.0,82000000.0,94900000.0,101200000.0,112300000.0
,EBITDA,289400000.0,384000000.0,387800000.0,449100000.0,431200000.0,289400000.0,823800000.0,884900000.0,843000000.0,838600000.0,834400000.0,741400000.0,806500000.0,625900000.0,553300000.0,564100000.0,505100000.0,356400000.0,364700000.0,274600000.0,406300000.0,350700000.0,363700000.0,316200000.0
,EBITDARatio,0.148433092270606,0.179355441382532,0.173558897243108,0.195396797772363,0.182557154953429,0.119527507021312,0.185219326843087,0.198141513658755,0.184576983709932,0.180511010181458,0.196407974954688,0.185359267963398,0.186215654583237,0.185997444355294,0.179823848678865,0.188674827747675,0.179578341095744,0.159641657334826,0.20963384491579,0.162082398772282,0.212244684741159,0.187309726005448,0.189249661775419,0.157642835776249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,200600000.0,290200000.0,290200000.0,354700000.0,338600000.0,174100000.0,687600000.0,740400000.0,680800000.0,657300000.0,695200000.0,611000000.0,665200000.0,510900000.0,435800000.0,447800000.0,389300000.0,273200000.0,307300000.0,194800000.0,324300000.0,255800000.0,262500000.0,203900000.0
,operatingIncomeRatio,0.0447761194029851,0.135544138253153,0.129878267096312,0.154324747650539,0.143353090601185,0.0719064926482736,0.154596757874857,0.165785938199731,0.149062883166929,0.1414856749252,0.163641927359179,0.152757637881894,0.153590394827984,0.151823125612909,0.141636062270467,0.149775904742792,0.138407935435702,0.122374020156775,0.176639650514457,0.114980521780191,0.169409183513556,0.136623404368958,0.136590696222292,0.101655199920231
,totalOtherIncomeExpensesNet,-52100000.0,-617900000.0,-58400000.0,-338400000.0,-46900000.0,-533000000.0,-91500000.0,-31700000.0,11900000.0,-129900000.0,-26400000.0,-21000000.0,-10700000.0,14500000.0,-1300000.0,2300000.0,-500000.0,-7400000.0,-7800000.0,-130100000.0,-17600000.0,0.0,0.0,0.0
