date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,242696000.0,141130000.0,135013000.0,127594000.0,59764000.0,35839000.0,26915000.0,19541000.0
,depreciationAndAmortization,22465000.0,17543000.0,14343000.0,12261000.0,10668000.0,9341000.0,8785000.0,9491000.0
,deferredIncomeTax,5663000.0,3785000.0,-1568000.0,-30323000.0,1867000.0,-1731000.0,-3419000.0,-3213000.0
,stockBasedCompensation,6501000.0,7302000.0,7291000.0,7413000.0,6685000.0,5035000.0,3761000.0,3440000.0
,changeInWorkingCapital,269118000.0,48352000.0,40551000.0,-41059000.0,80971000.0,19395000.0,-8051000.0,-14680000.0
,accountsReceivables,2219000.0,-2270000.0,701000.0,-970000.0,-118000.0,135000.0,21000.0,-62000.0
,inventory,-18523000.0,-38774000.0,-41222000.0,-45078000.0,-19499000.0,-20736000.0,-23654000.0,-20598000.0
,accountsPayables,55574000.0,-15513000.0,3564000.0,22955000.0,-1822000.0,1543000.0,13113000.0,321000.0
,otherWorkingCapital,524971000.0,255853000.0,207501000.0,166950000.0,208009000.0,127038000.0,0.0,0.0
,otherNonCashItems,0.0,7524000.0,9470000.0,10759000.0,-738000.0,14259000.0,3865000.0,3314000.0
,netCashProvidedByOperatingActivites,361254000.0,105344000.0,126079000.0,95936000.0,67088000.0,45848000.0,31842000.0,19713000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-30525000.0,-76979000.0,-74178000.0,-19285000.0,-16438000.0,-14203000.0,-14110000.0,-9597000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-40014000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,82869000.0,330000.0,128000.0,15000.0,-134000.0,0.0,0.0
,netCashUsedForInvestingActivites,-30448000.0,-34124000.0,-73848000.0,-19157000.0,-16423000.0,-14337000.0,-14007000.0,-9554000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-429000.0,-460000.0,-49001000.0,-146422000.0,-5104000.0,-324076000.0,-682069000.0,-474641000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,149806000.0,0.0,0.0
,commonStockRepurchased,0.0,-30927000.0,10179000.0,10413000.0,13304000.0,152020000.0,-29000.0,-46198000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,-48848000.0,-57951000.0,0.0
,otherFinancingActivites,0.0,7263000.0,61418000.0,49428000.0,121546000.0,230173000.0,-2049000.0,-1401000.0
,netCashUsedProvidedByFinancingActivities,26370000.0,-33211000.0,-39524000.0,-136228000.0,17759000.0,-23204000.0,-8049000.0,-2593000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,357176000.0,38009000.0,12707000.0,-59449000.0,68424000.0,8307000.0,9786000.0,7566000.0
,cashAtEndOfPeriod,447126000.0,89950000.0,51941000.0,39234000.0,98683000.0,30259000.0,21952000.0,12166000.0
,cashAtBeginningOfPeriod,89950000.0,51941000.0,39234000.0,98683000.0,30259000.0,21952000.0,12166000.0,4600000.0
,operatingCashFlow,361254000.0,105344000.0,126079000.0,95936000.0,67088000.0,45848000.0,31842000.0,19713000.0
,capitalExpenditure,-30525000.0,-76979000.0,-74178000.0,-19285000.0,-16438000.0,-14203000.0,-14110000.0,-9597000.0
,freeCashFlow,330729000.0,28365000.0,51901000.0,76651000.0,50650000.0,31488000.0,17732000.0,10116000.0
