date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-03-18_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,915892000.0,704325000.0,585047000.0,512732000.0,522747000.0,0.0,755711000.0,342807000.0,207600000.0,115400000.0,82100000.0,38800000.0,27619041.0,39274196.0,30317138.0
,costOfRevenue,587525000.0,298930000.0,340092000.0,306977000.0,265982000.0,0.0,271421000.0,217991000.0,155700000.0,74100000.0,54100000.0,18700000.0,11635034.0,15345652.0,7600509.0
,grossProfit,328367000.0,405395000.0,244955000.0,205755000.0,256765000.0,0.0,484290000.0,124816000.0,51800000.0,41300000.0,28000000.0,20100000.0,15984007.0,23928544.0,22716629.0
,grossProfitRatio,0.358521528739196,0.575579455507046,0.418692857155066,0.401291512915129,0.491184071835898,0.0,0.640840215373337,0.364099916279423,0.249518304431599,0.3578856152513,0.341047503045067,0.518041237113402,0.578731426627014,0.609268844103136,0.749299917426243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,66187000.0,62295000.0,52272000.0,47511000.0,54899000.0,-65831000.0,65831000.0,48129000.0,25800000.0,11500000.0,11600000.0,6200000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1499000.0,6160000.0,5146000.0,7733000.0,1578000.0,1316000.0,4432000.0,7533000.0,4800000.0,21700000.0,6900000.0,2500000.0,0.0,0.0,0.0
,operatingExpenses,0.0,62295000.0,52272000.0,47511000.0,54899000.0,-448627000.0,65831000.0,48129000.0,25788000.0,11536000.0,30096830.0,16379002.0,0.0,0.0,0.0
,costAndExpenses,653712000.0,574353000.0,574505000.0,557681000.0,445998000.0,-448627000.0,448627000.0,271800000.0,189800000.0,132600000.0,157700000.0,37600000.0,18886684.0,22930457.0,14673765.0
,interestExpense,154971000.0,-172972000.0,-183017000.0,-110873000.0,-101464000.0,0.0,-90651000.0,-18813000.0,-600000.0,-9700000.0,-7000000.0,3230895000000.0,699115.0,1710907.0,1953344.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,245818000.0,206968000.0,176723000.0,141418000.0,121461000.0,107356000.0,107356000.0,42617000.0,23600000.0,14800000.0,18500000.0,10200000.0,6834742.0,6984444.0,6482484.0
,EBITDA,507998000.0,336940000.0,187265000.0,96469000.0,198210000.0,414440000.0,414440000.0,113624000.0,41400000.0,-2400000.0,-57100000.0,11400000.0,15567099.0,23328183.0,22125857.0
