Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,310094258.0,236784625.0,124492844.0,103856876.0,202439528.0,190811259.0,313432431.0,265036066.0,192574826.0
Revenue Growth,0.3096,0.902,0.1987,-0.487,0.0609,-0.3912,0.1826,0.3763,0.0386
Cost of Revenue,198948490.0,172242452.0,128955945.0,114287283.0,110848237.0,118375663.0,170611320.0,86693154.0,50161091.0
Gross Profit,111145768.0,64542173.0,-4463101.0,-10430407.0,91591291.0,72435596.0,142821111.0,178342912.0,142413735.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,36156660.0,33126310.0,22905802.0,25537007.0,16026634.0,32065421.0,37559639.0,40029261.0,32713917.0
Operating Expenses,73538962.0,64682229.0,196788871.0,125107157.0,60447987.0,109653849.0,111152820.0,102683728.0,77043175.0
Operating Income,37606806.0,-140056.0,-201251972.0,-135537564.0,31143304.0,-37218253.0,31668291.0,75659184.0,65370560.0
Interest Expense,25743531.0,29376994.0,21799146.0,11927422.0,82907627.0,66643296.0,46769965.0,48885674.0,28904610.0
Earnings before Tax,12574684.0,-43796685.0,-223522435.0,-148296965.0,-70521383.0,-102800903.0,-14819749.0,26844650.0,33287271.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,12574684.0,-43796685.0,-223522435.0,-148296965.0,-70521383.0,-102800903.0,-14819749.0,26844650.0,33287271.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,12574684.0,-43796685.0,-223522435.0,-148296965.0,-70521383.0,-102800903.0,-14819749.0,26844650.0,33287271.0
EPS,0.18,-0.63,-10.87,-78.88,-16600.0,-25200.0,-3800.0,6920.0,9600.0
EPS Diluted,0.18,-0.63,-10.87,-78.88,-16600.0,-25200.0,-3800.0,6880.0,9600.0
Weighted Average Shs Out,72592614.0,74103956.0,48106827.0,1911603.0,4165.0,3943.0,3916.0,3893.0,3878.0
Weighted Average Shs Out (Dil),70665212.0,69182302.0,20565652.0,1880116.0,4246.0,4082.0,3914.0,3888.0,3494.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3584,0.2726,-0.0359,-0.1004,0.4524,0.3796,0.4557,0.6729,0.7395
EBITDA Margin,0.228,0.063,-1.335,-0.918,0.432,0.205,0.325,0.51,0.538
EBIT Margin,0.1236,-0.0609,-1.6204,-1.3131,0.0612,-0.1895,0.1019,0.2857,0.3229
Profit Margin,0.041,-0.185,-1.795,-1.428,-0.348,-0.539,-0.047,0.101,0.173
Free Cash Flow margin,0.0321,-0.679,-0.44,-0.3976,-0.0026,0.0246,-0.3148,-0.7043,-0.7171
EBITDA,70682574.0,14934326.0,-166166378.0,-95325146.0,87390108.0,39165512.0,101837337.0,135234219.0,103572798.0
EBIT,38318215.0,-14419691.0,-201723289.0,-136369543.0,12386244.0,-36157607.0,31950216.0,75730324.0,62191881.0
Consolidated Income,12574684.0,-43796685.0,-223522435.0,-148296965.0,-70521383.0,-102800903.0,-14819749.0,26844650.0,33287271.0
Earnings Before Tax Margin,0.0406,-0.185,-1.7955,-1.4279,-0.3484,-0.5388,-0.0473,0.1013,0.1729
Net Profit Margin,0.0406,-0.185,-1.7955,-1.4279,-0.3484,-0.5388,-0.0473,0.1013,0.1729
