date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,revenue,232390000000.0,227216000000.0,210838000000.0,201303000000.0,222608000000.0,246920000000.0,227983000000.0,227376000000.0,227779000000.0,226921000000.0,203348000000.0,206477000000.0,208930000000.0,188116180000.0,177266502000.0,151716726300.0,132845550860.0,117637335060.0,146082866160.0,231734848560.0,275552525800.0,215191206230.0,184584510400.0,168574769880.0,125805680910.0,98763503020.0,84229877700.0,63531037000.0,46972373000.0,46111323000.0,46479762960.0,39255403044.0,31831614508.0,33251201474.0,32386110508.0
,costOfRevenue,138666000000.0,142392000000.0,142638000000.0,156758000000.0,156243000000.0,161101000000.0,145556000000.0,151005000000.0,155699000000.0,147200000000.0,129094000000.0,136278000000.0,134661000000.0,114261962000.0,104184022500.0,82312619400.0,71336076850.0,78829808970.0,98845813710.0,173824711200.0,181701762000.0,125757444540.0,105333199520.0,98353157600.0,70059409860.0,53622956140.0,46298286300.0,34831965000.0,24423315000.0,22722983250.0,22783175040.0,20822490150.0,17624644264.0,18143220862.0,16720809837.0
,grossProfit,93724000000.0,84824000000.0,68200000000.0,44545000000.0,66365000000.0,85819000000.0,82427000000.0,76371000000.0,72080000000.0,79721000000.0,74254000000.0,70199000000.0,74269000000.0,73854218000.0,73082479500.0,69404106900.0,61509474010.0,38807526090.0,47237052450.0,57910137360.0,93850763800.0,89433761690.0,79251310880.0,70221612280.0,55746271050.0,45140546880.0,37931591400.0,28699072000.0,22549058000.0,23388339750.0,23696587920.0,18432912894.0,14206970244.0,15107980612.0,15665300671.0
,grossProfitRatio,0.403304789362709,0.37331878036758,0.323471101034918,0.221283339046115,0.298124955077985,0.347557913494249,0.361548887417044,0.335879776229681,0.31644708247907,0.351316096791394,0.365157267344651,0.33998459876887,0.355473124970086,0.392598967297763,0.412274618585298,0.457458505680926,0.463014934349003,0.329891237932299,0.323357924797715,0.249898268300402,0.34059119410184,0.415601377290537,0.429349736379613,0.416560629624393,0.443114099830518,0.457056964361206,0.450334162125941,0.451733095431765,0.480049368593748,0.507214675883405,0.509825920162137,0.469563715174168,0.446316357608235,0.454358938693188,0.483704292527822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,39714000000.0,38815000000.0,38909000000.0,37887000000.0,31635000000.0,34844000000.0,36308000000.0,32236000000.0,32833000000.0,32638000000.0,31558000000.0,33055000000.0,33584000000.0,28894127200.0,27837042000.0,24434821200.0,20998038860.0,27112796520.0,29393875140.0,46615198320.0,42226198400.0,33087340650.0,28052628360.0,24357898320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,26684000000.0,26137000000.0,27519000000.0,32676000000.0,28866000000.0,29285000000.0,27100000000.0,26273000000.0,26023000000.0,26683000000.0,27072000000.0,26908000000.0,26974000000.0,23240928400.0,21362676000.0,16785038100.0,16351041040.0,23856673290.0,30037029120.0,45860805360.0,48368363500.0,41237812980.0,33056523040.0,28361936400.0,40779721290.0,33270873480.0,28180596900.0,22516169000.0,19250903000.0,20030351250.0,16464982080.0,13428733692.0,10789909810.0,11989488058.0,12407313778.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-69000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,65736000000.0,75474000000.0,66109000000.0,69896000000.0,60134000000.0,64132000000.0,65436000000.0,57420000000.0,57978000000.0,59321000000.0,58630000000.0,59963000000.0,60558000000.0,43153398400.0,37357365000.0,36342427500.0,32389175350.0,50027853600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,204402000000.0,217866000000.0,208747000000.0,226654000000.0,216377000000.0,225233000000.0,210992000000.0,208425000000.0,213677000000.0,206521000000.0,187724000000.0,196241000000.0,195219000000.0,157415360400.0,141541387500.0,118655046900.0,103725252200.0,128857662570.0,150159071790.0,258819651360.0,244158182700.0,197621274760.0,165298835280.0,149722423920.0,115055351280.0,90674761320.0,77684160600.0,59999497500.0,45865211000.0,44629038000.0,40812565920.0,35535405840.0,29388315056.0,31350273866.0,30264930021.0
,interestExpense,0.0,1943000000.0,1458000000.0,1102000000.0,1355000000.0,1428000000.0,1376000000.0,1412000000.0,1734000000.0,2661000000.0,1719000000.0,1549000000.0,2484000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
