date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-33983614.0,-53254817.0,-29815000.0,-24238000.0,-8939000.0
,depreciationAndAmortization,712713.0,663166.0,174000.0,71000.0,33000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1116791.0,6832210.0,12085000.0,4550000.0,868000.0
,changeInWorkingCapital,-5345635.0,3395948.0,1832000.0,2582000.0,1209000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,2188000.0,3086000.0,0.0
,otherWorkingCapital,355545.0,235500.0,544000.0,-71000.0,-97000.0
,otherNonCashItems,972084.0,-840998.0,-7988000.0,4883000.0,1836000.0
,netCashProvidedByOperatingActivites,-36527661.0,-43204491.0,-23712000.0,-12152000.0,-4993000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,-49000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-101600176.0,-82622952.0,-106655000.0,-19000.0,0.0
,salesMaturitiesOfInvestments,123056347.0,103559395.0,8012000.0,0.0,0.0
,otherInvestingActivites,-94189.0,-594889.0,-808000.0,-148000.0,-4000.0
,netCashUsedForInvestingActivites,21361982.0,20341554.0,-99451000.0,-167000.0,-53000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-366156.0,-296020.0,0.0,0.0,0.0
,commonStockIssued,9770944.0,0.0,53443000.0,90904000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-232895.0,1676.0,-3801000.0,17897000.0,30860000.0
,netCashUsedProvidedByFinancingActivities,9171893.0,-294344.0,49642000.0,108801000.0,30860000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1168813.0,902321.0,5626000.0,-2317000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-7162599.0,-22254960.0,-67896000.0,94165000.0,25815000.0
,cashAtEndOfPeriod,25968681.0,33131280.0,55386000.0,123282000.0,29117000.0
,cashAtBeginningOfPeriod,33131280.0,55386240.0,123282000.0,29117000.0,3302000.0
,operatingCashFlow,-36527661.0,-43204491.0,-23712000.0,-12152000.0,-4993000.0
,capitalExpenditure,-94189.0,-594889.0,-806000.0,-149000.0,-53000.0
,freeCashFlow,-36621850.0,-43799380.0,-24518000.0,-12301000.0,-5046000.0
