date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-129220000.0,399414000.0,366604000.0,303638000.0,339398000.0,306198000.0,497229000.0,393490000.0,228734000.0,389353000.0,321017000.0,192157000.0,134176000.0,170390000.0,172927000.0,160010000.0,76621000.0,47902000.0,36289000.0,17100000.0,15581000.0,16477000.0,8700000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85310000.0,66489000.0,55637000.0,53664000.0,52495000.0,47218000.0,45451000.0,39141000.0,0.0,0.0
,deferredIncomeTax,1151000.0,-413000.0,-1560000.0,-3339000.0,-1365000.0,1557000.0,1636000.0,3483000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639000.0,0.0
,stockBasedCompensation,3345000.0,11934000.0,12114000.0,12326000.0,13885000.0,12631000.0,11250000.0,8896000.0,7428000.0,0.0,0.0,0.0,3931000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,46751000.0,-45816000.0,177809000.0,42205000.0,58311000.0,-28503000.0,-189366000.0,36374000.0,-196349000.0,-79398000.0,293840000.0,-184918000.0,213923000.0,-11499000.0,-38677000.0,21889000.0,37744000.0,32508000.0,-13740000.0,-40940000.0,-22090000.0,60692000.0,7100000.0
,accountsReceivables,56172000.0,20841000.0,6757000.0,-29639000.0,-29157000.0,64412000.0,-30525000.0,19062000.0,-44081000.0,-15701000.0,-21780000.0,-3301000.0,4745000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,30522000.0,-35082000.0,-747000.0,-1449000.0,58948000.0,-31628000.0,-39103000.0,-795000.0,-16119000.0,-2818000.0,31412000.0,-40917000.0,-960000.0,-6484000.0,-3851000.0,-4004000.0,200000.0,-2049000.0,-444000.0,-970000.0,9709000.0,-1804000.0,0.0
,accountsPayables,-24282000.0,-17671000.0,-813000.0,25499000.0,-15140000.0,-41534000.0,8742000.0,-17755000.0,7312000.0,21890000.0,8055000.0,-6142000.0,5617000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-3467000.0,123999000.0,169815000.0,-7994000.0,-50199000.0,-108510000.0,-80007000.0,109359000.0,72985000.0,269334000.0,348732000.0,54892000.0,239810000.0,25887000.0,37386000.0,76063000.0,54174000.0,16430000.0,-16078000.0,-2338000.0,38602000.0,60692000.0,0.0
,otherNonCashItems,13909000.0,-162384000.0,8552000.0,10454000.0,7069000.0,-11016000.0,-2044000.0,-436000.0,2016000.0,10655000.0,8576000.0,9827000.0,4065000.0,1277000.0,207000.0,0.0,0.0,0.0,0.0,0.0,0.0,5855000.0,3600000.0
,netCashProvidedByOperatingActivites,400645000.0,514895000.0,694345000.0,556116000.0,703544000.0,716342000.0,739201000.0,704652000.0,555856000.0,573983000.0,520588000.0,282741000.0,261041000.0,244012000.0,250923000.0,193618000.0,145055000.0,110312000.0,87579000.0,63651000.0,71373000.0,18214000.0,50500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29800000.0,-119590000.0,-188630000.0,-110517000.0,-54713000.0,-55665000.0,-51524000.0,-53714000.0,-46151000.0,-39157000.0,0.0
,acquisitionsNet,0.0,-320000000.0,0.0,0.0,-1000000.0,-75000000.0,-4000000.0,-25000000.0,-135000000.0,-51000000.0,0.0,0.0,-23000000.0,-53000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-100000000.0,0.0,0.0,0.0,0.0,0.0,-42700000.0,0.0,-4527000.0,0.0,0.0,-19447000.0,-63448000.0,-49271000.0,-23091000.0,0.0,-33527000.0,-72523000.0,-51287000.0,0.0
,salesMaturitiesOfInvestments,0.0,134288000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4527000.0,0.0,260000.0,68497000.0,63589000.0,23537000.0,0.0,10085000.0,60840000.0,77464000.0,25225000.0,0.0
,otherInvestingActivites,-8773000.0,-81000.0,-1051000.0,7404000.0,-1089000.0,-5687000.0,-11583000.0,-10548000.0,-8690000.0,12786000.0,-5498000.0,8022000.0,2244000.0,-12795000.0,2776000.0,0.0,2112000.0,0.0,0.0,0.0,0.0,0.0,-18400000.0
,netCashUsedForInvestingActivites,-125124000.0,-488116000.0,-245249000.0,-244771000.0,-191788000.0,-355915000.0,-441222000.0,-425951000.0,-623379000.0,-401108000.0,-294991000.0,-320132000.0,-184125000.0,-178664000.0,-137692000.0,-110178000.0,-77648000.0,-77843000.0,-41315000.0,-26218000.0,-41000000.0,-64647000.0,-35600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-324673000.0,-572032000.0,-414353000.0,-798305000.0,-478406000.0,-649214000.0,-490044000.0,-310190000.0,-442743000.0,-18812000.0,-113324000.0,-18351000.0,-135227000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1975000.0,0.0
,commonStockIssued,0.0,0.0,2142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53927000.0,0.0,0.0,0.0,137872000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64706000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
