Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,7000000.0,10000000.0,8000000.0,13000000.0,15000000.0
Short-term investments,13000000.0,13000000.0,18000000.0,30000000.0,43000000.0
Cash and short-term investments,13000000.0,13000000.0,18000000.0,30000000.0,43000000.0
Receivables,3000000.0,3000000.0,4000000.0,4000000.0,11000000.0
Inventories,3000000.0,3000000.0,3000000.0,3000000.0,6000000.0
Total current assets,2000000.0,2000000.0,3000000.0,18000000.0,28000000.0
Property, Plant & Equipment Net,0000000.0,0000000.0,1000000.0,10000000.0,19000000.0
Goodwill and Intangible Assets,1000000,1000000,1000000,7000000,8000000
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,1000000.0,1000000.0,1000000.0,16000000.0,18000000.0
Total assets,32000000.0,33000000.0,38000000.0,72000000.0,106000000.0
Payables,2000000.0,2000000.0,2000000.0,4000000.0,5000000.0
Short-term debt,,,,,
Total current liabilities,9000000.0,8000000.0,9000000.0,13000000.0,21000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,5000000.0,4000000.0,3000000.0,3000000.0,7000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,1000000.0,1000000.0,1000000.0,16000000.0,18000000.0
Total liabilities,10000000.0,8000000.0,9000000.0,29000000.0,39000000.0
Other comprehensive income,-2000000.0,-2000000.0,-2000000.0,-0000000.0,1000000.0
Retained earnings (deficit),-308000000.0,-303000000.0,-298000000.0,-285000000.0,-261000000.0
Total shareholders equity,22000000.0,24000000.0,29000000.0,43000000.0,67000000.0
Investments,,,,,
Net Debt,-7000000,-10000000,-8000000,-13000000,-15000000
Other Assets,4000000,3000000,3000000,4000000,5000000
Other Liabilities,2000000,2000000,3000000,4000000,1000000
