date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,134031000.0,146029000.0,156898000.0,139737000.0,28458000.0
,depreciationAndAmortization,105697000.0,96981000.0,65314000.0,12953000.0,9066000.0
,deferredIncomeTax,0.0,3848000.0,0.0,0.0,28288000.0
,stockBasedCompensation,2195000.0,1052000.0,1392000.0,790000.0,0.0
,changeInWorkingCapital,-436951000.0,13819000.0,-5147000.0,-84921000.0,-4673000.0
,accountsReceivables,-14105000.0,-24126000.0,-13863000.0,-12293000.0,-4637000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,339000.0,28755000.0,-6919000.0,1384000.0,-104000.0
,otherWorkingCapital,-456564000.0,-19613000.0,-33432000.0,-28285000.0,56636000.0
,otherNonCashItems,5582000.0,1548000.0,739000.0,384000.0,268000.0
,netCashProvidedByOperatingActivites,376629000.0,385143000.0,239797000.0,166225000.0,118451000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-113388000.0,-262342000.0,-616383000.0,-294664000.0,-41115000.0
,acquisitionsNet,0.0,0.0,-650000000.0,0.0,0.0
,purchasesOfInvestments,-317229000.0,-611325000.0,-426000.0,-68504000.0,-147000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-18750000.0,0.0
,netCashUsedForInvestingActivites,-427554000.0,-872593000.0,-1265354000.0,-380945000.0,-38137000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-335000000.0,-755000000.0,-802000000.0,-241532000.0,-214000.0
,commonStockIssued,0.0,242770000.0,0.0,312579000.0,3805000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-112880000.0,-785935000.0,-86841000.0,-304917000.0,-42480000.0
,otherFinancingActivites,52411000.0,-4569000.0,593558000.0,84195000.0,-10616000.0
,netCashUsedProvidedByFinancingActivities,54531000.0,484464000.0,981717000.0,175325000.0,-49505000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3606000.0,-2986000.0,-43840000.0,-39395000.0,30809000.0
,cashAtEndOfPeriod,16332000.0,12726000.0,11691000.0,18026000.0,57421000.0
,cashAtBeginningOfPeriod,12726000.0,15712000.0,55531000.0,57421000.0,26612000.0
,operatingCashFlow,376629000.0,385143000.0,239797000.0,166225000.0,118451000.0
,capitalExpenditure,-113388000.0,-262342000.0,-616383000.0,-294664000.0,-41115000.0
,freeCashFlow,263241000.0,122801000.0,-376586000.0,-128439000.0,77336000.0
