Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,58220000.0,38148000.0,32256000.0,27130000.0,18965000.0,5091000.0,359000.0
Revenue Growth,0.5262,0.1827,0.1889,0.4305,2.7252,13.1811,
Cost of Revenue,27413000.0,15900000.0,16372000.0,9939000.0,3612000.0,2928000.0,9000.0
Gross Profit,30807000.0,22248000.0,15884000.0,17191000.0,15353000.0,2163000.0,350000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,28876000.0,20384000.0,15410000.0,13824000.0,9624000.0,3307000.0,532000.0
Operating Expenses,30488000.0,20384000.0,15410000.0,19245000.0,9624000.0,3307000.0,532000.0
Operating Income,319000.0,1864000.0,474000.0,-2054000.0,5729000.0,-1144000.0,-182000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,286000.0,1492000.0,119000.0,-2336000.0,5729000.0,-1144000.0,-182000.0
Income Tax Expense,-518000.0,1198000.0,108000.0,-663000.0,2083000.0,-396000.0,-62000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,804000.0,294000.0,11000.0,-1673000.0,3646000.0,-748000.0,-120000.0
Preferred Dividends,1108000.0,0.0,0.0,0.0,500000.0,0.0,0.0
Net Income Com,-304000.0,294000.0,11000.0,-1673000.0,3146000.0,-748000.0,-120000.0
EPS,-0.05,0.05,0.0,-0.27,0.71,-0.75,-0.12
EPS Diluted,-0.05,0.05,0.0,-0.27,0.71,-0.75,-0.12
Weighted Average Shs Out,5992432.0,5984766.0,5958866.0,6183911.0,6358125.0,3003566.0,
Weighted Average Shs Out (Dil),5989742.0,5965051.0,6047979.0,6286706.0,4454000.0,1000000.0,1000000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5291,0.5832,0.4924,0.6337,0.8095,0.4249,0.9749
EBITDA Margin,0.007,0.041,0.006,-0.084,0.303,-0.223,-0.507
EBIT Margin,0.0049,0.0391,0.0037,-0.0861,0.3021,-0.2247,-0.507
Profit Margin,-0.005,0.008,0.0,-0.062,0.166,-0.147,-0.334
Free Cash Flow margin,0.425,0.1966,0.102,0.1979,0.6687,1.3178,-0.1393
EBITDA,410000.0,1565000.0,186000.0,-2283000.0,5755000.0,-1134000.0,-182000.0
EBIT,286000.0,1492000.0,119000.0,-2336000.0,5729000.0,-1144000.0,-182000.0
Consolidated Income,804000.0,294000.0,11000.0,-1673000.0,3646000.0,-748000.0,-120000.0
Earnings Before Tax Margin,0.0049,0.0391,0.0037,-0.0861,0.3021,-0.2247,-0.507
Net Profit Margin,0.0138,0.0077,0.0003,-0.0617,0.1922,-0.1469,-0.3343
