date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY
,revenue,8340579000.0,7731190000.0,7080136000.0,6703623000.0,5485515000.0,5373090000.0,5316229000.0,5144347000.0,5301441000.0,5287228000.0,4809930000.0,4136905000.0,4825489000.0,4800431000.0,3817085000.0,3261150000.0,3082725000.0,2914352000.0,2890986000.0,2082339000.0,2041086000.0,1518400000.0,1002800000.0,627700000.0,485400000.0,342800000.0,245000000.0
,costOfRevenue,7040637000.0,6593092000.0,6086418000.0,5785053000.0,4742413000.0,4656758000.0,4603826000.0,4445460000.0,4581765000.0,4578071000.0,4163833000.0,3568291000.0,4161906000.0,4139343000.0,3338022000.0,2869239000.0,2712294000.0,2565009000.0,2555376000.0,1840167000.0,1788167000.0,1329500000.0,877600000.0,546100000.0,419900000.0,293200000.0,206300000.0
,grossProfit,1299942000.0,1138098000.0,993718000.0,918570000.0,743102000.0,716332000.0,712403000.0,698887000.0,719676000.0,709157000.0,646097000.0,568614000.0,663583000.0,661088000.0,479063000.0,391911000.0,370431000.0,349343000.0,335610000.0,242172000.0,252919000.0,188900000.0,125200000.0,81600000.0,65500000.0,49600000.0,38700000.0
,grossProfitRatio,0.155857524999164,0.147208644464824,0.140352953672076,0.137025903753836,0.135466223317227,0.13331844432161,0.134005325955673,0.135855337907804,0.135751015620093,0.134126426929196,0.134325655466919,0.137449131657604,0.137516218563549,0.13771430107005,0.125504933738704,0.12017570488938,0.120163491715933,0.119869871587234,0.116088421043893,0.116298066741294,0.123913936012495,0.12440727081138,0.124850418827284,0.129998406882269,0.134940255459415,0.144690781796966,0.157959183673469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,940224000.0,822931000.0,708726000.0,723328000.0,585243000.0,584906000.0,576967000.0,564910000.0,565206000.0,556689000.0,519065000.0,502102000.0,561987000.0,532391000.0,374523000.0,289250000.0,285742000.0,286419000.0,254398000.0,167627000.0,146062000.0,121500000.0,87000000.0,56900000.0,47800000.0,38900000.0,0.0
,SellingAndMarketingExpenses,10480000.0,11597000.0,10345000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,63061000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1013765000.0,880737000.0,756529000.0,723328000.0,585243000.0,584906000.0,576967000.0,564910000.0,565206000.0,556689000.0,519065000.0,502102000.0,561987000.0,532391000.0,374523000.0,288586000.0,282125000.0,283915000.0,347385000.0,188651000.0,160664000.0,129400000.0,91300000.0,59400000.0,49600000.0,40000000.0,32600000.0
