date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,324069000.0,601239000.0,493918327.0,223986324.0,159722230.0,202674506.0,431614127.0,369231522.0,296817188.0,159724742.0,59574184.0,14221499.0,3542994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,308239000.0,386871000.0,231727647.0,129837272.0,122437876.0,211444430.0,272253179.0,201201484.0,159704951.0,27344353.0,8766457.0,2055349.0,70954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,15830000.0,214368000.0,262190680.0,94149052.0,37284354.0,-8769924.0,159360948.0,168030038.0,137112237.0,132380389.0,50807727.0,12166150.0,3472040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0488476219570524,0.356543737182718,0.53083812781865,0.420333930744807,0.233432465850245,-0.0432709775545228,0.369220880483367,0.45508042512145,0.461941701974483,0.828803273321299,0.852848055795443,0.855475924162425,0.979973434897152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,18546000.0,23624000.0,14568362.0,18987801.0,14757641.0,19042004.0,17602306.0,16575440.0,22645315.0,13624892.0,7204442.0,2452823.0,2091289.0,4513189.0,7756.0,12267.0,30084.0,2872.0,3012.0,2698.0,4878.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-12000.0,158000.0,890971.0,116042.0,-15902.0,-30091.0,47364.0,-453241.0,23611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,18546000.0,23624000.0,14568362.0,18987801.0,14757641.0,19042004.0,17602306.0,16575440.0,22731508.0,54794510.0,24287355.0,6795600.0,2368150.0,4513189.0,7756.0,37267.0,30084.0,2872.0,3012.0,2698.0,4878.0
,costAndExpenses,326785000.0,410495000.0,246296009.0,148825073.0,137195517.0,230486434.0,289855485.0,217776924.0,182436459.0,82138863.0,33053812.0,8850949.0,2439104.0,4513189.0,7756.0,37267.0,30084.0,2872.0,3012.0,2698.0,4878.0
,interestExpense,58503000.0,79229000.0,86005183.0,70286341.0,64485623.0,58360387.0,42105676.0,32709056.0,13874909.0,585982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,119779675.0,59500155.0,61244158.0,0.0,0.0,0.0,409888.0,298137.0,176595.0,4342777.0,852564.0,3446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
