date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY
,revenue,589837000.0,746684000.0,766784000.0,763385000.0,794202000.0,754600000.0,746659000.0,729083000.0,729373000.0,678960000.0,590054000.0,674277000.0,980045000.0,1005312000.0,1066390000.0,949012000.0,955107000.0,907264000.0,892288000.0,904133000.0,856171000.0,762200000.0,679300000.0,571800000.0,509800000.0,476100000.0,437300000.0,384200000.0
,costOfRevenue,266705000.0,337193000.0,350820000.0,343662000.0,351966000.0,343437000.0,340163000.0,330734000.0,339085000.0,329500000.0,309777000.0,326935000.0,453980000.0,478729000.0,525408000.0,487958000.0,494027000.0,457880000.0,470975000.0,490477000.0,438586000.0,391100000.0,348200000.0,307800000.0,287900000.0,274800000.0,241000000.0,215800000.0
,grossProfit,323132000.0,409491000.0,415964000.0,419723000.0,442236000.0,411163000.0,406496000.0,398349000.0,390288000.0,349460000.0,280277000.0,347342000.0,526065000.0,526583000.0,540982000.0,461054000.0,461080000.0,449384000.0,421313000.0,413656000.0,417585000.0,371100000.0,331100000.0,264000000.0,221900000.0,201300000.0,196300000.0,168400000.0
,grossProfitRatio,0.547832706323951,0.548412715419106,0.54247871630081,0.549818243743327,0.556830629990859,0.544875430691757,0.544419875739796,0.54636989204247,0.535100696077316,0.514698951337339,0.47500228792619,0.515132504890423,0.536776372513507,0.52380057136491,0.507302206509814,0.485825258268599,0.482752194256769,0.495317790632054,0.472171541027112,0.457516759149373,0.487735510779973,0.486880083967463,0.487413513911379,0.461699895068206,0.435268732836406,0.422810333963453,0.448890921564144,0.438313378448725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,311507000.0,357164000.0,367097000.0,361773000.0,353057000.0,345229000.0,336860000.0,337912000.0,166813000.0,154792000.0,147013000.0,170312000.0,423229000.0,402022000.0,394069000.0,332295000.0,320755000.0,315578000.0,286290000.0,280703000.0,254511000.0,222100000.0,195800000.0,162400000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173863000.0,161609000.0,142562000.0,182800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,311507000.0,357164000.0,367097000.0,361773000.0,353057000.0,345229000.0,336860000.0,337912000.0,340676000.0,316401000.0,289575000.0,353112000.0,423229000.0,402022000.0,394069000.0,332295000.0,320755000.0,315578000.0,286290000.0,280703000.0,271486000.0,238400000.0,211700000.0,178800000.0,0.0,0.0,0.0,0.0
,costAndExpenses,578212000.0,694357000.0,717917000.0,705435000.0,705023000.0,688666000.0,677023000.0,668646000.0,679761000.0,645901000.0,599352000.0,680047000.0,877209000.0,880751000.0,919477000.0,820253000.0,814782000.0,773458000.0,757265000.0,771180000.0,710072000.0,629500000.0,559900000.0,486600000.0,455000000.0,431100000.0,388500000.0,351800000.0
,interestExpense,455000.0,87000.0,325000.0,1223000.0,1618000.0,9251000.0,7510000.0,10263000.0,9020000.0,11126000.0,11924000.0,11764000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16859000.0,19637000.0,19831000.0,20115000.0,19353000.0,19142000.0,17930000.0,18008000.0,18581000.0,20816000.0,29398000.0,25635000.0,24670000.0,23013000.0,21599000.0,21338000.0,21277000.0,21296000.0,19314000.0,20220000.0,16975000.0,16300000.0,15900000.0,16400000.0,17500000.0,17300000.0,17200000.0,19500000.0
