date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,46551000.0,35219000.0,8198000.0,327000.0,11043000.0,4050000.0,11032000.0,11251000.0,9714000.0,21614000.0,23950000.0,40318000.0,37094000.0,14093000.0,4847000.0,14655000.0,14812000.0,826000.0,1427000.0,2359000.0,0.0
,costOfRevenue,13910000.0,19389000.0,21796000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,32641000.0,15830000.0,-13598000.0,0.0,0.0,4050000.0,11032000.0,11251000.0,9714000.0,21614000.0,23950000.0,40318000.0,37094000.0,14093000.0,4847000.0,14655000.0,14812000.0,826000.0,1427000.0,0.0,0.0
,grossProfitRatio,0.701187944405061,0.449473295664272,-1.65869724323006,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,28607000.0,62331000.0,74951000.0,64988000.0,84493000.0,86943000.0,84580000.0,50870000.0,49146000.0,51322000.0,53680000.0,38708000.0,44771000.0,65888000.0,50116000.0,27887000.0,23129000.0,14381000.0,15965000.0,17363000.0,8267000.0
,GeneralAndAdministrativeExpenses,54497000.0,74986000.0,64770000.0,27367000.0,37257000.0,22180000.0,17763000.0,26869000.0,28164000.0,17570000.0,16879000.0,15745000.0,15463000.0,18293000.0,14836000.0,9258000.0,8543000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,24759000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,6809000.0,3350000.0,-70000.0,-486000.0,-2492000.0,317000.0,433000.0,-348000.0,-293000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,107863000.0,137317000.0,139721000.0,93549000.0,121750000.0,109123000.0,102343000.0,77739000.0,77310000.0,69191000.0,71539000.0,55433000.0,61214000.0,85185000.0,65650000.0,37145000.0,31672000.0,0.0,0.0,0.0,0.0
