Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,182000000.0,138000000.0,381000000.0,34000000.0,27000000.0
Short-term investments,121000000.0,103000000.0,42000000.0,49000000.0,49000000.0
Cash and short-term investments,121000000.0,103000000.0,42000000.0,49000000.0,49000000.0
Receivables,44000000.0,43000000.0,39000000.0,29000000.0,20000000.0
Inventories,,,,,
Total current assets,532000000.0,529000000.0,274000000.0,243000000.0,178000000.0
Property, Plant & Equipment Net,234000000.0,187000000.0,126000000.0,81000000.0,29000000.0
Goodwill and Intangible Assets,200000000,225000000,92000000,98000000,86000000
Long-term investments,62000000.0,107000000.0,46000000.0,55000000.0,59000000.0
Tax assets,000000.0,000000.0,000000.0,000000.0,5000000.0
Total non-current assets,25000000.0,19000000.0,18000000.0,11000000.0,3000000.0
Total assets,912000000.0,832000000.0,752000000.0,365000000.0,290000000.0
Payables,19000000.0,25000000.0,16000000.0,10000000.0,7000000.0
Short-term debt,,,,,
Total current liabilities,82000000.0,77000000.0,79000000.0,63000000.0,34000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,000000.0,0000000.0,0000000.0,0000000.0,000000.0
Tax Liabilities,3000000.0,5000000.0,6000000.0,2000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,25000000.0,19000000.0,18000000.0,11000000.0,3000000.0
Total liabilities,108000000.0,96000000.0,97000000.0,74000000.0,37000000.0
Other comprehensive income,-1000000.0,-1000000.0,-0000000.0,-0000000.0,-0000000.0
Retained earnings (deficit),110000000.0,86000000.0,43000000.0,6000000.0,10000000.0
Total shareholders equity,804000000.0,735000000.0,655000000.0,291000000.0,253000000.0
Investments,62000000.0,107000000.0,46000000.0,55000000.0,59000000.0
Net Debt,-182000000,-138000000,-381000000,-34000000,-27000000
Other Assets,36000000,14000000,14000000,10000000,8000000
Other Liabilities,22000000,14000000,13000000,13000000,4000000
