Date,2018-06,2017-06,2016-06,2015-06,2014-06
Cash and cash equivalents,4000000.0,5000000.0,7000000.0,22000000.0,12000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,14000000.0,13000000.0,11000000.0,15000000.0,21000000.0
Inventories,,,,,
Total current assets,26000000.0,28000000.0,41000000.0,63000000.0,63000000.0
Property, Plant & Equipment Net,3000000.0,3000000.0,2000000.0,4000000.0,5000000.0
Goodwill and Intangible Assets,21000000,22000000,33000000,57000000,55000000
Long-term investments,000000.0,000000.0,0000000.0,0000000.0,1000000.0
Tax assets,000000.0,0000000.0,000000.0,000000.0,000000.0
Total non-current assets,2000000.0,5000000.0,5000000.0,6000000.0,7000000.0
Total assets,51000000.0,51000000.0,68000000.0,108000000.0,105000000.0
Payables,4000000.0,3000000.0,5000000.0,4000000.0,2000000.0
Short-term debt,6000000.0,4000000.0,000000.0,000000.0,000000.0
Total current liabilities,25000000.0,21000000.0,19000000.0,20000000.0,17000000.0
Long-term debt,0000000.0,000000.0,000000.0,000000.0,000000.0
Total debt,0000000.0,000000.0,000000.0,000000.0,000000.0
Deferred revenue,4000000.0,2000000.0,1000000.0,1000000.0,4000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,2000000.0,5000000.0,5000000.0,6000000.0,7000000.0
Total liabilities,27000000.0,26000000.0,25000000.0,25000000.0,24000000.0
Other comprehensive income,000000.0,000000.0,000000.0,000000.0,2000000.0
Retained earnings (deficit),-36000000.0,-36000000.0,-12000000.0,28000000.0,24000000.0
Total shareholders equity,23000000.0,25000000.0,44000000.0,83000000.0,81000000.0
Investments,000000.0,000000.0,0000000.0,0000000.0,1000000.0
Net Debt,2000000,-1000000,-7000000,-22000000,-12000000
Other Assets,4000000,4000000,9000000,7000000,7000000
Other Liabilities,12000000,16000000,19000000,19000000,17000000
