date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,650454000.0,679653000.0,670676000.0,666035000.0,648415000.0,612378000.0,596815000.0,647400000.0,660300000.0,664600000.0,2505175000.0,1783800000.0,1685800000.0,1526800000.0,32700000.0,963000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28400000.0,32800000.0,40700000.0,0.0,442800000.0,385200000.0,465300000.0,15000000.0,562900000.0
,grossProfit,582759000.0,0.0,0.0,0.0,0.0,0.0,0.0,647400000.0,660300000.0,664600000.0,2505175000.0,1783800000.0,1685800000.0,1526800000.0,32700000.0,963000000.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,182880000.0,180488000.0,181379000.0,190258000.0,182205000.0,179723000.0,165416000.0,302900000.0,330500000.0,348200000.0,0.0,1011700000.0,974100000.0,931500000.0,19700000.0,594400000.0
,SellingAndMarketingExpenses,5695000.0,6910000.0,4813000.0,6191000.0,6127000.0,6446000.0,5509000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,536000000.0,490000000.0,467000000.0,408000000.0,373000000.0,360000000.0,332000000.0,331300000.0,363300000.0,388900000.0,0.0,1454500000.0,1359300000.0,1396800000.0,34700000.0,1157300000.0
,costAndExpenses,5695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,47025000.0,105290000.0,79733000.0,41964000.0,26848000.0,22521000.0,23485000.0,28400000.0,32800000.0,40700000.0,-880120000.0,442800000.0,385200000.0,465300000.0,15000000.0,562900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
