date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,535024000.0,533178000.0,525967000.0,574173000.0,555715000.0,584769000.0,566252000.0,554505000.0,536382000.0,541642000.0,588838000.0,604884000.0,621965000.0,593249000.0,579306000.0,564006000.0,622100000.0,377600000.0,124400000.0
,costOfRevenue,214933000.0,211380000.0,209338000.0,220630000.0,218934000.0,242000000.0,239436000.0,222979000.0,212932000.0,208711000.0,217871000.0,229811000.0,221279000.0,212178000.0,227035000.0,214556000.0,186200000.0,110300000.0,24800000.0
,grossProfit,320091000.0,321798000.0,316629000.0,353543000.0,336781000.0,342769000.0,326816000.0,331526000.0,323450000.0,332931000.0,370967000.0,375073000.0,400686000.0,381071000.0,352271000.0,349450000.0,435900000.0,267200000.0,99600000.0
,grossProfitRatio,0.598274096115314,0.603547033073383,0.60199404145127,0.615742990353082,0.606031868853639,0.586161373123404,0.577156460374533,0.597877386137185,0.603021727052735,0.61466983727259,0.629998403635635,0.620074262172582,0.644225961267917,0.642345794093205,0.60809140592364,0.619585607245313,0.700691207201415,0.707627118644068,0.80064308681672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,27464000.0,37895000.0,29713000.0,31130000.0,29244000.0,30368000.0,23820000.0,21883000.0,20766000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44100000.0,24200000.0,9900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2587000.0,1571000.0,1638000.0,657000.0,-13000.0,1565000.0,62000.0,0.0,-5170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
