Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,137000000.0,82000000.0,62000000.0,146000000.0,18000000.0
Short-term investments,000000.0,000000.0,50000000.0,50000000.0,50000000.0
Cash and short-term investments,000000.0,000000.0,50000000.0,50000000.0,50000000.0
Receivables,6000000.0,000000.0,000000.0,000000.0,000000.0
Inventories,17000000.0,6000000.0,000000.0,000000.0,000000.0
Total current assets,1000000.0,1000000.0,1000000.0,13000000.0,1000000.0
Property, Plant & Equipment Net,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,134000000.0,23000000.0,152000000.0,200000000.0,2000000.0
Total assets,167000000.0,90000000.0,116000000.0,213000000.0,73000000.0
Payables,23000000.0,16000000.0,13000000.0,14000000.0,14000000.0
Short-term debt,,,,,
Total current liabilities,38000000.0,29000000.0,20000000.0,18000000.0,16000000.0
Long-term debt,116000000.0,23000000.0,151000000.0,200000000.0,000000.0
Total debt,116000000.0,23000000.0,151000000.0,200000000.0,000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,134000000.0,23000000.0,152000000.0,200000000.0,2000000.0
Total liabilities,172000000.0,52000000.0,171000000.0,219000000.0,17000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-807000000.0,-583000000.0,-384000000.0,-267000000.0,-171000000.0
Total shareholders equity,-6000000.0,38000000.0,-55000000.0,-5000000.0,55000000.0
Investments,,,,,
Net Debt,-21000000,-59000000,89000000,54000000,-18000000
Other Assets,0,0,0,12000000,0
Other Liabilities,18000000,0,0,0,2000000
