date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,266745000.0,233290000.0,122456000.0,3279000.0,193582000.0,175635000.0,183766000.0,182801000.0,165903000.0,136902000.0,96285000.0,82964000.0,103871000.0,73553000.0,58192000.0,-2437000.0,16889000.0,23693000.0,-14400000.0,48578000.0,-66203000.0,25546000.0,88300000.0,88300000.0,73100000.0,16400000.0
,depreciationAndAmortization,218984000.0,211779000.0,255601000.0,240171000.0,61969000.0,47131000.0,39412000.0,34442000.0,29771000.0,32064000.0,35874000.0,27023000.0,27495000.0,27752000.0,35824000.0,37152000.0,28337000.0,37320000.0,11600000.0,44453000.0,53240000.0,65676000.0,31600000.0,27300000.0,18200000.0,12900000.0
,deferredIncomeTax,-53190000.0,-55787000.0,1524000.0,-217414000.0,-2648000.0,344000.0,-759000.0,16663000.0,973000.0,-965000.0,-2609000.0,5003000.0,2617000.0,6740000.0,6830000.0,-5644000.0,-8613000.0,-4567000.0,-7400000.0,4066000.0,-34973000.0,-10474000.0,6600000.0,900000.0,1600000.0,-1400000.0
,stockBasedCompensation,62540000.0,69008000.0,66172000.0,78943000.0,46661000.0,46149000.0,38845000.0,34735000.0,36378000.0,32865000.0,32634000.0,26066000.0,20696000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,264947000.0,-28597000.0,-575219000.0,-116924000.0,65442000.0,-63935000.0,-43519000.0,67493000.0,72818000.0,-25302000.0,150298000.0,-102463000.0,80337000.0,1628000.0,-139201000.0,-139296000.0,-99697000.0,56944000.0,-16291000.0,96384000.0,-4222000.0,-33071000.0,-137700000.0,42900000.0,34600000.0,-29000000.0
,accountsReceivables,99409000.0,-66729000.0,-115003000.0,-368516000.0,-68661000.0,-44476000.0,-76424000.0,-28097000.0,-38617000.0,0.0,-48177000.0,25349000.0,20987000.0,0.0,0.0,0.0,0.0,0.0,-18300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,15704000.0,-837793000.0,-809196000.0,-233977000.0,-117053000.0,-182495000.0,-118560000.0,-75041000.0,-142534000.0,-215352000.0,-190050000.0,-340348000.0,-237885000.0,-318222000.0,-319850000.0,-180649000.0,-41353000.0,58344000.0,1400000.0,17691000.0,-78693000.0,-74471000.0,-41400000.0,96300000.0,53400000.0,18800000.0
,otherNonCashItems,18744000.0,6497000.0,13815000.0,15062000.0,3082000.0,1512000.0,2645000.0,2710000.0,97863000.0,136902000.0,1567000.0,1480000.0,0.0,9482000.0,7501000.0,0.0,0.0,1072000.0,11100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
,netCashProvidedByOperatingActivites,903278000.0,565436000.0,471158000.0,254517000.0,365632000.0,345561000.0,346779000.0,315654000.0,279813000.0,255566000.0,205499000.0,161937000.0,184350000.0,148335000.0,106264000.0,27122000.0,48201000.0,136337000.0,1200000.0,145552000.0,39265000.0,75565000.0,128800000.0,97800000.0,87200000.0,65700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-83888000.0,-149016000.0,-126873000.0,-110765000.0,-49863000.0,-46128000.0,-38486000.0,-36498000.0,-44337000.0,-41954000.0,-21694000.0,-15142000.0,-24332000.0,-24172000.0,-21113000.0,-22356000.0,-25104000.0,-28928000.0,-5900000.0,-19639000.0,-57546000.0,-55895000.0,-89500000.0,-69700000.0,-21500000.0,-15600000.0
,acquisitionsNet,0.0,-26000000.0,511000000.0,-2642000000.0,-48000000.0,-196000000.0,-124000000.0,0.0,-10000000.0,0.0,-12000000.0,-105000000.0,8000000.0,0.0,0.0,-161000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1960000.0,0.0,0.0,0.0,0.0,-14000000.0,-58200000.0,-13200000.0,-4300000.0
,salesMaturitiesOfInvestments,0.0,14120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059000.0,0.0,0.0,0.0,6025000.0,14437000.0,55516000.0,104600000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,-25625000.0,-14363000.0,0.0,0.0,0.0,0.0,0.0,30000.0,36000.0,-688000.0,640000.0,0.0,5464000.0,0.0,-1508000.0,0.0,15573000.0,0.0,-22300000.0,-49600000.0,-46900000.0
,netCashUsedForInvestingActivites,-83888000.0,-160885000.0,384051000.0,-2745574000.0,-84049000.0,-242357000.0,-162777000.0,-36498000.0,-54673000.0,-41954000.0,-33845000.0,-119665000.0,-16455000.0,-24136000.0,-21801000.0,-180980000.0,-28974000.0,-25424000.0,-5900000.0,-19420000.0,-44619000.0,-99968000.0,1100000.0,-145200000.0,-84300000.0,-66800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
