Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,47593000.0,44208000.0,41323000.0,34951000.0,29919000.0,28116000.0,27439000.0
Revenue Growth,0.0766,0.0698,0.1823,0.1682,0.0641,0.0247,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,47593000.0,44208000.0,41323000.0,34951000.0,29919000.0,28116000.0,27439000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,17844000.0,16091000.0,13613000.0,11107000.0,10508000.0,9228000.0,10006000.0
Operating Expenses,28283000.0,25992000.0,24146000.0,17458000.0,17025000.0,16964000.0,15204000.0
Operating Income,19310000.0,18216000.0,17177000.0,17493000.0,12894000.0,11152000.0,12235000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,19310000.0,18216000.0,17177000.0,17493000.0,12894000.0,11152000.0,12235000.0
Income Tax Expense,5059000.0,7791000.0,6483000.0,6519000.0,4684000.0,4140000.0,4601000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,14251000.0,10425000.0,10694000.0,10974000.0,8210000.0,7012000.0,7634000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,14251000.0,10425000.0,10694000.0,10974000.0,8210000.0,7012000.0,7634000.0
EPS,2.06,1.52,1.65,1.85,1.73,1.45,1.56
EPS Diluted,2.04,1.49,1.61,1.82,1.69,1.43,1.53
Weighted Average Shs Out,6697050.0,6673381.0,6560135.0,5751579.0,,,
Weighted Average Shs Out (Dil),6697050.0,6673381.0,6560135.0,5751579.0,5719540.0,,
Dividend per Share,0.28,0.24,0.2,0.16,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.441,0.447,0.448,0.517,0.451,0.413,0.465
EBIT Margin,0.4057,0.4121,0.4157,0.5005,0.431,0.3966,0.4459
Profit Margin,0.299,0.236,0.259,0.314,0.274,0.249,0.278
Free Cash Flow margin,0.3889,0.2305,0.5739,0.1108,0.4694,0.4729,0.1783
EBITDA,20971000.0,19748000.0,18517000.0,18085000.0,13505000.0,11614000.0,12763000.0
EBIT,19310000.0,18216000.0,17177000.0,17493000.0,12894000.0,11152000.0,12235000.0
Consolidated Income,14251000.0,10425000.0,10694000.0,10974000.0,8210000.0,7012000.0,7634000.0
Earnings Before Tax Margin,0.4057,0.4121,0.4157,0.5005,0.431,0.3966,0.4459
Net Profit Margin,0.2994,0.2358,0.2588,0.314,0.2744,0.2494,0.2782
