date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,revenue,963875000.0,994852000.0,882753000.0,727852000.0,603838000.0,542149000.0,509689000.0,449049000.0,394288000.0,359449000.0,296755000.0,257462000.0,227143000.0,207768000.0,190674000.0,166585000.0,151398000.0,135953508.0,116227201.0,104035806.0,91447512.0,78000000.0,68400000.0,60600000.0,50500000.0,42600000.0,33300000.0,25400000.0,18400000.0,10500000.0,4400000.0,1400000.0
,costOfRevenue,562698000.0,562486000.0,487983000.0,401599000.0,338813000.0,306368000.0,284467000.0,254682000.0,212296000.0,193981000.0,168257000.0,148660000.0,133872000.0,127977000.0,117596000.0,97493000.0,83908000.0,75229716.0,67711728.0,65938044.0,56503777.0,44300000.0,39600000.0,35100000.0,26900000.0,23300000.0,17400000.0,12300000.0,7600000.0,3800000.0,2000000.0,1700000.0
,grossProfit,401177000.0,432366000.0,394770000.0,326253000.0,265025000.0,235781000.0,225222000.0,194367000.0,181992000.0,165468000.0,128498000.0,108802000.0,93271000.0,79791000.0,73078000.0,69092000.0,67490000.0,60723792.0,48515473.0,38097762.0,34943735.0,33700000.0,28800000.0,25500000.0,23600000.0,19300000.0,15900000.0,13100000.0,10800000.0,6700000.0,2400000.0,-300000.0
,grossProfitRatio,0.416212683179873,0.434603337983941,0.447203238051867,0.448240851162049,0.438900831017591,0.434900737620101,0.441881225610127,0.432841404835552,0.46157123726819,0.460337906072906,0.433010395781032,0.422594402280725,0.410626785769317,0.384038928035116,0.383261482949956,0.414755230062731,0.445778676072339,0.446651159600825,0.417419266596638,0.366198556677688,0.382117941054536,0.432051282051282,0.421052631578947,0.420792079207921,0.467326732673267,0.453051643192488,0.477477477477477,0.515748031496063,0.58695652173913,0.638095238095238,0.545454545454545,-0.214285714285714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,57537000.0,65615000.0,59532000.0,51403000.0,45229000.0,40810000.0,36632000.0,33886000.0,27795000.0,21938000.0,15335000.0,11168000.0,9160000.0,8688000.0,8582000.0,6992000.0,5079000.0,4626459.0,4007622.0,4117839.0,3864171.0,3600000.0,3200000.0,4400000.0,2500000.0,2300000.0,2100000.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,297724000.0,327274000.0,276018000.0,229134000.0,184398000.0,156348000.0,147894000.0,128642000.0,122106000.0,104502000.0,87615000.0,64787000.0,53127000.0,48133000.0,45486000.0,38579000.0,35071000.0,30467921.0,27732363.0,24040297.0,23300352.0,20400000.0,17500000.0,15700000.0,14300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2279000.0,-537000.0,63000.0,-872000.0,-773000.0,-386000.0,18000.0,-216000.0,-1645000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,355261000.0,392889000.0,335550000.0,280537000.0,229627000.0,197158000.0,184526000.0,162528000.0,149901000.0,126440000.0,102950000.0,75955000.0,62287000.0,56821000.0,54068000.0,45571000.0,40150000.0,35094380.0,31739985.0,28158136.0,31484205.0,27600000.0,23500000.0,22800000.0,19200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,917959000.0,955375000.0,823533000.0,682136000.0,568440000.0,503526000.0,468993000.0,417210000.0,362197000.0,320421000.0,271207000.0,224615000.0,196159000.0,184798000.0,171664000.0,143064000.0,124058000.0,110324096.0,99451713.0,94096180.0,87987982.0,71900000.0,63100000.0,57900000.0,46100000.0,40100000.0,31300000.0,22800000.0,16700000.0,9000000.0,4300000.0,1800000.0
,interestExpense,9994000.0,12704000.0,10360000.0,7736000.0,8798000.0,6229000.0,8829000.0,8044000.0,604000.0,789000.0,596000.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,106816000.0,104356000.0,69546000.0,53582000.0,43755000.0,37425000.0,35929000.0,32542000.0,22534000.0,19194000.0,14856000.0,12271000.0,10240000.0,9309000.0,8100000.0,5642000.0,4492000.0,4228178.0,4381137.0,4564457.0,4319682.0,3600000.0,2800000.0,2700000.0,2400000.0,1700000.0,1600000.0,1400000.0,1100000.0,500000.0,200000.0,100000.0
,EBITDA,152732000.0,143833000.0,128766000.0,99298000.0,79153000.0,76048000.0,76625000.0,64381000.0,54625000.0,58222000.0,40404000.0,45118000.0,41224000.0,32279000.0,27110000.0,29163000.0,31832000.0,29857590.0,21156625.0,14504083.0,7779212.0,9700000.0,8100000.0,5400000.0,6800000.0,4200000.0,3600000.0,4000000.0,2800000.0,2000000.0,300000.0,-300000.0
,EBITDARatio,0.158456231357801,0.144577283857297,0.145868663148129,0.136426086622006,0.13108317131416,0.140271401404411,0.150336773993553,0.143371881465052,0.138540863531226,0.161975690570846,0.13615271857256,0.175241394846618,0.181489194031953,0.155360787031689,0.14217984622969,0.175063781252814,0.210253768213583,0.219616179378027,0.182028172561774,0.139414337790587,0.0850675084522803,0.124358974358974,0.118421052631579,0.0891089108910891,0.134653465346535,0.0985915492957746,0.108108108108108,0.15748031496063,0.152173913043478,0.19047619047619,0.0681818181818182,-0.214285714285714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
