date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-10249000.0,-114911000.0,21707000.0,-169635000.0,-15096000.0,253217000.0,298609000.0,151810000.0,101625000.0,63108000.0
,depreciationAndAmortization,25247000.0,26735000.0,27961000.0,25004000.0,14668000.0,11624000.0,9701000.0,6376000.0,4100000.0,2378000.0
,deferredIncomeTax,-10498000.0,-21271000.0,-317000.0,-2250000.0,-32361000.0,27339000.0,15482000.0,24867000.0,0.0,2601000.0
,stockBasedCompensation,8820000.0,14082000.0,7218000.0,6552000.0,4497000.0,4682000.0,7028000.0,7149000.0,7170000.0,5075000.0
,changeInWorkingCapital,-17690000.0,-42973000.0,30271000.0,240747000.0,-160388000.0,-113216000.0,60847000.0,13644000.0,-5974000.0,26050000.0
,accountsReceivables,-18958000.0,-18395000.0,-437000.0,16190000.0,-118797000.0,-22697000.0,-25457000.0,-14600000.0,-19817000.0,-14608000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,4656000.0,11765000.0,51380000.0,29433000.0,-156761000.0,-79591000.0,46052000.0,-7499000.0,0.0,-896000.0
,otherNonCashItems,15974000.0,1827000.0,2147000.0,6420000.0,4758000.0,5019000.0,3822000.0,2700000.0,32023000.0,6775000.0
,netCashProvidedByOperatingActivites,69259000.0,55005000.0,126889000.0,131240000.0,-165310000.0,214459000.0,408056000.0,218893000.0,155284000.0,106510000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-12097000.0,-96117000.0,-65885000.0,-24576000.0,-45151000.0,-7976000.0,-6730000.0,-18115000.0,-60115000.0,-5630000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-10000000.0,-13000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-294355000.0,-806247000.0,-396064000.0,-78706000.0,-257147000.0,-1388000000.0,-9984000.0,-49260000.0,-204173000.0,-102045000.0
,salesMaturitiesOfInvestments,186497000.0,766358000.0,387294000.0,103026000.0,507007000.0,822804000.0,27307000.0,31781000.0,258366000.0,68892000.0
,otherInvestingActivites,62942000.0,29111000.0,-181349000.0,-128614000.0,-146728000.0,-48249000.0,-37720000.0,17393000.0,-14800000.0,-7460000.0
,netCashUsedForInvestingActivites,-57003000.0,-106665000.0,-284512000.0,-127946000.0,58562000.0,-631131000.0,-39770000.0,-129294000.0,-20231000.0,-46096000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-126769000.0,-71444000.0,-43989000.0,-576662000.0,-153500000.0,-90000000.0,-186398000.0,-30900000.0,-3600000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,347493000.0,80000.0,0.0,636000.0,0.0,10494000.0
,commonStockRepurchased,0.0,0.0,0.0,-136615000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,-82751000.0,-82380000.0,-81046000.0,-131012000.0,-142214000.0,0.0
,otherFinancingActivites,-122988000.0,0.0,-38261000.0,-118281000.0,95063000.0,301880000.0,-121418000.0,-110483000.0,-277320000.0,0.0
,netCashUsedProvidedByFinancingActivities,-74116000.0,34700000.0,34010000.0,-465615000.0,587471000.0,192065000.0,87149000.0,-122600000.0,-161583000.0,14404000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-18882000.0,-26728000.0,15361000.0,-19072000.0,-17562000.0,-1643000.0,7408000.0,754000.0,5424000.0,4463000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-80742000.0,-43688000.0,-108252000.0,-481393000.0,463161000.0,-226250000.0,462843000.0,-32247000.0,-21106000.0,79281000.0
,cashAtEndOfPeriod,366830000.0,447572000.0,228276000.0,336528000.0,817921000.0,354760000.0,581010000.0,118167000.0,150414000.0,171520000.0
,cashAtBeginningOfPeriod,447572000.0,491260000.0,336528000.0,817921000.0,354760000.0,581010000.0,118167000.0,150414000.0,171520000.0,92239000.0
,operatingCashFlow,69259000.0,55005000.0,126889000.0,131240000.0,-165310000.0,214459000.0,408056000.0,218893000.0,155284000.0,106510000.0
,capitalExpenditure,-12097000.0,-96117000.0,-100148000.0,-24576000.0,-45205000.0,-7976000.0,-6730000.0,-18115000.0,-60115000.0,-5630000.0
,freeCashFlow,57162000.0,-41112000.0,26741000.0,106664000.0,-210515000.0,206483000.0,401326000.0,200778000.0,95169000.0,100880000.0
