Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,3593882.9787,3313076.0369,2143302.1807,1515299.5629,777325.877,305787.5036
SG&A Expense,4184574.4681,3724078.341,2068535.8255,1080997.6858,633197.7631,698243.5934
Operating Expenses,7778457.4468,7037154.3779,4139148.4943,2596297.2487,1410523.6401,1004031.097
Operating Income,-7778457.4468,-7037154.3779,-4139148.4943,-2596297.2487,-1410523.6401,-1004031.097
Interest Expense,5319.1489,1120967.7419,8566.9782,20313.7053,9913.574,58162.9715
Earnings before Tax,-5349202.1277,-8129032.2581,-3976375.9086,-2615582.4119,-1411032.0285,-1059026.778
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-5349202.1277,-8129032.2581,-3976375.9086,-2615582.4119,-1411032.0285,-1059026.778
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-5349202.1277,-8129032.2581,-3976375.9086,-2615582.4119,-1411032.0285,-1059026.778
EPS,-0.2061,-0.3629,-0.2181,-0.1761,-0.1068,-0.108
EPS Diluted,-0.2061,-0.3629,-0.2181,-0.1761,-0.1068,-0.108
Weighted Average Shs Out,6390460.6383,6197205.3571,5585850.7269,,,
Weighted Average Shs Out (Dil),6884366.4894,6449807.8917,4731490.9138,3830039.0846,3353775.8007,2830572.1278
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA,-5221808.5106,-6900921.659,-3876947.0405,-2577012.0854,-1395017.7936,-998848.258
EBIT,-5343882.9787,-7008064.5161,-3967808.9304,-2595268.7066,-1401118.4545,-1000863.8065
Consolidated Income,-5349202.1277,-8129032.2581,-3976375.9086,-2615582.4119,-1411032.0285,-1059026.778
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0
