date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,57948000000.0,93736000000.0,31635113186.4785,116980418125.059,88345465761.8754
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,4927000000.0,5019000000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,-32511000000.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,55800000000.0,91814000000.0,27022637295.706,112526183493.925,85538556446.6379
,interestExpense,589000000.0,516000000.0,520251751.09126,574347608.686839,444170265.268353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,218000000.0,0.0,0.0,0.0,0.0
,EBITDA,2888000000.0,1268000000.0,5128920921.73383,5027230833.68245,3251079580.50586
,EBITDARatio,0.0498377856008836,0.0135273534181104,0.162127471822229,0.0429749774727941,0.0367996201329535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,3212000000.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0317719680464779
,totalOtherIncomeExpensesNet,670000000.0,700000000.0,2528931072.98751,3283916915.55063,405090684.762492
,incomeBeforeTax,2148000000.0,1922000000.0,4612475890.77251,4454234631.13369,2806909315.23751
,incomeBeforeTaxRatio,0.0370677158832056,0.0205043953230349,0.145802414664474,0.0380767542339595,0.0317719680464779
,incomeTaxExpense,-37000000.0,-31000000.0,789259973.60674,1224373961.10653,436767427.51388
,netIncome,2118000000.0,783000000.0,3819409197.03583,3228509263.88908,2370141887.72363
,netIncomeRatio,0.0365500103541106,0.00835324741828113,0.120733223697405,0.0275987153716411,0.0268281101614435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.63741785852339,0.606,2.966704,2.516318,1.850709
,EPSDiluted,1.63741785852339,0.606,2.964166,2.513615,1.850709
,weightedAverageShsOut,1293500000.0,1293500000.0,1287500000.0,1283500000.0,1280000000.0
,weightedAverageShsOutDil,1293500000.0,1293500000.0,1288000000.0,1284000000.0,1281000000.0
