date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,revenue,2425000.0,0.0,0.0,0.0,0.0,0.0,11281000.0,10845000.0,14739000.0,60613000.0,14730000.0,13528000.0,7126000.0,7505000.0,3782000.0,1867000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055000.0,768000.0,1290000.0,649000.0,621000.0,773000.0,1573000.0,0.0
,grossProfit,2425000.0,0.0,0.0,0.0,0.0,0.0,11281000.0,10845000.0,13684000.0,59845000.0,13440000.0,12879000.0,6505000.0,6732000.0,2209000.0,1867000.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.928421195467807,0.987329450777886,0.912423625254583,0.95202542874039,0.912854336233511,0.897001998667555,0.584082496033845,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,10159000.0,29669000.0,21467000.0,17228000.0,13607000.0,20870000.0,32318000.0,38887000.0,31938000.0,28495000.0,32344000.0,44259000.0,38508000.0,33897000.0,30923000.0,17950000.0
,GeneralAndAdministrativeExpenses,7286000.0,9390000.0,9188000.0,8705000.0,8234000.0,9478000.0,11281000.0,10845000.0,15438000.0,17419000.0,27749000.0,23105000.0,13501000.0,11352000.0,9845000.0,7211000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,18088000.0,0.0,0.0,0.0,0.0,-259000.0,1488000.0,-19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,35533000.0,39059000.0,30655000.0,25933000.0,21841000.0,30348000.0,43599000.0,49732000.0,47376000.0,45914000.0,60093000.0,67364000.0,52009000.0,45249000.0,40768000.0,25161000.0
,costAndExpenses,35533000.0,39059000.0,30655000.0,25933000.0,21841000.0,30348000.0,43599000.0,49732000.0,48431000.0,46682000.0,61383000.0,68013000.0,52630000.0,46022000.0,42341000.0,25161000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,46000.0,47000.0,28000.0,43000.0,102000.0,384000.0,750000.0,1040000.0,1573000.0,1785000.0,1562000.0,1150000.0,1140000.0,1038000.0,475000.0
,EBITDA,-33108000.0,-39013000.0,-30608000.0,-25905000.0,-21798000.0,-30246000.0,-43215000.0,-48982000.0,-32652000.0,15504000.0,-44868000.0,-52923000.0,-44354000.0,39657000.0,-37521000.0,-22819000.0
,EBITDARatio,-13.6527835052,0.0,0.0,0.0,0.0,0.0,-3.83077741334988,-4.51655140617796,-2.21534703846937,0.255786712421428,-3.04602851323829,-3.91210821998817,-6.2242492281785,5.28407728181213,-9.920941300899,-12.2222817354044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-33108000.0,-39059000.0,-30655000.0,-25933000.0,-21841000.0,-30348000.0,-43599000.0,-49732000.0,-33692000.0,13931000.0,-46653000.0,-54485000.0,-45504000.0,38517000.0,-38559000.0,-23294000.0
,operatingIncomeRatio,-13.6527835051546,0.0,0.0,0.0,0.0,0.0,-3.86481694885205,-4.58570769940065,-2.28590813488025,0.229835183871447,-3.16720977596741,-4.02757244234181,-6.38563008700533,5.13217854763491,-10.195399259651,-12.4767005891805
,totalOtherIncomeExpensesNet,-1080000.0,0.0,0.0,0.0,0.0,-259000.0,1488000.0,-19000.0,398000.0,1363000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-34188000.0,-38418000.0,-30439000.0,-17724000.0,-18703000.0,-39411000.0,-42111000.0,-49751000.0,-33294000.0,15924000.0,-46494000.0,-51780000.0,-40359000.0,-35510000.0,-36839000.0,-22348000.0
,incomeBeforeTaxRatio,-14.0981443298969,0.0,0.0,0.0,0.0,0.0,-3.73291374878114,-4.58745965882895,-2.25890494606147,0.262715919027271,-3.15641547861507,-3.82761679479598,-5.66362615773225,-4.73151232511659,-9.74061343204654,-11.9700053561864
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8821000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-34188000.0,-38418000.0,-30439000.0,-17724000.0,-18703000.0,-39411000.0,-42111000.0,-27075000.0,-33294000.0,15294000.0,-46256000.0,-51780000.0,-40359000.0,-35510000.0,-36839000.0,-22348000.0
,netIncomeRatio,-14.0981443298969,0.0,0.0,0.0,0.0,0.0,-3.73291374878114,-2.49654218533887,-2.25890494606147,0.252322109118506,-3.14025797691785,-3.82761679479598,-5.66362615773225,-4.73151232511659,-9.74061343204654,-11.9700053561864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-610.5,-526.29560118909,-1.74523,-1.21735,-0.133245767147526,-0.280782109300095,-0.300018152412684,-0.192894765656798,-0.237201784959462,0.39,-1.27,-1.43,-1.16,-1.14,-1.42,-0.25
,EPSDiluted,-3309.90415335463,-1.64557611033661,-1.74523,-1.21735,-0.126564855369725,-0.481751682414857,-0.667822845507334,-0.431067292844383,-0.530143745003629,0.39,-1.27,-1.43,-1.16,-1.14,-1.42,-0.930000020391087
,weightedAverageShsOut,56000.0,72997.0,17441280.0,14559541.0,140364684.0,140361507.0,140361507.0,140361507.0,140361507.0,39215384.0,36422047.0,36209790.0,34792241.0,31149122.0,25942957.0,89392000.0
,weightedAverageShsOutDil,10329.0,23346231.0,17441280.0,14559541.0,147774040.0,81807706.0,63057142.0,62809219.0,62801835.0,39215384.0,36422047.0,36209790.0,34792241.0,31149122.0,25942957.0,24030107.0
