Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31
Revenue,102314781.8182,106226540.359,101276016.7518,94003668.8751,52580485.364,40750437.3858,50022292.9936,61909117.2075,32405513.3309
Revenue Growth,-0.0368,0.0489,0.0774,0.7878,0.2903,-0.1854,-0.192,0.9105,
Cost of Revenue,57745763.6364,61196712.8512,62437622.976,51408937.0948,26398056.876,22678181.2527,19720201.6985,19440383.7809,11777669.2001
Gross Profit,44569018.1818,45029827.5078,38838393.7758,42594731.7803,26182428.488,18072256.1331,30302091.2951,42468733.4265,20627844.1308
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,41367781.8182,43262263.3918,49478419.409,43220568.8537,23885522.4752,24273346.6817,20690265.3928,13902873.5355,8079889.0095
Operating Expenses,41367781.8182,50096978.7621,49478419.409,43220568.8537,23885522.4752,24273346.6817,20690265.3928,13902873.5355,8079889.0095
Operating Income,3201236.3636,-5067151.2543,-10640025.6332,-625837.0734,2296906.0128,-6201090.5486,9611825.9023,28565859.891,12547955.1212
Interest Expense,1103618.1818,826738.0428,1134926.079,487933.6753,234984.5718,300017.4954,249193.2059,161033.7014,172059.3558
Earnings before Tax,2904781.8182,-6967207.2356,-11942848.8907,-2088293.4388,3807413.8938,-5384714.8245,11103025.4777,28580203.4617,11962058.1494
Income Tax Expense,920827.2727,-890950.2817,-4134781.6669,1630734.8436,1985605.8711,-1026894.3665,4775838.6412,12094896.5816,2446941.73
Net Income - Non-Controlling int,92118.1818,92867.6393,56176.3272,51266.2962,14594.279,46635.0453,47664.5435,35569.6447,-11255.8813
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,1983954.5455,-6076256.9539,-7808067.2239,-3719028.2824,1821808.0227,-4357820.458,6327186.8365,16485306.8801,9515116.4194
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,1983954.5455,-6076256.9539,-7808067.2239,-3719028.2824,1821808.0227,-4357820.458,6327186.8365,16485306.8801,9515116.4194
EPS,0.1036,-0.3201,-0.4296,-0.2084,0.1051,-0.2566,0.4013,1.2415,0.8059
EPS Diluted,0.1,-0.3201,-0.4296,-0.2084,0.1017,-0.2566,0.3885,1.0173,0.6008
Weighted Average Shs Out,345726.0182,331705.1713,322683.1778,316051.8629,286976.5658,310362.7386,362328.6624,411399.6432,
Weighted Average Shs Out (Dil),345726.0182,331705.1713,322683.1778,316051.8629,286976.5658,310362.7386,362328.6624,411399.6432,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.4356,0.4239,0.3835,0.4531,0.4979,0.4435,0.6058,0.686,0.6366
EBITDA Margin,0.001,0.0002,-0.0001,0.0006,0.0014,-0.0002,0.0031,0.0059,0.0048
EBIT Margin,0.0392,-0.0578,-0.1067,-0.017,0.0769,-0.1248,0.2269,0.4642,0.3744
Profit Margin,0.0002,-0.0005,-0.0007,-0.0004,0.0003,-0.001,0.0013,0.0032,0.0035
Free Cash Flow margin,-0.0209,0.0777,-0.1074,-0.0416,0.0712,-0.1217,-0.1935,0.297,0.0843
EBITDA,11425372.7273,2755073.3004,-1343267.686,6376994.7282,8958852.4727,-782735.8967,14600530.7856,30300515.8864,12836409.6996
EBIT,4008400.0,-6140469.1928,-10807922.8117,-1600359.7635,4042398.4655,-5084697.329,11352218.6837,28741237.1631,12134117.5051
Consolidated Income,2076072.7273,-5983389.3146,-7751890.8966,-3667761.9862,1836402.3017,-4311185.4127,6374851.38,16520876.5248,9503860.5381
Earnings Before Tax Margin,0.0284,-0.0656,-0.1179,-0.0222,0.0724,-0.1321,0.222,0.4616,0.3691
Net Profit Margin,0.0194,-0.0572,-0.0771,-0.0396,0.0346,-0.1069,0.1265,0.2663,0.2936
