date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,1987727000.0,1783705000.0,1603635000.0,1543587000.0,1489999000.0,1481385000.0,1509598000.0,761017000.0,869612000.0,847026000.0
,costOfRevenue,1436229000.0,1305448000.0,1197986000.0,1169482000.0,1144354000.0,1144365000.0,1187079000.0,569490000.0,668036000.0,664021000.0
,grossProfit,551498000.0,478257000.0,405649000.0,374105000.0,345645000.0,337020000.0,322519000.0,191527000.0,201576000.0,183005000.0
,grossProfitRatio,0.277451581630677,0.268125614941933,0.252955940722172,0.242360812834003,0.231976665756152,0.227503316153465,0.213645619562294,0.251672433073111,0.231799929163811,0.216055941612182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,144738000.0,129310000.0,114760000.0,113807000.0,100238000.0,91222000.0,83822000.0,62594000.0,58658000.0,54518000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2563000.0,-1870000.0,-532000.0,918000.0,2142000.0,1892000.0,79000.0,0.0,0.0,0.0
,operatingExpenses,360629000.0,292658000.0,232413000.0,230548000.0,218809000.0,216942000.0,216501000.0,160803000.0,148649000.0,138169000.0
,costAndExpenses,1796858000.0,1598106000.0,1430399000.0,1400030000.0,1363163000.0,1361307000.0,1403580000.0,730293000.0,816685000.0,802190000.0
,interestExpense,91481000.0,94408000.0,93312000.0,114898000.0,119552000.0,116710000.0,114223000.0,65517000.0,65483000.0,65168000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,215891000.0,163499000.0,117804000.0,116892000.0,118767000.0,126240000.0,133309000.0,0.0,0.0,0.0
,EBITDA,406760000.0,349098000.0,291040000.0,260449000.0,245603000.0,246318000.0,239327000.0,129101000.0,143765000.0,131094000.0
,EBITDARatio,0.20463574726308,0.195715098628977,0.181487682670932,0.16872971850631,0.164834338814992,0.16627547869055,0.158536908501469,0.169642728086232,0.165320855737961,0.154769747327709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,190869000.0,185599000.0,173236000.0,143557000.0,126836000.0,120078000.0,106018000.0,30724000.0,52927000.0,44836000.0
,operatingIncomeRatio,0.0960237497402812,0.104052519895386,0.108027075986743,0.0930022084922975,0.0851248893455633,0.0810579288976195,0.0702292928316015,0.0403722912891565,0.0608627755826737,0.0529334400596912
,totalOtherIncomeExpensesNet,-80484000.0,-51807000.0,-39554000.0,-20991000.0,-8779000.0,-15034000.0,-25184000.0,-12536000.0,835000.0,-72000.0
,incomeBeforeTax,17628000.0,43005000.0,44366000.0,8742000.0,-787000.0,-10942000.0,-32672000.0,-47161000.0,-10874000.0,-17797000.0
,incomeBeforeTaxRatio,0.00886842106587072,0.0241099284915387,0.0276658965412952,0.00566343199314324,-0.000528188273951862,-0.00738633103480864,-0.0216428479634976,-0.0619710203582837,-0.0125044272618133,-0.0210111614047267
,incomeTaxExpense,-6927000.0,-5157000.0,-3619000.0,9393000.0,5879000.0,9637000.0,9817000.0,-4363000.0,717000.0,-775000.0
,netIncome,24540000.0,48162000.0,47985000.0,-608000.0,4932000.0,-21176000.0,-42434000.0,-42798000.0,-11591000.0,-17411000.0
,netIncomeRatio,0.0123457597547349,0.0270011016395648,0.0299226444920446,-0.000393887743288846,0.003310069335617,-0.0142947309443528,-0.0281094702033257,-0.0562379027012537,-0.0133289329034098,-0.0205554493014382
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.136638492633548,0.268165569772492,0.339320439840187,-0.43,-0.18,-0.73,-0.521372,-0.611479,-0.167333,-0.24955
,EPSDiluted,0.136638492633548,0.261821147050829,0.332448835372528,-0.43,-0.18,-0.73,-0.521372,-0.611479,-0.167333,-0.24955
,weightedAverageShsOut,203255000.0,179598000.0,141415000.0,70022000.0,138037685.0,69758000.0,138037685.0,70022000.0,70022000.0,70022000.0
