Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,1672000.0,0.0,0.0,0.0,0.0,26957000.0
Revenue Growth,0.0,0.0,0.0,0.0,-1,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,26957000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,43837000.0,35268000.0,30029000.0,24040000.0,19160000.0,16217000.0
Operating Expenses,43837000.0,35741000.0,30592000.0,24695000.0,19522000.0,19662000.0
Operating Income,40433000.0,46630000.0,39803000.0,25101000.0,8414000.0,7295000.0
Interest Expense,64442000.0,35407000.0,18323000.0,9306000.0,5739000.0,0.0
Earnings before Tax,40433000.0,46630000.0,39803000.0,25101000.0,0.0,7295000.0
Income Tax Expense,5912000.0,18531000.0,11746000.0,9021000.0,5134000.0,2734000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,34505000.0,28083000.0,28057000.0,16080000.0,8414000.0,4561000.0
Preferred Dividends,0.0,0.0,23000.0,100000.0,100000.0,109000.0
Net Income Com,34505000.0,28083000.0,28057000.0,16080000.0,8414000.0,4452000.0
EPS,2.44,2.14,2.56,1.62,1.32,1.13
EPS Diluted,2.34,2.04,2.42,1.54,1.27,1.1
Weighted Average Shs Out,14016656.0,13042355.0,10822467.0,9777310.0,6248730.0,
Weighted Average Shs Out (Dil),14556958.0,13677671.0,11490619.0,10282209.0,6485830.0,
Dividend per Share,0.00109913073872,0.0,0.00200163281021,0.00972553660405,0.0154182271197,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,1.0
EBITDA Margin,26.1979665072,0.0,0.0,0.0,0.0,0.295
EBIT Margin,24.1824162679,0.0,0.0,0.0,0.0,0.2706
Profit Margin,20.6369617225,0.0,0.0,0.0,0.0,0.165
Free Cash Flow margin,28.5622009569,0.0,0.0,0.0,0.0,0.5069
EBITDA,43803000.0,49697000.0,43021000.0,27990000.0,10434000.0,7948000.0
EBIT,40433000.0,46630000.0,39803000.0,25101000.0,8414000.0,7295000.0
Consolidated Income,34505000.0,28083000.0,28057000.0,16080000.0,8414000.0,4561000.0
Earnings Before Tax Margin,24.1824162679,0.0,0.0,0.0,0.0,0.2706
Net Profit Margin,20.6369617225,0.0,0.0,0.0,0.0,0.1692
