date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,14680000.0,25844000.0,-41017000.0,116100000.0,15325000.0
,depreciationAndAmortization,3827000.0,3685000.0,3476000.0,3734000.0,3774000.0
,deferredIncomeTax,-2530000.0,430000.0,-15178000.0,-603000.0,-4330000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,8781000.0,49555000.0,-25762000.0,18327000.0,-8000000.0
,accountsReceivables,1121000.0,0.0,0.0,-117000.0,-1601000.0
,inventory,-193000.0,-1439000.0,-1846000.0,-473000.0,-37000.0
,accountsPayables,-13163000.0,-26365000.0,61769000.0,-1700000.0,-172000.0
,otherWorkingCapital,143657000.0,134876000.0,85321000.0,111083000.0,92756000.0
,otherNonCashItems,-5735000.0,-52079000.0,95557000.0,-118920000.0,20930000.0
,netCashProvidedByOperatingActivites,19023000.0,27435000.0,17076000.0,18638000.0,27699000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,3000000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-3140000.0,6916000.0,1307000.0,-13606000.0,-30606000.0
,netCashUsedForInvestingActivites,-3140000.0,9916000.0,1307000.0,-13606000.0,-30606000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-7805000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-676000.0,-470000.0,-335000.0,-333000.0,168000.0
,netCashUsedProvidedByFinancingActivities,-8481000.0,-470000.0,-335000.0,-333000.0,168000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,7402000.0,36881000.0,18048000.0,4699000.0,-2739000.0
,cashAtEndOfPeriod,165272000.0,157870000.0,120989000.0,102941000.0,98242000.0
,cashAtBeginningOfPeriod,157870000.0,120989000.0,102941000.0,98242000.0,100981000.0
,operatingCashFlow,19023000.0,27435000.0,17076000.0,18638000.0,27699000.0
,capitalExpenditure,-1740000.0,-3166000.0,-3118000.0,-2810000.0,-3206000.0
,freeCashFlow,17283000.0,24269000.0,13958000.0,15828000.0,24493000.0
