date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY
,revenue,301596000000.0,237024000000.0,168046000000.0,65186000000.0,53240000000.0,40496000000.0,33341000000.0,27287000000.0,22117000000.0,18553000000.0,14659000000.0,12226000000.0,10608000000.0,9078002190.0,7425681600.0,5715704130.0,4527345950.0,3768326750.0,3987880500.0,3048741400.0,3226000000.0,3182981670.0,3172665340.0
,costOfRevenue,134043000000.0,109438000000.0,73657000000.0,30007000000.0,25001000000.0,19155000000.0,15996000000.0,12332000000.0,9128000000.0,3160000000.0,2584000000.0,6099000000.0,5648000000.0,4965960240.0,4503198000.0,3701425780.0,2972650000.0,2651025200.0,2877331500.0,1488338300.0,896000000.0,775022490.0,807938380.0
,grossProfit,167553000000.0,127586000000.0,94389000000.0,35179000000.0,28239000000.0,21341000000.0,17345000000.0,14955000000.0,12989000000.0,15393000000.0,12075000000.0,6127000000.0,4960000000.0,4112041950.0,2922483600.0,2014278350.0,1554695950.0,1117301550.0,1110549000.0,1560403100.0,2330000000.0,2407959180.0,2364726960.0
,grossProfitRatio,0.555554450324275,0.538283043067369,0.561685490877498,0.539671095020403,0.530409466566491,0.526990320031608,0.520230347020185,0.548063180268993,0.587285798254736,0.829677141163154,0.823726038611092,0.501145100605268,0.467571644042232,0.452967719541826,0.393564356435644,0.352411234764176,0.343401181877873,0.296498054474708,0.278481012658228,0.511818778726198,0.722256664600124,0.756510539377376,0.745343963697098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,1992000000.0,3321000000.0,1917000000.0,1592000000.0,1223000000.0,902000000.0,707000000.0,545000000.0,4940000000.0,4258000000.0,449000000.0,368000000.0,2476678140.0,1583777800.0,1508437020.0,1153388200.0,1011729750.0,1315832300.0,1149033200.0,866000000.0,899010090.0,769945980.0
,SellingAndMarketingExpenses,17252000000.0,14612000000.0,11210000000.0,4849000000.0,4723000000.0,4007000000.0,3286000000.0,2859000000.0,2609000000.0,2114000000.0,1141000000.0,2916000000.0,2551000000.0,0.0,226691600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,7599000000.0,13403000000.0,-6000000.0,-15000000.0,-9000000.0,37000000.0,47000000.0,-19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,139242000000.0,105070000000.0,71251000000.0,21621000000.0,18740000000.0,14311000000.0,11381000000.0,9880000000.0,8666000000.0,11266000000.0,8687000000.0,3365000000.0,2919000000.0,2391601410.0,2012653800.0,2935091310.0,1361473700.0,1008797200.0,1315832300.0,1149033200.0,1699000000.0,1662033780.0,1547890360.0
,costAndExpenses,273285000000.0,214508000000.0,144908000000.0,51628000000.0,43741000000.0,33466000000.0,27377000000.0,22212000000.0,17794000000.0,14426000000.0,11271000000.0,9464000000.0,8567000000.0,7357561650.0,6515851800.0,6636517090.0,4334123700.0,3659822400.0,4193163800.0,2637371500.0,2595000000.0,2437056270.0,2355828740.0
,interestExpense,15723000000.0,12520000000.0,5146000000.0,1344000000.0,1895000000.0,757000000.0,198000000.0,111000000.0,111000000.0,140000000.0,184000000.0,173000000.0,0.0,270985140.0,349227600.0,672435780.0,752080450.0,665688850.0,848055600.0,229206100.0,300000000.0,236976300.0,214957000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,82594000000.0,58725000000.0,35111000000.0,6928000000.0,6198000000.0,4438000000.0,3243000000.0,2873000000.0,2612000000.0,2158000000.0,1712000000.0,1138000000.0,1289000000.0,1414794510.0,162360200.0,1499350050.0,1658738700.0,1885629650.0,10095900.0,830747000.0,833000000.0,763023690.0,777944380.0
,EBITDA,110905000000.0,81241000000.0,58249000000.0,20486000000.0,15697000000.0,11468000000.0,9207000000.0,7948000000.0,6935000000.0,6285000000.0,5100000000.0,3900000000.0,3330000000.0,3135235050.0,1072190000.0,578537090.0,1851960950.0,1994134000.0,-195187400.0,1242116900.0,1464000000.0,1508949090.0,1594780980.0
,EBITDARatio,0.367727025557368,0.342754320237613,0.346625328779025,0.314269935262173,0.294834710743802,0.28318846305808,0.276146486308149,0.291274233151317,0.313559705204142,0.338759230313157,0.347909134320213,0.318992311467365,0.313914027149321,0.345366192294342,0.144389438943894,0.101218865924748,0.409061063690085,0.529182879377432,-0.0489451476793249,0.40741956664478,0.453812771233726,0.474067791285773,0.502662843097091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,28311000000.0,22516000000.0,23138000000.0,13558000000.0,9499000000.0,7030000000.0,5964000000.0,5075000000.0,4323000000.0,4127000000.0,3388000000.0,2762000000.0,2041000000.0,1720440540.0,909829800.0,-920812960.0,193222250.0,108504350.0,-205283300.0,411369900.0,631000000.0,745925400.0,816836600.0
,operatingIncomeRatio,0.0938706083635062,0.0949945997029837,0.137688490056294,0.207989445586476,0.178418482344102,0.173597392335045,0.178878857862692,0.185986000659655,0.195460505493512,0.222443809626476,0.23112081315233,0.225911990839195,0.192401960784314,0.18951752863589,0.122524752475248,-0.161102278749338,0.0426789231779383,0.0287937743190661,-0.0514767932489451,0.134931057124097,0.195598264104154,0.234348003644017,0.257460687612265
,totalOtherIncomeExpensesNet,-12258000000.0,-133000000.0,-17326000000.0,-1359000000.0,-2367000000.0,-1340000000.0,-512000000.0,-665000000.0,-407000000.0,-270000000.0,-226000000.0,-497000000.0,-268000000.0,-362363850.0,-389051800.0,1529639950.0,-389417150.0,818181450.0,-4620556900.0,-85076500.0,-60000000.0,-79992000.0,-21995600.0
