Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1258000000.0,1157000000.0,1020000000.0,917000000.0
Revenue Growth,0.0872947277441659,0.134313725490196,0.112322791712105,
Cost of Revenue,686000000.0,589000000.0,526000000.0,467000000.0
Gross Profit,572000000.0,568000000.0,494000000.0,450000000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,338000000.0,312000000.0,286000000.0,256000000.0
Operating Expenses,346000000.0,305000000.0,289000000.0,254000000.0
Operating Income,166000000.0,263000000.0,205000000.0,196000000.0
Interest Expense,23000000.0,1000000.0,0.0,0.0
Earnings before Tax,166000000.0,220000000.0,195000000.0,189000000.0
Income Tax Expense,42000000.0,60000000.0,71000000.0,69000000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,125000000.0,160000000.0,124000000.0,120000000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,125000000.0,160000000.0,124000000.0,120000000.0
EPS,1.47,1.9,1.47,1.42
EPS Diluted,1.47,1.9,1.47,1.42
Weighted Average Shs Out,84500000.0,85000000.0,85000000.0,
Weighted Average Shs Out (Dil),84700000.0,84500000.0,84500000.0,
Dividend per Share,1.61747343566,0.0,0.0,0.0
Gross Margin,0.454689984102,0.4909,0.4843,0.4907
EBITDA Margin,0.147853736089,0.206,0.205,0.216
EBIT Margin,0.131955484897,0.191,0.1912,0.2061
Profit Margin,0.0993640699523,0.138,0.122,0.131
Free Cash Flow margin,0.128775834658,0.1547,0.1412,0.1396
EBITDA,186000000.0,238000000.0,209000000.0,198000000.0
EBIT,166000000.0,221000000.0,195000000.0,189000000.0
Consolidated Income,125000000.0,160000000.0,124000000.0,120000000.0
Earnings Before Tax Margin,0.131955484897,0.1901,0.1912,0.2061
Net Profit Margin,0.0993640699523,0.1383,0.1216,0.1309
