date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY
,revenue,2873000000.0,2887000000.0,2887000000.0,3272000000.0,3702000000.0,4081000000.0,4371000000.0,4708000000.0,5171000000.0,5547000000.0,5060000000.0,4150000000.0
,costOfRevenue,1293000000.0,1312000000.0,1312000000.0,1273000000.0,1457000000.0,1651000000.0,1872000000.0,2148000000.0,2585000000.0,2915000000.0,2888000000.0,2284000000.0
,grossProfit,1580000000.0,1575000000.0,1575000000.0,1999000000.0,2245000000.0,2430000000.0,2499000000.0,2560000000.0,2586000000.0,2632000000.0,2172000000.0,1866000000.0
,grossProfitRatio,0.549947789766794,0.545549012816072,0.545549012816072,0.610941320293399,0.606428957320367,0.595442293555501,0.571722717913521,0.54375531011045,0.500096693096113,0.474490715702181,0.429249011857708,0.449638554216867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,207000000.0,204000000.0,204000000.0,229000000.0,275000000.0,338000000.0,379000000.0,445000000.0,464000000.0,461000000.0,407000000.0,321000000.0
,GeneralAndAdministrativeExpenses,1013000000.0,1001000000.0,1001000000.0,1282000000.0,1413000000.0,1432000000.0,1531000000.0,1521000000.0,1630000000.0,1845000000.0,1721000000.0,1272000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,27000000.0,6000000.0,5000000.0,1000000.0,-5000000.0,6000000.0,-7000000.0,-25000000.0,-5000000.0,0.0,0.0,0.0
,operatingExpenses,1381000000.0,1367000000.0,1367000000.0,1715000000.0,1914000000.0,1996000000.0,2137000000.0,2193000000.0,2320000000.0,2532000000.0,2346000000.0,1800000000.0
,costAndExpenses,2674000000.0,2679000000.0,2679000000.0,2988000000.0,3371000000.0,3647000000.0,4009000000.0,4341000000.0,4905000000.0,5447000000.0,5234000000.0,4084000000.0
,interestExpense,226000000.0,237000000.0,237000000.0,246000000.0,471000000.0,452000000.0,459000000.0,467000000.0,432000000.0,460000000.0,487000000.0,409000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,161000000.0,162000000.0,162000000.0,204000000.0,226000000.0,226000000.0,227000000.0,227000000.0,226000000.0,226000000.0,218000000.0,207000000.0
,EBITDA,360000000.0,370000000.0,370000000.0,488000000.0,557000000.0,660000000.0,589000000.0,594000000.0,492000000.0,326000000.0,44000000.0,273000000.0
,EBITDARatio,0.1253045596937,0.128160720471077,0.128160720471077,0.149144254278729,0.150459211237169,0.161725067385445,0.134751773049645,0.126168224299065,0.0951460065751305,0.0587705065801334,0.00869565217391304,0.0657831325301205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,199000000.0,208000000.0,208000000.0,284000000.0,331000000.0,434000000.0,362000000.0,367000000.0,266000000.0,100000000.0,-174000000.0,66000000.0
,operatingIncomeRatio,0.0692655760529064,0.0720471077242813,0.0720471077242813,0.0867970660146699,0.0894111291193949,0.106346483704974,0.0828185769846717,0.0779524214103653,0.0514407271320828,0.0180277627546422,-0.0343873517786561,0.0159036144578313
,totalOtherIncomeExpensesNet,-597000000.0,-654000000.0,-655000000.0,-240000000.0,-580000000.0,-81000000.0,-169000000.0,-321000000.0,-183000000.0,-440000000.0,-192000000.0,-472000000.0
,incomeBeforeTax,-618000000.0,-669000000.0,-669000000.0,-198000000.0,-719000000.0,-98000000.0,-264000000.0,-421000000.0,-346000000.0,-795000000.0,-853000000.0,-815000000.0
,incomeBeforeTaxRatio,-0.215106160807518,-0.231728437824732,-0.231728437824732,-0.0605134474327628,-0.194219340896813,-0.0240137221269297,-0.060398078242965,-0.0894222599830077,-0.0669116225101528,-0.143320713899405,-0.168577075098814,-0.196385542168675
,incomeTaxExpense,62000000.0,2000000.0,2000000.0,-16000000.0,11000000.0,70000000.0,51000000.0,-45000000.0,8000000.0,68000000.0,18000000.0,30000000.0
,netIncome,-680000000.0,-671000000.0,-671000000.0,-182000000.0,-730000000.0,-168000000.0,-253000000.0,-376000000.0,-354000000.0,-863000000.0,-874000000.0,-847000000.0
,netIncomeRatio,-0.236686390532544,-0.232421198475927,-0.232421198475927,-0.0556234718826406,-0.197190707725554,-0.0411663807890223,-0.0578814916495081,-0.0798640611724724,-0.0684587120479598,-0.155579592572562,-0.172727272727273,-0.204096385542169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-8.15347721822542,-6.06,-6.06,-2.95,-1.409612,-0.430324,-0.599236,-0.84255,-0.854615,-1.749447,-1.882164,-1.703197
,EPSDiluted,-8.06642941874259,-6.06,-6.06,-2.95,-1.409612,-0.430324,-0.599236,-0.84255,-0.854615,-1.749447,-1.882164,-1.703197
,weightedAverageShsOut,83400000.0,110800000.0,110800000.0,110000000.0,497300000.0,497300000.0,497300000.0,497300000.0,497300000.0,497300000.0,497300000.0,497300000.0
,weightedAverageShsOutDil,84300000.0,110800000.0,110800000.0,110000000.0,497300000.0,497300000.0,497300000.0,497300000.0,497300000.0,497300000.0,497300000.0,497300000.0
