Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0
R&D Expenses,8638000.0,4089000.0,904000.0,131000.0,233000.0
SG&A Expense,4683000.0,4768000.0,2851000.0,26000.0,35000.0
Operating Expenses,13321000.0,8857000.0,3755000.0,157000.0,268000.0
Operating Income,-13321000.0,-8857000.0,-3755000.0,-157000.0,-268000.0
Interest Expense,-1569000.0,7241000.0,-1950000.0,0.0,0.0
Earnings before Tax,-14657000.0,-15942000.0,-1913000.0,-157000.0,-268000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-14657000.0,-15942000.0,-1913000.0,-157000.0,-268000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-14657000.0,-15942000.0,-1913000.0,-157000.0,-268000.0
EPS,-0.12,-0.17,-0.03,0.0,-0.01
EPS Diluted,-0.12,-0.17,-0.03,0.0,-0.01
Weighted Average Shs Out,109502289.0,90889362.0,90889362.0,,
Weighted Average Shs Out (Dil),120612000.0,94401000.0,67311000.0,35884000.0,35884000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0
EBITDA,-16226000.0,-8701000.0,-3863000.0,-157000.0,-268000.0
EBIT,-16226000.0,-8701000.0,-3863000.0,-157000.0,-268000.0
Consolidated Income,-14657000.0,-15942000.0,-1913000.0,-157000.0,-268000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0
