date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,348200000.0,380900000.0,116500000.0,244100000.0,6400000.0,-18400000.0,85800000.0,104100000.0,20300000.0,2511200000.0,3051200000.0,1357700000.0
,depreciationAndAmortization,52100000.0,65600000.0,46900000.0,41300000.0,72000000.0,322800000.0,192100000.0,163600000.0,107800000.0,83100000.0,24500000.0,28600000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19800000.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-10344900000.0,12048500000.0,-645100000.0,-623900000.0,7605600000.0,4232300000.0,1782500000.0,-1995100000.0,-26584800000.0,7903900000.0,3251000000.0,171000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29800000.0,-5900000.0,17800000.0
,otherWorkingCapital,-3328000000.0,7016900000.0,-5031600000.0,-4386500000.0,-3762600000.0,-11368200000.0,-15600500000.0,-17383000000.0,-15387900000.0,11196900000.0,3293000000.0,42000000.0
,otherNonCashItems,-2900000.0,-110900000.0,227500000.0,-418300000.0,352400000.0,827300000.0,-318800000.0,-1295200000.0,-63100000.0,-1900000.0,-1270000000.0,-468000000.0
,netCashProvidedByOperatingActivites,-169200000.0,358600000.0,-343500000.0,-7100000.0,-300600000.0,3902800000.0,2645700000.0,2994300000.0,2028400000.0,2678000000.0,2877000000.0,418700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-61200000.0,-27800000.0,-31300000.0,-34000000.0,-25400000.0,-62300000.0,-29700000.0,-29500000.0,-32700000.0,-34200000.0,-21200000.0,-27500000.0
,acquisitionsNet,0.0,0.0,-67800000.0,0.0,0.0,0.0,-3100000.0,-10200000.0,-42800000.0,-53900000.0,-105600000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-15500000.0,5300000.0,40800000.0,69800000.0,-95400000.0,-50600000.0,-16700000.0,-58800000.0,0.0
,netCashUsedForInvestingActivites,-61200000.0,-27800000.0,-99100000.0,-49500000.0,-20100000.0,-21500000.0,37000000.0,-135100000.0,-126100000.0,-104800000.0,-185600000.0,-27500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,370400000.0,97700000.0,-411800000.0,-286000000.0,-43500000.0,-65300000.0,-1067800000.0,-2458000000.0,-2469800000.0,-1721900000.0,-2692400000.0,-303600000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,209900000.0,449500000.0,0.0,615800000.0,0.0,0.0,0.0
,commonStockRepurchased,-26400000.0,-439900000.0,-107500000.0,-200000.0,-58900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-351300000.0,-548300000.0,-547400000.0,-537700000.0,-672900000.0,-6366500000.0,-4780000000.0,-3470800000.0,-2870800000.0,0.0,0.0,0.0
,otherFinancingActivites,377600000.0,741300000.0,1138700000.0,1142500000.0,790600000.0,2210700000.0,3104900000.0,3425100000.0,2883500000.0,-957100000.0,159000000.0,-283700000.0
,netCashUsedProvidedByFinancingActivities,370300000.0,-149200000.0,72000000.0,318600000.0,15300000.0,-4011200000.0,-2293400000.0,-2503700000.0,-1841300000.0,-2679000000.0,-2533400000.0,-587300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,21700000.0,8100000.0,-19900000.0,67200000.0,-15200000.0,-120600000.0,-113900000.0,44000000.0,-3500000.0,-1500000.0,-29200000.0,3400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,161600000.0,189700000.0,-390500000.0,329200000.0,-320600000.0,-250500000.0,275400000.0,399500000.0,57500000.0,-107300000.0,128800000.0,-192700000.0
,cashAtEndOfPeriod,989600000.0,828000000.0,638300000.0,1000100000.0,670900000.0,991500000.0,1242000000.0,966600000.0,567100000.0,509600000.0,616900000.0,488100000.0
,cashAtBeginningOfPeriod,828000000.0,638300000.0,1028800000.0,670900000.0,991500000.0,1242000000.0,966600000.0,567100000.0,509600000.0,616900000.0,488100000.0,680800000.0
,operatingCashFlow,-169200000.0,358600000.0,-343500000.0,-7100000.0,-300600000.0,3902800000.0,2645700000.0,2994300000.0,2028400000.0,2678000000.0,2877000000.0,418700000.0
,capitalExpenditure,-61200000.0,-27800000.0,-31300000.0,-34000000.0,-25400000.0,-62300000.0,-29700000.0,-29500000.0,-32700000.0,-42300000.0,-79700000.0,-27500000.0
