date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-41700000.0,-81306000.0,18540000.0,-16790000.0,65000.0,49148000.0,-42152000.0,-4039000.0
,depreciationAndAmortization,120900000.0,140782000.0,95245000.0,104421000.0,97364000.0,102858000.0,119820000.0,128976000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,4300000.0,5251000.0,6417000.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-9200000.0,-60520000.0,-45618000.0,-27926000.0,68149000.0,-108301000.0,23078000.0,-47023000.0
,accountsReceivables,0.0,0.0,-6900000.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,2700000.0,47000.0,-2588000.0,11507000.0,22004000.0,-14321000.0,-15661000.0,-67909000.0
,otherWorkingCapital,-14100000.0,-17500000.0,-34000000.0,0.0,-16264000.0,-19614000.0,-43837000.0,-20742000.0
,otherNonCashItems,38800000.0,6301000.0,16832000.0,54767000.0,-17448000.0,45397000.0,39794000.0,84145000.0
,netCashProvidedByOperatingActivites,128200000.0,46524000.0,81187000.0,114452000.0,141946000.0,36978000.0,135295000.0,99599000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-31268000.0,-21359000.0,-16355000.0,-48423000.0,-39851000.0,-81310000.0,-96017000.0,-115223000.0
,acquisitionsNet,0.0,-16000000.0,0.0,-15000000.0,-6000000.0,0.0,-6000000.0,-13000000.0
,purchasesOfInvestments,0.0,0.0,-1400000.0,0.0,0.0,0.0,-93192000.0,-14829000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,26866000.0,66562000.0,32731000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-38200000.0,-55895000.0,-41168000.0,-90943000.0,-75076000.0,-67195000.0,-149838000.0,-123401000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-120700000.0,-157567000.0,-81675000.0,-534460000.0,-62930000.0,-2101000.0,-187167000.0,-249488000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,72293000.0,0.0
,commonStockRepurchased,-1300000.0,-11141000.0,-8178000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,-2318000.0,-24353000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-100000.0,0.0,0.0,0.0,0.0,0.0,72293000.0,0.0
,netCashUsedProvidedByFinancingActivities,953000.0,5009000.0,-33709000.0,-84348000.0,-62695000.0,36638000.0,38836000.0,31221000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-5475000.0,-4458000.0,-14546000.0,8566000.0,5840000.0,-33841000.0,-26344000.0,5761000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,84300000.0,-8820000.0,-8236000.0,-52273000.0,10015000.0,-27420000.0,-2051000.0,13180000.0
,cashAtEndOfPeriod,209000000.0,124706000.0,133526000.0,141762000.0,194035000.0,184020000.0,211440000.0,213491000.0
,cashAtBeginningOfPeriod,124700000.0,133526000.0,141762000.0,194035000.0,184020000.0,211440000.0,213491000.0,200311000.0
,operatingCashFlow,128200000.0,46524000.0,81187000.0,114452000.0,141946000.0,36978000.0,135295000.0,99599000.0
,capitalExpenditure,-38200000.0,-40068000.0,-41168000.0,-76862000.0,-69851000.0,-96447000.0,-117759000.0,-128019000.0
,freeCashFlow,90000000.0,6456000.0,40019000.0,37590000.0,72095000.0,-59469000.0,17536000.0,-28420000.0
