date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-4517000000.0,240000000.0,845672000.0,482261000.0,-165034000.0,-550628000.0,193755000.0,54587000.0,11829000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-1042000000.0,47000000.0,169357000.0,-20567000.0,0.0,-201545000.0,108985000.0,31563000.0,54903000.0
,stockBasedCompensation,37000000.0,48000000.0,26764000.0,25537000.0,26453000.0,18529000.0,9816000.0,1752000.0,3482000.0
,changeInWorkingCapital,97000000.0,-299409000.0,124236000.0,-1801651000.0,1615500000.0,-17658000.0,44334000.0,-30395000.0,3550000.0
,accountsReceivables,217000000.0,-187000000.0,13160000.0,-97314000.0,-33736000.0,11147000.0,-42141000.0,-20505000.0,1060000.0
,inventory,0.0,-10000000.0,-14774000.0,-2245000.0,-255000.0,224000.0,915000.0,554000.0,-639000.0
,accountsPayables,-20000000.0,-129000000.0,-6846000.0,36760000.0,15706000.0,1020000.0,6812000.0,20460000.0,5933000.0
,otherWorkingCapital,1000000.0,-394000000.0,-94591000.0,-218827000.0,1582824000.0,-32676000.0,-15018000.0,-59352000.0,-28957000.0
,otherNonCashItems,37000000.0,16000000.0,13745000.0,5334000.0,3781000.0,3434000.0,2592000.0,1219000.0,592000.0
,netCashProvidedByOperatingActivites,2118000000.0,2734000000.0,1564505000.0,888625000.0,332080000.0,416501000.0,356389000.0,155777000.0,49692000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2044000000.0,-3702000000.0,-3482825000.0,-3301837000.0,-1191167000.0,-902087000.0,-1447576000.0,-939923000.0,-176489000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19000000.0,-64000000.0
,purchasesOfInvestments,0.0,0.0,-8000.0,0.0,0.0,0.0,0.0,-289000.0,-8963000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326000.0
,otherInvestingActivites,45000000.0,300000000.0,91087000.0,169743000.0,-116730000.0,9739000.0,0.0,-289000.0,-6637000.0
,netCashUsedForInvestingActivites,-2101000000.0,-3888000000.0,-3503043000.0,-3132282000.0,-1310242000.0,-895050000.0,-1481997000.0,-940140000.0,-183078000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1717000000.0,-4968000000.0,-1800500000.0,-383500000.0,-539000000.0,-603001000.0,-295900000.0,-49000000.0,-130050000.0
,commonStockIssued,0.0,1106000000.0,305773000.0,370344000.0,2051503000.0,650688000.0,928432000.0,322680000.0,237164000.0
,commonStockRepurchased,-137000000.0,-606000000.0,-14460000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-236000000.0,-112000000.0,-37313000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-74000000.0,-186000000.0,-126532000.0,-51173000.0,-52380000.0,-9080000.0,-8777000.0,-12621000.0,671000.0
,netCashUsedProvidedByFinancingActivities,-37000000.0,1062000000.0,2040608000.0,689529000.0,2624621000.0,468481000.0,1140236000.0,773560000.0,152785000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-20000000.0,-92000000.0,102070000.0,-1554128000.0,1646459000.0,-10068000.0,14628000.0,-10803000.0,19399000.0
,cashAtEndOfPeriod,108000000.0,123000000.0,214516000.0,112446000.0,1666574000.0,20115000.0,30183000.0,15555000.0,26358000.0
,cashAtBeginningOfPeriod,128000000.0,215000000.0,112446000.0,1666574000.0,20115000.0,30183000.0,15555000.0,26358000.0,6959000.0
,operatingCashFlow,2118000000.0,2734000000.0,1564505000.0,888625000.0,332080000.0,416501000.0,356389000.0,155777000.0,49692000.0
,capitalExpenditure,-2044000000.0,-1000000.0,-110685000.0,-3301837000.0,-1191167000.0,-902087000.0,-1447576000.0,-939923000.0,-176489000.0
,freeCashFlow,74000000.0,-968000000.0,-1918320000.0,-2413212000.0,-859087000.0,-485586000.0,-1091187000.0,-784146000.0,-126797000.0
