Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,64765000.0,52625000.0,41171000.0,33597000.0,25141000.0,17399055.0,6781563.0
Revenue Growth,0.2307,0.2782,0.2254,0.3363,0.445,1.5656,
Cost of Revenue,1147000.0,394000.0,107000.0,36000.0,25000.0,6454.0,26267.0
Gross Profit,63618000.0,52231000.0,41064000.0,33561000.0,25116000.0,17392601.0,6755296.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,4731000.0,5286000.0,3951000.0,3403000.0,1587000.0,1267509.0,400384.0
Operating Expenses,25729000.0,20958000.0,19323000.0,19972000.0,9883000.0,7831059.0,2745112.0
Operating Income,37889000.0,31273000.0,21741000.0,13589000.0,15233000.0,9561542.0,4010184.0
Interest Expense,24273000.0,18399000.0,13923000.0,10958000.0,8942000.0,5406753.0,1476207.0
Earnings before Tax,116021000.0,16112000.0,9921000.0,1205000.0,-2698000.0,0.0,1517261.0
Income Tax Expense,227000.0,-3145000.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,27000.0,19000.0,0.0,0.0,5228000.0,5647830.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,115794000.0,19257000.0,9921000.0,1205000.0,-2698000.0,0.0,1517261.0
Preferred Dividends,11414000.0,7161000.0,2770000.0,0.0,0.0,0.0,0.0
Net Income Com,115794000.0,19257000.0,9873000.0,736000.0,-2698000.0,0.0,1517261.0
EPS,4.25,0.54,0.46,0.16,-0.34,,
EPS Diluted,3.97,0.53,0.41,0.07,-0.34,,
Weighted Average Shs Out,25266060.0,22920098.0,22523357.0,12841676.0,7838784.0,,
Weighted Average Shs Out (Dil),25013000.0,22836000.0,17121000.0,10693000.0,7838000.0,,
Dividend per Share,1.469,1.415,1.325,1.057,0.0,0.0,0.0
Gross Margin,0.9823,0.9925,0.9974,0.9989,0.999,0.9996,0.9961
EBITDA Margin,2.416,0.913,0.851,0.62,0.497,0.567,0.653
EBIT Margin,2.1662,0.6558,0.5791,0.362,0.2484,0.3107,0.4414
Profit Margin,1.788,0.366,0.24,0.022,-0.107,0.0,0.224
Free Cash Flow margin,-0.114,-2.0607,-3.054,-3.5366,0.3392,-0.997,-7.3705
EBITDA,156446000.0,48048000.0,35035000.0,20814000.0,12502000.0,9870877.0,4427767.0
EBIT,140294000.0,34511000.0,23844000.0,12163000.0,6244000.0,5406753.0,2993468.0
Consolidated Income,115821000.0,19276000.0,9921000.0,1205000.0,2530000.0,5647830.0,1517261.0
Earnings Before Tax Margin,1.7914,0.3062,0.241,0.0359,-0.1073,0.0,0.2237
Net Profit Margin,1.7879,0.3659,0.241,0.0359,-0.1073,0.0,0.2237
