date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-112662000.0,-56515000.0,-59881000.0,-65984000.0,-38389000.0,-48555000.0,-38642000.0,-18226000.0,-19240000.0,-23776000.0,-17963000.0,7546000.0,1509000.0,-13208000.0,-16524752.0,-13705759.0,-12734950.0,-17211058.0,16971540.0,-5333203.0,-2922599.0,-10500000.0,-17103688.0,-69461326.0,-46852600.0,-34550000.0,-25600000.0
,depreciationAndAmortization,61000.0,120000.0,432000.0,746000.0,656000.0,488000.0,206000.0,137000.0,251000.0,494000.0,546000.0,603000.0,566000.0,349000.0,449705.0,326453.0,304586.0,287641.0,612026.0,242770.0,790023.0,2500000.0,4303730.0,4488719.0,2393751.0,2020000.0,1110000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,3641000.0,3845000.0,5674000.0,10720000.0,6847000.0,5442000.0,4322000.0,1398000.0,2096000.0,2764000.0,3706000.0,3102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1118000.0,-72038000.0,-42723000.0,4821000.0,45264000.0,21043000.0,9517000.0,19704000.0,-12578000.0,-13359000.0,9046000.0,-9045000.0,16191000.0,-15075361.0,25985665.0,-8183560.0,2441069.0,-6897470.0,-9621496.0,31497044.0,2062109.0,-686357.0,18486217.0,-32988022.0,8688162.0,200000.0,2250000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4495000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,11000.0,-8249000.0,63789000.0,106512000.0,101691000.0,56427000.0,35384000.0,25867000.0,6163000.0,18741000.0,32100000.0,23054000.0,32099000.0,15908000.0,30983361.0,4997696.0,13181256.0,10740187.0,17637657.0,27259153.0,-4237891.0,-6300000.0,-5613643.0,-24099860.0,8888162.0,200000.0,0.0
,otherNonCashItems,72610000.0,137000.0,97000.0,150000.0,172000.0,122000.0,82000.0,26000.0,1000.0,-1974000.0,3959000.0,17000.0,3048000.0,2145000.0,1224707.0,100976.0,0.0,0.0,0.0,0.0,0.0,0.0,-8794335.0,1020885.0,-417003.0,320000.0,800000.0
,netCashProvidedByOperatingActivites,-33772000.0,-44498000.0,-51916000.0,-55259000.0,-28203000.0,-42986000.0,-31321000.0,-17137000.0,-19916000.0,-19192000.0,-19556000.0,-15587000.0,23564000.0,-15760000.0,2599465.0,-10543615.0,-13291670.0,-14378514.0,-10981935.0,13116416.0,-7803043.0,-8600000.0,-22677417.0,-51147828.0,-42138575.0,-32560000.0,-21450000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-8000.0,-11000.0,-75000.0,-206000.0,-408000.0,-727000.0,-1093000.0,-9000.0,0.0,-23000.0,-92000.0,-126000.0,-393000.0,-1632000.0,-89385.0,-212709.0,-60410.0,-53943.0,-371584.0,-90322.0,-35572.0,0.0,-471949.0,-7509755.0,-8902989.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-12178000.0,-44502000.0,0.0,0.0,-2946000.0,-63106000.0,-23623000.0,-9331000.0,0.0,-1025000.0,-10319000.0,-14768000.0,-22985000.0,-50545000.0,-26768159.0,-19853754.0,-18635747.0,-17681672.0,-16001864.0,-13653578.0,-2000000.0,0.0,0.0,0.0,-7536698.0,0.0,0.0
,salesMaturitiesOfInvestments,10499000.0,42100000.0,0.0,28270000.0,34720000.0,30419000.0,4115000.0,0.0,0.0,18585000.0,7200000.0,10450000.0,23620000.0,53034000.0,20600066.0,21850000.0,15150000.0,29423377.0,10863725.0,20227470.0,0.0,0.0,0.0,3785146.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102000.0,103000.0,102000.0,0.0,0.0,-619551.0,0.0,0.0,0.0,0.0,0.0,-101401.0,0.0,5450000.0,0.0,401990.0,0.0,0.0
,netCashUsedForInvestingActivites,-1687000.0,-2402000.0,215000.0,28064000.0,31366000.0,-33414000.0,-20601000.0,-9340000.0,0.0,17639000.0,-3108000.0,-4342000.0,242000.0,857000.0,-6877029.0,1783537.0,-3546157.0,11687762.0,-5509723.0,6529130.0,9589171.0,0.0,5692451.0,-3724609.0,-16037697.0,-6630000.0,-5140000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
