date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-01-03_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,8634000.0,10310000.0,12629000.0,12149000.0,11421000.0,18956000.0,27845000.0,26070000.0,14940000.0,20970000.0,26200000.0,15070000.0,31910000.0,34420000.0,34924000.0,48260000.0,44612000.0,44612000.0,41969000.0,32581000.0,32306000.0,53342000.0,39785000.0,30000000.0
,costOfRevenue,4386000.0,4405000.0,6295000.0,6627000.0,7648000.0,11411000.0,16796000.0,17310000.0,7880000.0,8520000.0,9610000.0,7870000.0,16490000.0,19410000.0,17739000.0,18120000.0,20878000.0,20878000.0,21021000.0,19572000.0,21818000.0,21068000.0,14955000.0,12600000.0
,grossProfit,4248000.0,5905000.0,6334000.0,5522000.0,3773000.0,7545000.0,11049000.0,8760000.0,7060000.0,12450000.0,16590000.0,7200000.0,15420000.0,15010000.0,17185000.0,30140000.0,23734000.0,23734000.0,20948000.0,13009000.0,10488000.0,32274000.0,24830000.0,17400000.0
,grossProfitRatio,0.492008339124392,0.57274490785645,0.501544065246655,0.454523006008725,0.330356361089222,0.398027009917704,0.396803734961393,0.336018411967779,0.472556894243641,0.593705293276109,0.633206106870229,0.477770404777704,0.483234095894704,0.436083672283556,0.49206849158172,0.62453377538334,0.532009324845333,0.532009324845333,0.49913031046725,0.399281790000307,0.324645576673064,0.605039181133066,0.624104562020862,0.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,7544000.0,12350000.0,9948000.0,9572000.0,12265000.0,14144000.0,12186000.0,8380000.0,8740000.0,9840000.0,7460000.0,6200000.0,8190000.0,9520000.0,9303000.0,9650000.0,11885000.0,11885000.0,10500000.0,13113000.0,14268000.0,9300000.0,7355000.0,6300000.0
,GeneralAndAdministrativeExpenses,6820000.0,8918000.0,9982000.0,9900000.0,10310000.0,10619000.0,11663000.0,12000000.0,10480000.0,9970000.0,10070000.0,10620000.0,14050000.0,17160000.0,18062000.0,16860000.0,15905000.0,15905000.0,15769000.0,15249000.0,16887000.0,17137000.0,12618000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0
,operatingExpenses,14364000.0,21268000.0,19930000.0,19472000.0,22575000.0,25058000.0,23849000.0,20550000.0,19220000.0,19800000.0,17530000.0,16870000.0,24600000.0,26680000.0,27365000.0,27970000.0,27790000.0,30991000.0,26269000.0,39790000.0,31155000.0,26437000.0,22121000.0,17400000.0
,costAndExpenses,18750000.0,25673000.0,26225000.0,26099000.0,30223000.0,36469000.0,40645000.0,37860000.0,27100000.0,28320000.0,27140000.0,24740000.0,41090000.0,46090000.0,45104000.0,46090000.0,48668000.0,51869000.0,47290000.0,59362000.0,52973000.0,47505000.0,37076000.0,30000000.0
