date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,18728500000.0,25599700000.0,23495700000.0,19456400000.0,17033300000.0,19115100000.0,18997000000.0,17123800000.0,17050500000.0,15932100000.0,9871300000.0,7584700000.0,14972500000.0,15221700000.0,16454100000.0,14057400000.0,11396300000.0,8194900000.0,7218600000.0,6088800000.0,7919400000.0,9021000000.0,7894800000.0,6751900000.0,4584700000.0,4830000000.0,4490100000.0
,costOfRevenue,15624600000.0,21584300000.0,19839900000.0,16470800000.0,14280100000.0,15993800000.0,15731500000.0,14628300000.0,14584100000.0,13341800000.0,8198800000.0,6483400000.0,11736900000.0,11917300000.0,13773400000.0,11340500000.0,9268600000.0,6732000000.0,5947200000.0,5072600000.0,6497300000.0,7135500000.0,6307100000.0,5437300000.0,3656200000.0,3878300000.0,3636600000.0
,grossProfit,3103900000.0,4015400000.0,3655800000.0,2985600000.0,2753200000.0,3121300000.0,3265500000.0,2495500000.0,2466400000.0,2590300000.0,1672500000.0,1101300000.0,3235600000.0,3304400000.0,2680700000.0,2716900000.0,2127700000.0,1462900000.0,1271400000.0,1016200000.0,1422100000.0,1885500000.0,1587700000.0,1314600000.0,928500000.0,951700000.0,853500000.0
,grossProfitRatio,0.165731371973196,0.156853400625789,0.155594427916597,0.153450792541272,0.161636324141535,0.163289755219695,0.17189556245723,0.145732839673437,0.14465264948242,0.162583714638999,0.169430571454621,0.145200205677219,0.216102855234597,0.217084819698194,0.162919880151452,0.193271871043009,0.186700946798522,0.178513465692077,0.176128335134237,0.166896597030614,0.17957168472359,0.209012304622547,0.201107057810204,0.194700750899747,0.202521429973608,0.19703933747412,0.190084853344024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,273900000.0,326600000.0,306100000.0,264700000.0,247200000.0,239800000.0,215600000.0,251400000.0,279300000.0,288200000.0,238500000.0,199200000.0,341800000.0,255500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,581400000.0,698500000.0,644700000.0,555000000.0,540200000.0,541500000.0,561400000.0,559500000.0,571600000.0,546900000.0,481500000.0,434900000.0,581400000.0,602300000.0,587000000.0,555200000.0,488500000.0,446500000.0,477200000.0,524400000.0,497600000.0,663400000.0,656300000.0,594400000.0,427800000.0,395300000.0,382900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
