date,,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY
,revenue,16702000000.0,22138000000.0,25146000000.0,31198000000.0,36188000000.0,39854000000.0,41567000000.0,43326000000.0,24000000.0,23000000.0,49124000000.0,49124000000.0,49124000000.0
,costOfRevenue,13175000000.0,17452000000.0,19336000000.0,24049000000.0,27433000000.0,29340000000.0,30966000000.0,31448000000.0,31824000000.0,34118000000.0,35505000000.0,35505000000.0,35505000000.0
,grossProfit,3527000000.0,22138000000.0,25146000000.0,7149000000.0,8755000000.0,10514000000.0,10601000000.0,11878000000.0,12219000000.0,12652000000.0,13406000000.0,13406000000.0,13619000000.0
,grossProfitRatio,0.211172314692851,1.0,1.0,0.229149304442592,0.241931026859733,0.263812917147589,0.255034041427094,0.274154087614827,509.125,550.086956521739,0.272901229541568,0.272901229541568,0.277237195668105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,5158000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,-27000000.0,6109000000.0,6857000000.0,8220000000.0,9384000000.0,10660000000.0,10664000000.0,10571000000.0,10654000000.0,11060000000.0,10808000000.0,10808000000.0,10759000000.0
,otherExpenses,125000000.0,160000000.0,108000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,5256000000.0,6269000000.0,6965000000.0,8220000000.0,9384000000.0,10660000000.0,10664000000.0,10571000000.0,10654000000.0,11060000000.0,10808000000.0,10808000000.0,10759000000.0
,costAndExpenses,17132000000.0,24116000000.0,26146000000.0,32706000000.0,37115000000.0,40692000000.0,43068000000.0,42852000000.0,43330000000.0,46468000000.0,47000000000.0,47000000000.0,47000000000.0
,interestExpense,539000000.0,404000000.0,323000000.0,313000000.0,254000000.0,267000000.0,289000000.0,310000000.0,265000000.0,-272000000.0,-323000000.0,-323000000.0,-237000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,534000000.0,368000000.0,370000000.0,581000000.0,732000000.0,830000000.0,853000000.0,900000000.0,926000000.0,981000000.0,1049000000.0,1142000000.0,932000000.0
,EBITDA,104000000.0,-1610000000.0,-630000000.0,-927000000.0,-195000000.0,-8000000.0,-648000000.0,1374000000.0,1639000000.0,1283000000.0,3173000000.0,3266000000.0,3056000000.0
,EBITDARatio,0.00622679918572626,-0.0727256301382239,-0.0250536864710093,-0.0297134431694339,-0.00538852658339781,-0.000200732674261053,-0.015589289580677,0.0317130591330841,68.2916666666667,55.7826086956522,0.0645916456314632,0.0664848139402329,0.0622099177591401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-430000000.0,-1978000000.0,-1000000000.0,-1508000000.0,-927000000.0,-838000000.0,-1501000000.0,474000000.0,713000000.0,302000000.0,2124000000.0,2124000000.0,2124000000.0
,operatingIncomeRatio,-0.0257454197102143,-0.089348631312675,-0.0397677563031894,-0.0483364318225527,-0.0256162263733834,-0.0210267476288453,-0.0361103760194385,0.0109403129760421,29.7083333333333,13.1304347826087,0.0432375213744809,0.0432375213744809,0.0432375213744809
,totalOtherIncomeExpensesNet,0.0,13000000.0,0.0,4000000.0,2000000.0,1000000.0,0.0,-14000000.0,-61000000.0,-108000000.0,-37000000.0,-37000000.0,-38000000.0
,incomeBeforeTax,-981000000.0,-2395000000.0,-1385000000.0,-1685000000.0,-1116000000.0,-1010000000.0,-1751000000.0,186000000.0,420000000.0,184000000.0,1965000000.0,1965000000.0,1965000000.0
,incomeBeforeTaxRatio,-0.0587354807807448,-0.108185021230463,-0.0550783424799173,-0.0540098724277197,-0.0308389521388306,-0.0253425001254579,-0.0421247624317367,0.00429303420578867,17.5,8.0,0.0400008142659393,0.0400008142659393,0.0400008142659393
,incomeTaxExpense,-598000000.0,-174000000.0,-257000000.0,125000000.0,144000000.0,44000000.0,1369000000.0,36000000.0,0.0,0.0,716000000.0,716000000.0,716000000.0
,netIncome,-383000000.0,-2221000000.0,-1129000000.0,-1682000000.0,-1365000000.0,-930000000.0,-3140000000.0,133000000.0,297000000.0,53000000.0,858000000.0,858000000.0,858000000.0
,netIncomeRatio,-0.0229313854628188,-0.100325232631674,-0.0448977968663008,-0.0539137124174627,-0.0377196860837847,-0.0233351733828474,-0.0755406933384656,0.00306975026542953,12.375,2.30434782608696,0.0174660043970361,0.0174660043970361,0.0174660043970361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.56611,-20.77643,-10.59099,-15.82314,-12.86522,-8.78187,-29.40075,1.19282511210762,2.53846,0.41732,6.17000002596002,6.17,6.17
,EPSDiluted,-3.56611,-20.77643,-10.59099,-15.82314,-12.86522,-8.78187,-29.40075,1.19068934646374,2.53846,0.41732,5.59000000338788,6.17,6.17
,weightedAverageShsOut,107400000.0,106900000.0,106600000.0,106300000.0,106100000.0,105900000.0,106800000.0,111500000.0,117000000.0,127000000.0,139059967.0,139059967.0,139059967.0
,weightedAverageShsOutDil,107400000.0,106900000.0,106600000.0,106300000.0,106100000.0,105900000.0,106800000.0,111700000.0,117000000.0,127000000.0,153488372.0,139059967.0,139059967.0
