date,,2020-10-03_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2016-10-01_FY,2015-10-03_FY,2014-09-27_FY,2013-09-28_FY,2012-09-29_FY,2011-10-01_FY,2010-10-02_FY,2009-10-03_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-10-01_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY,1985-09-30_FY
,revenue,3390394000.0,3164434000.0,2873508000.0,2528052000.0,2556004000.0,2654290000.0,2378200000.0,2228000000.0,2306700000.0,2231200000.0,2013400000.0,1616600000.0,1841600000.0,1546300000.0,1460557000.0,1228900000.0,1040858000.0,807837000.0,883603000.0,1062304000.0,751639000.0,492414000.0,396815000.0,386431000.0,316124000.0,283100000.0,242500000.0,159600000.0,157400000.0,120400000.0,78700000.0,78100000.0,51100000.0,24500000.0,23900000.0,19300000.0
,costOfRevenue,3077688000.0,2872596000.0,2615908000.0,2272197000.0,2328645000.0,2414740000.0,2152700000.0,2014800000.0,2086800000.0,2016500000.0,1806500000.0,1461800000.0,1635900000.0,1382700000.0,1301857000.0,1123100000.0,954080000.0,754872000.0,802283000.0,930514000.0,644475000.0,426005000.0,346869000.0,342415000.0,288791000.0,256200000.0,223200000.0,143900000.0,138300000.0,105000000.0,69000000.0,65600000.0,42900000.0,20500000.0,17700000.0,15600000.0
,grossProfit,312706000.0,291838000.0,257600000.0,255855000.0,227359000.0,239550000.0,225500000.0,213200000.0,219900000.0,214700000.0,206900000.0,154800000.0,205700000.0,163600000.0,158700000.0,105700000.0,86778000.0,52965000.0,81320000.0,131790000.0,107164000.0,66409000.0,49946000.0,44016000.0,27333000.0,26900000.0,19300000.0,15700000.0,19100000.0,15400000.0,9700000.0,12500000.0,8200000.0,4000000.0,6200000.0,3700000.0
,grossProfitRatio,0.0922329381186965,0.092224391470955,0.0896465226475792,0.101206383412999,0.0889509562582844,0.0902501233851614,0.0948196114708603,0.0956912028725314,0.0953309923267005,0.0962262459662962,0.102761497963644,0.095756526042311,0.111696350999131,0.105800944189355,0.108657176679856,0.0860118805435756,0.0833716030428742,0.0655639689689876,0.0920322814657714,0.124060532578245,0.142573762138473,0.134864159020661,0.125867217721104,0.113903905224995,0.0864629069605598,0.095019427764041,0.0795876288659794,0.0983709273182957,0.121346886912325,0.127906976744186,0.123252858958069,0.160051216389245,0.160469667318982,0.163265306122449,0.259414225941423,0.191709844559585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,38000.0,46000.0,-863000.0,30000.0,-38000.0,-15000.0,37000.0,0.0,76300000.0,0.0,0.0,66921000.0,55844000.0,35049000.0,26443000.0,19024000.0,17199000.0,13346000.0,11300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,148105000.0,139317000.0,0.0,120886000.0,122423000.0,113682000.0,116562000.0,115754000.0,113563000.0,107270000.0,93138000.0,100815000.0,82263000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3691000.0,0.0,0.0,451000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,153331000.0,149783000.0,139317000.0,125947000.0,127920000.0,124114000.0,124900000.0,116600000.0,115800000.0,113600000.0,107200000.0,101800000.0,102900000.0,84099999.9999999,78438000.0,115500000.0,68259000.0,65152000.0,72375000.0,59866000.0,36163000.0,25459000.0,19024000.0,17199000.0,13346000.0,14500000.0,11300000.0,9400000.0,9600000.0,7900000.0,5800000.0,6500000.0,5600000.0,5300000.0,4000000.0,400000.0
