date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,1350600000.0,1506600000.0,2090100000.0,1951500000.0,1996000000.0,2388500000.0,2769600000.0,2804800000.0,2846300000.0
,costOfRevenue,881700000.0,986200000.0,1433700000.0,1335100000.0,1371400000.0,1596300000.0,1833100000.0,1906800000.0,1970600000.0
,grossProfit,468900000.0,520400000.0,656400000.0,616400000.0,624600000.0,792200000.0,936500000.0,898000000.0,875700000.0
,grossProfitRatio,0.347179031541537,0.345413513872295,0.3140519592364,0.315859595183192,0.312925851703407,0.331672597864769,0.338135470826112,0.320165430690245,0.307662579489161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,357200000.0,372800000.0,447900000.0,460400000.0,467700000.0,558000000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,9500000.0,-5500000.0,1300000.0,1300000.0,-900000.0,9800000.0,2200000.0,-5200000.0,-3400000.0
,operatingExpenses,368900000.0,384200000.0,465000000.0,478000000.0,487700000.0,581400000.0,0.0,0.0,0.0
,costAndExpenses,1250600000.0,1370400000.0,1898700000.0,1813100000.0,1859100000.0,2177700000.0,2489100000.0,2552900000.0,2642000000.0
,interestExpense,29900000.0,36600000.0,54500000.0,67200000.0,57100000.0,44300000.0,23400000.0,61100000.0,56000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,11700000.0,11400000.0,17100000.0,17600000.0,20000000.0,23400000.0,26100000.0,27200000.0,28400000.0
,EBITDA,111700000.0,147600000.0,208500000.0,156000000.0,156900000.0,234200000.0,306600000.0,279100000.0,232700000.0
,EBITDARatio,0.0827039834147786,0.0979689366786141,0.0997559925362423,0.0799385088393543,0.0786072144288577,0.0980531714465145,0.110701906412478,0.0995079863091843,0.0817552612163159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,100000000.0,136200000.0,191400000.0,138400000.0,136900000.0,210800000.0,280500000.0,251900000.0,204300000.0
,operatingIncomeRatio,0.0740411668887902,0.0904022301871764,0.0915745658102483,0.0709198052779913,0.0685871743486974,0.0882562277580071,0.101278162911612,0.0898103251568739,0.0717773952148403
,totalOtherIncomeExpensesNet,-20600000.0,-21000000.0,-28500000.0,-18000000.0,-561800000.0,-55500000.0,-23700000.0,-25900000.0,-18800000.0
,incomeBeforeTax,49500000.0,85500000.0,115800000.0,57900000.0,-482000000.0,137200000.0,233400000.0,191300000.0,129500000.0
,incomeBeforeTaxRatio,0.0366503776099511,0.0567502986857826,0.0554040476532223,0.0296694850115296,-0.241482965931864,0.0574419091480008,0.0842720970537262,0.0682045065601825,0.0454976636334891
,incomeTaxExpense,6200000.0,28900000.0,71100000.0,11100000.0,-101000000.0,49800000.0,97500000.0,58800000.0,600000.0
,netIncome,5900000.0,-95100000.0,44000000.0,46400000.0,-381800000.0,87500000.0,134500000.0,131000000.0,126900000.0
,netIncomeRatio,0.00436842884643862,-0.0631222620469932,0.021051624324195,0.0237765821163208,-0.191282565130261,0.0366338706301026,0.0485629693818602,0.0467056474614946,0.0445841970277202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.138937948899093,-2.2394913458142,1.04,1.11,-9.23,2.14130142182414,3.316647,3.230341,3.129238
,EPSDiluted,0.138937948899093,-2.22789673429227,1.03,1.1,-9.23,2.13623046875,3.316647,3.230341,3.129238
,weightedAverageShsOut,42000000.0,42465000.0,42197000.0,41799000.0,41345000.0,40863000.0,40553000.0,40553000.0,40553000.0
,weightedAverageShsOutDil,42000000.0,42686000.0,42633000.0,42183000.0,41345000.0,40960000.0,40553000.0,40553000.0,40553000.0
