date,,2021-08-31_FY,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY
,revenue,488109000.0,408498000.0,423350000.0,408518000.0,380506000.0
,costOfRevenue,224370000.0,185481000.0,191010000.0,183255000.0,166621000.0
,grossProfit,263739000.0,223017000.0,232340000.0,225263000.0,213885000.0
,grossProfitRatio,0.540328082456992,0.545943921390068,0.548813038856738,0.551415115123446,0.56210677361198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,145493000.0,121980000.0,123946000.0,121394000.0,114560000.0
,SellingAndMarketingExpenses,27956000.0,21606000.0,23306000.0,22314000.0,20537000.0
,otherExpenses,1449000.0,2211000.0,2706000.0,2951000.0,2879000.0
,operatingExpenses,174898000.0,145797000.0,149958000.0,146659000.0,137976000.0
,costAndExpenses,399268000.0,331278000.0,340968000.0,329914000.0,304597000.0
,interestExpense,2395000.0,2439000.0,2541000.0,4219000.0,2582000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7019000.0,7701000.0,7593000.0,7800000.0,6769000.0
,EBITDA,95913000.0,85655000.0,90904000.0,87197000.0,83973000.0
,EBITDARatio,0.19649914260954,0.209682789144622,0.214725404511633,0.213447143087942,0.220687715831025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,88841000.0,77220000.0,82382000.0,78604000.0,75909000.0
,operatingIncomeRatio,0.1820105755067,0.189033973238547,0.1945954883666,0.192412574231735,0.199494883129307
,totalOtherIncomeExpensesNet,-2342000.0,-1705000.0,-1612000.0,-3426000.0,-1287000.0
,incomeBeforeTax,86499000.0,75515000.0,80770000.0,75178000.0,74622000.0
,incomeBeforeTaxRatio,0.177212466887519,0.184860146194106,0.19078776426125,0.184026162861857,0.196112544874457
,incomeTaxExpense,16270000.0,14805000.0,24862000.0,9963000.0,21692000.0
,netIncome,70229000.0,60710000.0,55908000.0,65215000.0,52930000.0
,netIncomeRatio,0.143879748171003,0.148617618690912,0.132060942482579,0.15963800860672,0.139104245399547
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.11,4.41,4.03,4.65,3.73
,EPSDiluted,5.09,4.4,4.02,4.64,3.72
,weightedAverageShsOut,13698000.0,13691000.0,13799000.0,13929000.0,14089000.0
,weightedAverageShsOutDil,13733000.0,13719000.0,13830000.0,13962000.0,14123000.0
