date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,601879000.0,1266597000.0,1270555000.0,1238622000.0,1041025000.0,898314000.0,803896000.0,387991000.0,365586000.0,320500000.0,160135000.0,85206000.0,11500000.0
,costOfRevenue,480516000.0,801914000.0,801938000.0,778106000.0,650108000.0,563100000.0,504282000.0,241072000.0,227718000.0,176886000.0,107565000.0,50576000.0,5300000.0
,grossProfit,121363000.0,464683000.0,468617000.0,460516000.0,390917000.0,335214000.0,299614000.0,146919000.0,137868000.0,143614000.0,52570000.0,34630000.0,6200000.0
,grossProfitRatio,0.201640196783739,0.366875178134797,0.368828582784689,0.371797045426288,0.375511635167263,0.373159051289416,0.372702439121478,0.378665999984536,0.377115097405262,0.44809360374415,0.328285509101695,0.406426777456987,0.539130434782609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,29374000.0,36210000.0,24294000.0,26341000.0,17032000.0,19552000.0,20914000.0,6169000.0,9227000.0,8189000.0,6472000.0,4079000.0,3134000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27210000.0,0.0,7674000.0,1066000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,-117133000.0,0.0,0.0,0.0,0.0,0.0,1027000.0
,operatingExpenses,229160000.0,229450000.0,207776000.0,202840000.0,165195000.0,147001000.0,134026000.0,60996000.0,61975000.0,83814000.0,34863000.0,25848000.0,6400000.0
,costAndExpenses,709676000.0,1031364000.0,1009714000.0,980946000.0,815303000.0,710101000.0,638308000.0,302068000.0,289693000.0,260700000.0,142428000.0,76424000.0,11700000.0
,interestExpense,70835000.0,61191000.0,51185000.0,47343000.0,40026000.0,33132000.0,23523000.0,0.0,0.0,0.0,0.0,0.0,375000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,199786000.0,193240000.0,183482000.0,176499000.0,148163000.0,127449000.0,113112000.0,54827000.0,52748000.0,48415000.0,28391000.0,14095000.0,2300000.0
,EBITDA,91989000.0,428473000.0,444323000.0,434175000.0,373885000.0,315662000.0,278700000.0,140750000.0,128641000.0,108215000.0,46098000.0,22877000.0,2100000.0
,EBITDARatio,0.152836367442626,0.338286763666738,0.349707804856933,0.350530670374012,0.35915083691554,0.351393833336673,0.346686636082279,0.362766146637422,0.351876165936332,0.337644305772231,0.287869610016549,0.268490481890947,0.182608695652174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-107797000.0,235233000.0,260841000.0,257676000.0,225722000.0,188213000.0,165588000.0,85923000.0,75893000.0,59800000.0,17707000.0,8782000.0,-200000.0
,operatingIncomeRatio,-0.179100782715463,0.185720477784173,0.205296897812373,0.208034412435755,0.216826685238107,0.209518052707628,0.205981868301372,0.221456167797707,0.20759274151636,0.186583463338534,0.110575451962407,0.103067859070957,-0.0173913043478261
,totalOtherIncomeExpensesNet,5757000.0,-1446000.0,-2983000.0,-26994000.0,-40613000.0,-36895000.0,-133263000.0,5861000.0,-464000.0,-5275000.0,-19379000.0,-4951000.0,0.0
,incomeBeforeTax,-172875000.0,172596000.0,206673000.0,183339000.0,145083000.0,118186000.0,8802000.0,83338000.0,68684000.0,50154000.0,-2603000.0,2813000.0,2200000.0
,incomeBeforeTaxRatio,-0.287225505458738,0.136267494712209,0.162663560412576,0.148018523811139,0.139365529165966,0.131564241456773,0.010949177505548,0.214793642120565,0.187873715076617,0.156486739469579,-0.0162550348143754,0.0330141069877708,0.191304347826087
,incomeTaxExpense,332000.0,679000.0,587000.0,847000.0,431000.0,898000.0,1969000.0,1422000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-173207000.0,171917000.0,206086000.0,182492000.0,144652000.0,117288000.0,6833000.0,115222000.0,75476000.0,69988000.0,16257000.0,16854000.0,2200000.0
,netIncomeRatio,-0.287777111346301,0.135731412596114,0.162201557587039,0.147334699367523,0.138951514132706,0.130564591000474,0.00849985570272772,0.296970806023851,0.206452107028168,0.218371294851794,0.1015205920005,0.197802971621717,0.191304347826087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.773556339600732,0.77,0.9,0.82,0.76,0.65,0.036558,1.260744,0.826593,0.76,0.097762,0.52,0.27848
