date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,450259000.0,2280987000.0,2240149000.0,2192100000.0,10530941000.0,7671100000.0,3534939180.0,1949687414.0,1112880580.0,765542735.0
,costOfRevenue,237065000.0,1200012000.0,1065022000.0,1024206000.0,9891736000.0,7309062000.0,3308800800.0,1829665386.0,1073731629.0,741715590.0
,grossProfit,213194000.0,1080975000.0,1175127000.0,1167894000.0,639205000.0,362038000.0,226138380.0,120022028.0,39148951.0,23827145.0
,grossProfitRatio,0.473491923537342,0.473906690393238,0.524575374227339,0.532774052278637,0.0606978046881091,0.0471950567715191,0.0639723538326903,0.0615596259883329,0.0351780341067682,0.0311245132513732
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,100514000.0,303561000.0,315222000.0,541126000.0,601402000.0,298199000.0,104881540.0,38994362.0,33369749.0,21386118.0
,GeneralAndAdministrativeExpenses,1109340000.0,1805297000.0,1378672000.0,1669371000.0,2834057000.0,1713125000.0,601178740.0,69678933.0,62005515.0,53877340.0
,SellingAndMarketingExpenses,371984000.0,-132620000.0,-113174000.0,-137428000.0,-274870000.0,-178171000.0,0.0,110070612.0,57993819.0,50588880.0
,otherExpenses,-253000.0,-24419000.0,-56599000.0,-21749000.0,-22323000.0,-12175000.0,-6901810.0,-48567.0,-356674.0,-392362.0
,operatingExpenses,1553989000.0,1951819000.0,1524121000.0,2051320000.0,3146293000.0,1825621000.0,699158458.0,0.0,0.0,0.0
,costAndExpenses,1791054000.0,3151831000.0,2589143000.0,3075526000.0,13030002000.0,9130040000.0,4007959250.0,2046720733.0,1226326985.0,865916865.0
,interestExpense,32266000.0,4891000.0,141200000.0,127856000.0,77571000.0,-6602000.0,25949950.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,223385000.0,242889000.0,220161000.0,215796000.0,211573000.0,85851000.0,11852770.0,9246061.0,10721378.0,6742807.0
,EBITDA,-1117410000.0,-627955000.0,-128833000.0,-667630000.0,-2287488000.0,-1373089000.0,-461167300.0,-87787258.0,-102725027.0,-93631323.0
,EBITDARatio,-2.48170497424816,-0.275299683864923,-0.0575109066405851,-0.304561835682679,-0.217215916412408,-0.178995059378707,-0.130459755180286,-0.0450263244095599,-0.09230552571957,-0.122307114572774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1340795000.0,-870844000.0,-348994000.0,-883426000.0,-2499061000.0,-1458940000.0,-473020070.0,-97033319.0,-113446405.0,-100374130.0
,operatingIncomeRatio,-2.97783053753506,-0.381783850587487,-0.155790530004924,-0.403004424980612,-0.237306523700019,-0.190186544302642,-0.133812788824276,-0.0497686543510713,-0.101939423725051,-0.131114992554922
,totalOtherIncomeExpensesNet,18467000.0,18509000.0,8576000.0,-121000.0,-2553000.0,-1334000.0,-787730.0,1237901.0,-1097352.0,6136957.0
,incomeBeforeTax,-1351068000.0,-728433000.0,-199218000.0,-755691000.0,-2424043000.0,-1466876000.0,-447857850.0,-79632079.0,-107112033.0,-91949864.0
,incomeBeforeTaxRatio,-3.00064629468817,-0.319349912998189,-0.0889306916638134,-0.344733816887916,-0.230182943765424,-0.191221076507932,-0.126694640896198,-0.0408435108254743,-0.0962475533538378,-0.120110687223751
,incomeTaxExpense,-6641000.0,949000.0,-22000.0,-2402000.0,246000.0,91000.0,0.0,0.0,77890.0,0.0
,netIncome,-1307956000.0,-694565000.0,-185512000.0,-767304000.0,-2407194000.0,-1463281000.0,-447857850.0,-79632079.0,-107189923.0,-91949864.0
,netIncomeRatio,-2.90489695930564,-0.304501954636304,-0.0828123486428805,-0.35003147666621,-0.228582991776328,-0.190752434461811,-0.126694640896198,-0.0408435108254743,-0.0963175428939554,-0.120110687223751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.54005955728063,-1.87988,-0.4911,-2.02867,-6.44759,-5.89171,-4.23521,-4.71,-3.305226,-3.789007
,EPSDiluted,-3.54005955728063,-1.87988,-0.4911,-2.02867,-6.44759,-5.89171,-4.23521,-4.71,-3.305226,-3.789007
,weightedAverageShsOut,369472880.0,369472880.0,377744380.0,378230040.0,373347860.0,248362840.0,105746310.0,32430432.0,32430432.0,32430432.0
,weightedAverageShsOutDil,369472880.0,369472880.0,377744380.0,378230040.0,373347860.0,248362840.0,105746310.0,32430432.0,32430432.0,32430432.0
