date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,269396000.0,224909000.0,251134000.0,221992000.0,163903000.0
,costOfRevenue,116473000.0,103089000.0,105900000.0,90805000.0,88623000.0
,grossProfit,152923000.0,121820000.0,145234000.0,131187000.0,75280000.0
,grossProfitRatio,0.567651338549941,0.541641286031239,0.57831277326049,0.590953728062273,0.45929604705222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,53015000.0,44508000.0,45451000.0,38956000.0,34998000.0
,GeneralAndAdministrativeExpenses,12514000.0,10066000.0,8735000.0,8100000.0,6835000.0
,SellingAndMarketingExpenses,29321000.0,29080000.0,28847000.0,24554000.0,21523000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,97353000.0,85412000.0,84792000.0,73368000.0,65114000.0
,costAndExpenses,213826000.0,188501000.0,190692000.0,164173000.0,153737000.0
,interestExpense,868000.0,99000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2503000.0,1758000.0,1759000.0,1758000.0,1758000.0
,EBITDA,59867000.0,41343000.0,65185000.0,61853000.0,13140000.0
,EBITDARatio,0.222226759120403,0.183821012053764,0.259562623937818,0.278627157735414,0.0801693684679353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,55570000.0,36408000.0,60442000.0,57819000.0,10166000.0
,operatingIncomeRatio,0.206276262453785,0.161878804316412,0.240676292337955,0.260455331723666,0.0620244900947512
,totalOtherIncomeExpensesNet,-926000.0,-3078000.0,-2984000.0,-2276000.0,-1216000.0
,incomeBeforeTax,56496000.0,39486000.0,63426000.0,60095000.0,11382000.0
,incomeBeforeTaxRatio,0.209713581493415,0.175564339355028,0.252558395119737,0.270707953439764,0.069443512321312
,incomeTaxExpense,8589000.0,4315000.0,9051000.0,13636000.0,1738000.0
,netIncome,47907000.0,35171000.0,54375000.0,46459000.0,9644000.0
,netIncomeRatio,0.177831148198192,0.156378802093291,0.216517874919366,0.209282316479873,0.0588396795665729
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.71,1.26,1.94,1.68,0.354885004599816
,EPSDiluted,1.65,1.23,1.89,1.63,0.350652656073883
,weightedAverageShsOut,28097000.0,27895000.0,28022000.0,27696000.0,27175000.0
,weightedAverageShsOutDil,28950000.0,28574000.0,28765000.0,28524000.0,27503000.0
