date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,2365365000.0,2406596000.0,2419929000.0,2309078000.0,2167423000.0,2042332000.0,1989344000.0,1904218000.0,1843641000.0,1851184000.0,1643371000.0,1498700000.0,1575124000.0,1473048000.0,1280229000.0,1158236000.0,1104536000.0,958205000.0,889967000.0,859208000.0,795071000.0,704400000.0,618800000.0,465500000.0,391100000.0
,costOfRevenue,1006689000.0,1010700000.0,992564000.0,947067000.0,891453000.0,842672000.0,824913000.0,783456000.0,737614000.0,730493000.0,653303000.0,594882000.0,661266000.0,631122000.0,536185000.0,478355000.0,454807000.0,397848000.0,373468000.0,311232000.0,265904000.0,235600000.0,213400000.0,158700000.0,133600000.0
,grossProfit,1358676000.0,1395896000.0,1427365000.0,1362011000.0,1275970000.0,1199660000.0,1164431000.0,1120762000.0,1106027000.0,1120691000.0,990068000.0,903818000.0,913858000.0,841926000.0,744044000.0,679881000.0,649729000.0,560357000.0,516499000.0,547976000.0,529167000.0,468800000.0,405400000.0,306800000.0,257500000.0
,grossProfitRatio,0.574404373109436,0.580029219694539,0.589837553085235,0.58985058105443,0.588703727883297,0.587397151883239,0.585334160406647,0.588568115625417,0.599914516980258,0.605391468379156,0.602461647430799,0.603067992259959,0.580181623795968,0.571553676458608,0.581180398194385,0.586996950535124,0.588237051576409,0.584798659994469,0.580357473928809,0.63776873585907,0.665559428025925,0.665530948324815,0.65513897866839,0.659076262083781,0.658399386346203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,140777000.0,142955000.0,143403000.0,137593000.0,125187000.0,122400000.0,123182000.0,100536000.0,96004000.0,92347000.0,84274000.0,77154000.0,81588000.0,80649000.0,77306000.0,66905000.0,65241000.0,59242000.0,51923000.0,46602000.0,42513000.0,36100000.0,34400000.0,80800000.0,20900000.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269706000.0,246390000.0,226600000.0,206200000.0,167300000.0,148500000.0
,SellingAndMarketingExpenses,553698000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1775000.0,-3586000.0,-47794000.0,0.0,0.0,0.0,0.0,-1575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
