Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,29000000.0,65000000.0,25000000.0,41000000.0,33000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,13000000.0,20000000.0,6000000.0,6000000.0,2000000.0
Inventories,7000000.0,5000000.0,000000.0,000000.0,000000.0
Total current assets,401000000.0,425000000.0,0000000.0,1000000.0,0000000.0
Property Plant & Equipment Net,7000000.0,7000000.0,0000000.0,0000000.0,0000000.0
Goodwill and Intangible Assets,392000000,417000000,0,0,0
Long-term investments,,,,,
Tax assets,000000.0,000000.0,000000.0,1000000.0,000000.0
Total non-current assets,370000000.0,341000000.0,1000000.0,000000.0,000000.0
Total assets,453000000.0,517000000.0,32000000.0,50000000.0,35000000.0
Payables,24000000.0,9000000.0,5000000.0,1000000.0,2000000.0
Short-term debt,,,,,
Total current liabilities,68000000.0,57000000.0,16000000.0,4000000.0,18000000.0
Long-term debt,275000000.0,274000000.0,000000.0,000000.0,000000.0
Total debt,275000000.0,274000000.0,000000.0,000000.0,000000.0
Deferred revenue,000000.0,000000.0,000000.0,000000.0,11000000.0
Tax Liabilities,4000000.0,3000000.0,000000.0,000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,370000000.0,341000000.0,1000000.0,000000.0,000000.0
Total liabilities,438000000.0,398000000.0,17000000.0,4000000.0,18000000.0
Other comprehensive income,14000000.0,5000000.0,000000.0,000000.0,000000.0
Retained earnings (deficit),-363000000.0,-238000000.0,-135000000.0,-97000000.0,-117000000.0
Total shareholders equity,15000000.0,119000000.0,15000000.0,47000000.0,18000000.0
Investments,,,,,
Net Debt,246000000,209000000,-25000000,-41000000,-33000000
Other Assets,1000000,1000000,0,3000000,0
Other Liabilities,108000000,79000000,6000000,2000000,3000000
